,id,frase,emotion
6293,290,"Você pode conseguir qualquer coisa que queira na vida, se você ajudar o suficiente outras pessoas a conseguirem o que elas querem.",otimismo
6294,63,O universo é do jeitinho que você o desenha.,legais
6295,311,O luto é necessário mas nunca será suficiente para aceitar a despedida dos que amamos!,marcantes
6296,550,"Ser nora não é fácil, ou você é encarada como uma segunda filha ou é vista como bastarda!",reflexao
6297,420,"
Feliz 6 meses e que venham os próximos


                                    Sei que ainda faz pouco tempo que estamos namorando, mas já posso sentir que meu destino é estar ao seu lado. 

Hoje faz 6 meses que você perguntou se eu queria namorar. Me assustei um pouco de início, mas depois percebi que meu amor já era imenso e não poderia dizer não.

Sinto uma felicidade enorme em estar ao seu lado e tenho certeza que você é a única pessoa com que quero dividir minha vida. 

Você me faz muito feliz e sei que posso fazer o mesmo por você!

Te amo, amor! Feliz 6 meses e que venham os próximos!                                


",amor
6298,55,A vida é de quem se atreve a viver.,inspiradoras
6299,158,"
Um Amor que Resiste a Tudo

 


                                    Estamos juntos há muito tempo, mas sinto que nossa ligação está ainda no começo. Sim, porque nosso amor resistirá ao tempo, ao adeus e até à eternidade. É um sentimento sincero, honesto! 

Você é mais do que um namorado. É um amigo; às vezes um irmão e até um pai. É por isso que juntos poderemos conquistar tudo aquilo que desejarmos. Basta que continuemos a construir uma união para toda vida. Te amo, meu bem!                                


",pai
6300,220,Nada me interessa além do nosso amor; nem mesmo chocolate ou o verão com seu calor!,romanticas
6301,5,A vida é aquilo que fazemos dela!,positividade
6302,377,"
Eu preciso de você


                                    Eu amo tanto você que para o simples ato de existir eu preciso de você. Pois meu coração eu lhe dei, assim como o poder de me fazer feliz. Por isso não vivo, nem jamais serei feliz se não tiver você do meu lado. É simples: você é tudo para mim!                                


",amor
6303,159,"Poupe o seu tempo, ele é aquilo que de mais precioso você tem na vida. Não o desperdice com pessoas ou coisas que não valem a pena.",reflexao
6304,240,Todo nosso trabalho tem valido a pena porque conquistamos a confiança de clientes como você. Obrigado por fazer parte da nossa história!,otimismo
6305,0,"
120 Dias de Vida Nova


                                    Já passaram 120 dias desde que minha vida mudou para melhor. São quatro meses de namoro, de um amor sem precedentes. Quero amar e receber seu amor todos os dias, porque só assim sou feliz. 

Desejo que estes meses sejam o começo de uma linda história de amor! Quero ter seu abraço toda vida, seus beijos todos os dias e sua atenção para sempre. Quero viver ao seu lado e cuidar do seu coração eternamente. Te amo!                                


",amor
6306,70,Concentre toda sua energia naquilo que você mais acredita e deseja!,autoajuda
6307,386,"Te adoro! Te amo! Não há amor maior do este que eu sinto por ti, bebê.",romanticas
6308,5,Todo esforço tem a sua recompensa.,motivacao
6309,544,"
Agradecimento pela minha amiga irmã


                                    Minha querida amiga, companheira e irmã, sempre ouvi que a vida só é completa quando conseguimos identificar o que é realmente importante nela e é por isso que eu venho agradecer por fazer parte da minha história.

Sem você ao meu lado para dividir as alegrias e as incertezas não seria a pessoa que sou hoje e nem teria conseguido crescer da mesma forma, pois graças à sua companhia sempre tive com quem contar em todos os momentos.

Nossa amizade vai além das conversas, risadas e distrações, é feita de momentos de cumplicidade onde não importa a alegria ou a tristeza do momento, estamos sempre unidas por um laço poderoso que se chama irmandade.

Tenho muito orgulho em ter você na minha vida e por chamá-la de irmã. Amo você!                                


",agradecimento
6310,204,"
A Alegria do Primeiro Bebê


                                    Agora sim, tenho certeza que você está vivendo um dos momentos mais lindos de sua vida! Sua alegria, esse brilho que seus olhos carregam, tudo isso demonstra que você conhece a felicidade faz tempo, mas uma coisa dessa aumenta o sorriso. 

Parabéns! Você vai ser um pai fantástico, moderno e presente! Na verdade, ser pai pela primeira vez pode até assustar no princípio, mas rapidamente o encantamento vira realidade. Aproveite! Felicitações!                                


",pai
6311,26,Sempre há algo de extremamente sórdido nas tragédias alheias.,marcantes
6312,165,"
Uma Flor Rara


                                    Havia uma jovem muito rica, que tinha tudo: um marido maravilhoso, filhos perfeitos, um emprego que pagava muitíssimo bem, uma família unida. O estranho é que ela não conseguia conciliar tudo isso, o trabalho e os afazeres ocupavam todo tempo e a sua vida estava deficitária em algumas áreas. 

Se o trabalho lhe consumia muito tempo, ela tirava dos filhos, se surgiam problemas, ela deixava de lado o marido... E assim, as pessoas que ela amava eram sempre deixadas para depois. 

Até que um dia, seu pai, um homem muito sábio, lhe deu um presente: uma flor muito cara e raríssima, da qual havia apenas um exemplar em todo o mundo. E disse-lhe: 

- Filha, esta flor vai lhe ajudar muito mais do que você imagina! Você terá apenas que regá-la e podá-la de vez em quando, às vezes conversar um pouquinho com ela, e ela lhe dará em troca este perfume maravilhoso e estas lindas flores. 

A jovem ficou muito emocionada, afinal a flor era de uma beleza sem igual. Mas o tempo foi passando, os problemas surgiam, o trabalho consumia todo o seu tempo, e a sua vida, que continuava confusa, não lhe permitia cuidar da flor. 

Ela chegava em casa, olhava a flor e ela ainda estava lá, não mostrava sinal de fraqueza ou morte, apenas estava lá, linda, perfumada. Então ela passava direto.  Até que um dia, sem mais nem menos, a flor morreu. Ela chegou em casa e levou um susto! 

Estava completamente morta, suas raízes estavam ressecadas, suas pétalas caídas e suas folhas amarelas.  A jovem chorou muito, e contou a seu pai o que havia acontecido. Seu pai então respondeu: 

- Eu já imaginava que isso aconteceria, e eu não posso lhe dar outra flor porque não existe outra igual a essa, ela era única, assim como seus filhos, seu marido e sua família. Todos são bênçãos que Deus lhe deu, mas você tem que aprender a regá-los, podá-los e dar-lhes atenção, pois assim como a flor, os sentimentos também morrem. Você se acostumou a ver a flor sempre lá, sempre florida, sempre perfumada, e se esqueceu de a cuidar.                                


",pai
6313,286,"
Amo ter a sua amizade, querido padrasto

 


                                    Eu tenho muita sorte por ter um padrasto como você, tão atencioso e que se preocupa tanto comigo. Não tenho palavras para agradecer tudo que já fez por mim e pela minha família.

Espero sempre tê-lo por perto. Você é meu segundo pai e um grande amigo com quem sei que sempre poderei contar. Espero que saiba que valorizo muito a nossa amizade.

Você é muito importante, meu querido padrasto. Amo você!                                


",pai
6314,30,"
A Sinceridade do Amor


                                    A distância é um problema. Ela está repleta de armadilhas que ninguém imagina, principalmente quando duas pessoas que se amam ficam separadas. É o nossa situação, meu bem! Mas nós somos fortes; nosso amor é invencível, nossa união é de pedra. 

E certamente não vai ser a distância ou a saudade que nos vai fazer desistir de continuar com essa união tão especial que temos. Nosso amor é sincero, meu bem, e vai durar uma vida inteira. Beijo, amor! Até breve.                                


",saudades
6315,281,"
Uma Jornada para a Felicidade


                                    Algumas pessoas consideram a compaixão, o amor e o perdão questões religiosas. Elas estão erradas. O amor e a compaixão são imperativos. Não há como ignorá-los, seja você religioso ou não. Eles são necessários se quisermos ser felizes e se quisermos ser bons cidadãos. No que diz respeito à religião, caso você se sinta confortável com alguma crença, adote-a. Se você não a quiser, tudo bem, deixe-a para lá. Mas é importante entender a natureza da compaixão porque é uma qualidade humana básica e necessária.

- Dalai Lama                                


",agradecimento
6316,0,Quem tem fé não tem medo.,fe
6317,31,"Está proibido abandonar seus sonhos, não importa quantas vezes caia, levante-se.",positivas
6318,534,"A esperança é um alimento da nossa alma, ao qual se mistura sempre o veneno do medo!",marcantes
6319,482,"Nem o mal dura sempre nem a madrugada é infinita. Calma, logo logo esses pensamentos irão desvanecer.",marcantes
6320,13,"
Um Coração Do Tamanho da Lua


                                    Sou apaixonado pelo melhor pai do mundo – o meu! Minha admiração por você não tem limite, não conhece fim. Desde pequeno que quero ser igual a você, sabe? Te adoro! 

Todas as dificuldades que já ultrapassou na vida, todas as conquistas que já alcançou fazem de você um homem completo, repleto de princípios maravilhosos e com um coração do tamanho da lua. Te amo, meu pai, por tudo!                                


",declaracao amor
6321,148,"Venha, quarta-feira, seja gentil, seja divertida e seja alegre para todos nós!",bonitas
6322,84,"Amor é quando seu cachorro lambe a sua cara, mesmo quando você o deixa sozinho o dia inteiro!",romanticas
6323,110,"
Eu agradeço


                                    Eu agradeço a cada pessoa que tentou me derrubar e destruir, a cada pessoa que me humilhou e cobiçou o que me pertence. Agradeço cada olhar traiçoeiro, cada palavra grosseira, cada humilhação, cada mentira...

Eu agradeço todas as calúnias e a todos os caluniadores, a todos os que querem e gostam de me ver sofrer por qualquer motivo. Porque somente assim é que me fortaleci mais com a justiça de Deus!                                


",agradecimento
6324,4,"
Jamais teria chegado aqui sem vocês


                                    Este é um momento muito importante para mim. Hoje entrego minha monografia e inicio uma nova etapa de vida.

Nada disso teria sido possível se não fosse por Deus, que iluminou meu caminho ao longo desta jornada.

Quero agradecer, também, esta instituição de ensino que me proporcionou momentos e ensinamentos que levarei comigo para sempre. Aos meus professores e professoras, deixo também meu agradecimento por tudo que aprendi com vocês.

Agradeço à minha família, que sempre me incentivou e garantiu que eu não desistisse nunca. 

Aos meus amigos deixo aqui minha gratidão, pois foram eles que fizeram com que eu seguisse sempre de cabeça erguida.

Agradeço a todos que fizeram parte desta caminhada ao meu lado.

Que venha o futuro!                                


",agradecimento
6325,229,"
Obrigado por seres o melhor filho


                                    Você será sempre a força que move o melhor que existe em mim. Obrigado por ser meu filho!                                


",pai
6326,61,Aqui tudo é feito com muito amor.,inspiradoras
6327,473,"
Acredite em Você, Amiga

 


                                    Sinto saudade do sorriso que vivia no seu rosto, amiga! Agora tudo está diferente. Parece que sua energia está acabada; parece que você está esgotada, cansada de tudo que é importante em sua vida. Se liga, amiga! 

Por favor, é urgente que você se recomponha, que regresse para o mundo dos que querem ser felizes. Não permita que um obstáculo seja o motivo para você desistir. Acredite que é capaz! E conte comigo – como sempre!                                


",saudades
6328,470,Sempre lembro da minha infância com muito amor e às vezes tudo que queria era poder voltar.,romanticas
6329,253,"
Brincadeira de bebê para papai

 


                                    Meu querido pai,

Só eu sei quão bem você cuida de mim e como é bom este amor de nós dois, papai! Por mim seu coração faria tudo, mas acredita que quando crescer e não foi mais bebeê cuidarei de você da mesma forma.

Quero pedir desculpa por chorar muito e por não aguentar mais do que duas a três horas sem me alimentar. Não domino a arte da paciência, mas não tenho culpa, não é mesmo? A culpa é de quem me pôs neste mundo.

Brincadeira!
Papai, eu amo você.                                


",pai
6330,180,"Se você não está feliz com algo, mexa-se. Você não é uma árvore.",reflexao
6331,37,"Se algo bom acontecer, seja grato. Se algo ruim acontecer, seja forte.",autoajuda
6332,313,"Sempre que puder, se coloque no lugar do outro, pois isso irá abrir a sua mente e fazer com que você compreenda melhor o mundo ao seu redor.",marcantes
6333,45,"Pode até não parecer, mas eu me preocupo muito com você.",carinho
6334,7,"Hoje é sexta-feira, dia de arrasar!",feira
6335,35,"
Sonhos Secretos de um Aniversário


                                    Pai, neste dia tão especial desejo que seja feliz e realize todos os seus sonhos. Feliz Aniversário!                                


",pai
6336,267,"
Otimismo para vencer no trabalho


                                    Todos os dias precisamos lutar por alguma coisa. Seja trabalho, amor ou sucesso. Todos os dias são dias de encontrar força, de ganhar coragem e batalhar. O seu trabalho é sua segunda casa, por isso sinta-se em paz e chegue mais longe.

Não se limite a correr para o emprego e cumprir seu horário. Acredite que o que você faz é importante e alcance o que nunca alguém alcançou. Levante a cabeça, orgulhe-se do que faz e com otimismo chegue ao topo do mundo.                                


",otimismo
6337,30,"Um bom abraço substitui qualquer palavra, pois, em silêncio conseguimos escutar os corações se declarando.",carinho
6338,391,"
A importância de Deus na minha vida


                                    Há uma luz que todos os dias guia meus passos, uma força que me faz continuar firme no meu caminho. É algo único e especial que provém de Alguém superior a tudo que existe. Falo de Deus, um Pai amoroso que se tornou um verdadeiro alicerce na minha vida.

Não importa as dificuldades que surjam, ou os obstáculos que se atravessem no meu caminho. Com Deus do meu lado sinto que nada me fará desistir.                                


",pai
6339,38,"
Amo você


                                    Você é o meu amor, o meu sorriso,
Minha dose diária de alegria
Meu sonho tornado realidade.
Sou feliz porque amo você
E porque faz parte da minha vida.
Sem você não existe felicidade
Por isso só peço que fique aqui
Sempre ao meu lado.
Pois meu amor por você é eterno 
E eu quero ser eternamente
Feliz ao seu lado. Te amo!                                


",declaracao amor
6340,504,"
Te Amo Tanto, Meu Filho


                                    Meu filho,

Começo estas palavras com um agradecimento, um agradecimento profundo por você fazer parte da minha vida e por ter um coração tão generoso! 

A vida me ofereceu o presente mais especial; o mais belo e inesquecível: você, meu querido. E acredite que farei tudo para manter esse sorriso lindo no seu rosto. Aliás, não conseguiria viver de outro jeito! 

É que quando se ama só se está completo com a felicidade de quem cuidamos. E essa é minha promessa, meu filho: cuidar de você todos os dias! Te amo. 


",agradecimento
6341,1,"Se o primeiro e o último pensamento do seu dia for essa pessoa, se a vontade de ficar juntos chega a apertar o coração: é amor!",amor
6342,193,"Acredite em milagres, mas não dependa deles.",reflexao
6343,11,100 frases de aniversário para filha para homenageá-la e celebrar seu dia com amor e alegria,aniversario sobrinha maravilhosa coracao titia
6344,51,Deixe um sinal de alegria por onde você passar.,legais
6345,89,"Quando faltar sorte, faça sobrar atitude. O azar morre de medo de pessoas determinadas.",legais
6346,58,"
Feliz Dia dos Pais para um grande homem


                                    Feliz Dia dos pais.
Um homem amou e cuidou de 
mim de uma forma quase sem 
igual no mundo; esse homem
é você; esse homem é meu pai.

O ser que me eleva ao melhor 
de mim, que me faz encontrar
o caminho, esteja eu aqui ou
em outro lugar, esse homem é
meu pai.

E neste dia tão especial, nesta
data tão bonita eu lhe agradeço
por fazer de mim a pessoa que
um dia quis ser, esse homem é
meu pai.

Eu lhe devo tudo, eu lhe devo
quem sou; lhe devo meu amor
que voluntariamente lhe dou;
ao meu amor, ao meu herói.
Feliz Dia dos Pais.                                


",mensagens pais
6347,60,Os nossos pequenos sorrisos do dia a dia são grandes conquistas que guardaremos para toda vida.,legais
6348,461,"
As mulheres incríveis desta vida


                                    Sempre que me perco no olhar de uma mulher, parece que sinto toda luta que ela e todas as outras tiveram de experimentar na vida. As mulheres são o espelho da coragem e liberdade.

É graças a cada uma delas que hoje o mundo é um lugar mais justo, mesmo que ainda falta realizar muito trabalho. São sempre elas a dar a mão, a suportar as grandes mudanças do mundo.

Um abraço infinito para todas elas, um agradecimento ainda maior por todos os acontecimentos que proporcionaram e proporcionam a tudo e todos ao seu redor. 

Mulheres deste mundo, vocês são incríveis!  


",agradecimento
6349,51,"
Uma amizade que começou no trabalho


                                    Nem sempre nossos colegas de trabalho viram amigos, nem sempre a amizade se prolonga para lá do emprego. E eu não imaginava sequer, quando nos falamos pela primeira vez na empresa, que aquela primeira conversa seria o início de uma amizade tão importante. No entanto, houve logo uma cumplicidade inicial, um clima amistoso que já fazia antever que nos daríamos muito bem.

Como colega de trabalho você sempre cooperou comigo, me ajudando em todas as dificuldades. Você foi o meu apoio em todas as horas e seus conselhos foram verdadeiramente importantes para poder desempenhar bem minhas funções. E entre almoços e conversas durante o tempo que fomos compartilhando, você começou fazendo parte das pessoas importantes da minha vida.

Sou grato por todos esses momentos que trouxeram você até mim. Sei que nossa amizade irá continuar, mesmo que sigamos rumos diferentes no futuro. Obrigado por ser uma genuína companheira, ontem, hoje e sempre. 


",agradecimento
6350,118,"
Tenha um Boa Prova


                                    Tenha um ótima prova e lembre-se que você tem uma grande capacidade de superação, por isso tudo vai dar certo. Em breve estará celebrando o resultado. Mantenha o foco e prepare-se para o grande momento. 

Desejo que você tenha toda sorte do mundo! Preserve a calma; relaxe e conte até dez. A isso junte um pouco de confiança e com otimismo o sucesso vai surgir. Boa prova para você!                                


",otimismo
6351,474,"As lições de moral mais duradouras são as que vêm, não de ensinamentos de livros, mas da experiência.",reflexao
6352,285,"
O padrasto maravilhoso que Deus me ofereceu


                                    Todos os dias eu agradeço a Deus por ter me oferecido o melhor padrasto que alguém pode desejar ter na vida. A você eu desejo um dia dos pais maravilhoso e abençoado!

É mesmo uma sorte ter uma pessoa incrível como você ao meu lado para me apoiar e ajudar quando mais preciso. Sinto que nada me falta se estivermos juntos.

Que sensação incrível perceber que além de meu padrasto, você é como um pai para mim, aliás, é meu pai de coração. Tenha um dia lindo igual nosso relacionamento.  


",pai
6353,50,"1 universo, 8 planetas, 204 países, 809 ilhas, 7 mares, 7 bilhões de pessoas. E a única pessoa que eu preciso para ser feliz é você!",amor
6354,278,"O amor supera tudo, seja uma briga de namorados ou uma prova de fogo entre casados.",romanticas
6355,364,Tenha uma vida de paz e nunca tenha a infelicidade de se cruzar com uma pessoa igual você!,marcantes
6356,46,Não corrigir nossas falhas é o mesmo que cometer novos erros.,inteligentes
6357,13,"Quando não conseguir mais seguir em frente, recomece a caminhada.",recomeco
6358,3,"
Agradecimento aos melhores pais do mundo
De todos os amores que podemos receber durante a vida, o amor dos nossos pais é o mais especial. Não existe outro que consiga ser incondicional, e demonstrar ao mesmo tempo um interesse tão grande e genuíno na nossa felicidade.

Apenas posso agradecer por tudo que vocês têm me dado, pois nunca conseguirei compensar devidamente a dedicação que sempre manifestaram. 

Vocês são uma bênção sem comparação e só espero que um dia os meus filhos possam sentir um orgulho igual por mim.

",homenagem melhores pais
6359,108,"
Você é o meu mundo


                                    Todos os dias agradeço a Deus por ter colocado você na minha vida! Você é o meu mundo, a razão do meu sorriso e dos meus sonhos; o significado maior da minha existência.

Você me faz feliz como eu nunca imaginei ser possível. Cada segundo ao seu lado é um tesouro que eu quero guardar para sempre na memória, e desde que você caminha ao meu lado já não existem solidão, tristeza ou desânimo.

Agradeço a Deus por você, pelo nosso amor, pelo nosso companheirismo, mas também agradeço a você, por ser quem é e por me fazer tão feliz. Eu te amo!                                


",declaracao amor
6360,230,"Pelas ruas que passei, e pessoas que encontrei; você foi uma delas que jamais esquecerei.",romanticas
6361,62,"Não quero dizer que você tem duas caras, somente que uma hora você é minha amiga e na outra não é.",reflexao
6362,554,"Toda amizade é eterna, pois se não durar para sempre nunca foi amizade realmente.",marcantes
6363,110,"
Você é minha felicidade, amor


                                    No dia que conheci você mal imaginava eu que estava conhecendo minha felicidade. Te amo!                                


",amor
6364,274,"
Para minha namorada linda e perfeita


                                    Você é tudo que eu poderia sonhar,
uma namorada linda e perfeita para amar.
Você é tudo que eu sempre quis,
alguém querida e sincera e que me faz feliz.

Por isso, sempre agradeço por ter você 
ao meu lado
e por poder ser seu namorado.
Nunca esqueça que você é tudo 
que importa para mim!

Te amo mais que tudo, meu amor!                                


",amor
6365,434,"
Toda minha gratidão a você, doutora


                                    Estimada doutora, é com grande prazer que lhe escrevo para agradecer de coração e dizer como o seu trabalho e a maneira como o faz foram decisivos para quem eu sou hoje e para a vida que tenho.

Sei que você pensará que você somente estava fazendo sua obrigação e que faz parte da profissão de médica ajudar os outros, mas saiba que você sempre estará nas minhas preces e que tem meu eterno agradecimento.

Pessoas como você são abençoadas por Deus e a luz que emanam é digna de todos os louvores. Toda minha gratidão por você existir e por ter feito parte da minha vida. Que Deus a abençoe sempre!                                


",agradecimento
6366,59,"As críticas sempre vão existir, então faz o que te faz feliz e segue o jogo.",autoajuda
6367,145,"A manifestação da vida universal é como a correnteza de um rio, sempre em movimento. As ondas mudam constantemente e o próprio rio pode alterar o seu leito.",marcantes
6368,18,Existem pessoas que têm dinheiro e pessoas que são ricas.,reflexao
6369,501,"
Agradeço aos meus amigos


                                    Agradeço aos meus amigos, porque são os melhores e em todos os momentos estiveram ao meu lado!                                


",agradecimento
6370,369,"
Confidências de Amor

 


                                    É maravilhoso sentir que o nosso amor está presente em todos os momentos. Em cada coisa que fazemos, a qualquer hora. Sei que esse sentimento me estimula para enfrentar qualquer barreira, qualquer obstáculo.

Nosso amor vai além das fronteiras do pensamento e acontece em cada ato que fazemos, em cada gesto. Sou feliz por isso e vejo que você também é. A felicidade é isso, pequenos momentos, pequenos gestos, a certeza da parceria, do companheirismo, do carinho e do afeto.

Saber que existimos um para o outro a todo momento é a coisa mais linda que alguém pode sentir. A vontade de estarmos juntos, de planejar a vida, de fazer todas as coisas bem simples, porém repletas de amor.

Eu gostaria que cada dia tivesse 25 horas, só para curtir mais um pouquinho tudo aquilo que venho curtindo ao seu lado. Como é gostoso estar com você: ouvir a sua voz e curtir esse seu olhar tão especial, tão diferente.

Somos duas metades que se completam, que se abraçam e se amam e que ficaram unidas 25 horas por dia e se Deus quiser para sempre. Você é minha alma gêmea. Te amo!                                


",amor
6371,252,"Melhor amigo é algo precioso, que se guarda no fundo do peito e não se abandona nunca! 👊",marcantes
6372,322,"
Não desista, você é forte, você consegue


                                    Todos temos dias em que a vida parece pesar mais do que conseguimos suportar. Mas o importante nesses momentos é lembrar que somos mais fortes do que ela. 

Acredite! Você é forte e consegue ultrapassar qualquer dificuldade! Lembre-se que ninguém vence sempre. O que distingue os vencedores dos demais é que eles nunca deixam de tentar, mesmo quando o mundo parece ter desistido deles. 

Não se desespere e nunca, nunca, desista! Você é forte, você consegue!                                


",otimismo
6373,19,"
Aprendendo a ser Pai


                                    Aprender a ser pai não é tarefa fácil nem acontece de um dia para outro. Mas também não há um jeito perfeito de ser pai. 

Pois o importante é que haja amor, dedicação e honestidade. O que conta é estar presente na vida dos filhos, é lutar todos os dias pela felicidade deles. O que realmente faz de um homem um bom pai é o amor incondicional que ele sente pelos seus filhos. 

Na verdade, aprender a ser pai é aprender a amar alguém mais que a si próprio, é ser herói e guerreiro e ter como única recompensa um sorriso e o amor infinito dos filhos. E melhor recompensa que essa é impossível encontrar!                                


",mensagens pais
6374,254,"
Súplica de filho


                                    Não me procures, Mãe, sob o jazigo.
Que recobres de jóias e açucenas!...
Fita o campo das lágrimas terrenas,
Levanta-te da lousa e vem comigo.

Aqui, chora a viuvez amargas penas,
Ali, geme a orfandade ao desabrigo,
Ergamos para a dor um pouso amigo
E as nossas dores ficarão pequenas!...

Transformemos o luxo, Mãe querida,
Em consolo, agasalho, pão e vida,
Na inspiração do bem que nos governa!...

E seguiremos juntos, dia-a-dia,
Convertendo a saudade escura e fria
Em bendito calor de luz eterna.                                


",agradecimento
6375,21,Bendito o homem que confia no Senhor e cuja esperança é o Senhor. (Jeremias 17:7),evangelicas
6376,205,"A perda de alguém especial transforma a nossa vida em um luto infindável, que com o passar do tempo pode ter alguns momentos de maior ou menor sensibilidade.",reflexao
6377,41,"Recomeçar não é fácil, mas é preciso.",recomeco
6378,290,"
Parabéns ao melhor pai


                                    Ao melhor pai do mundo, o meu, eu desejo o melhor dia de aniversário de sempre! Parabéns, papai! Eu amo muito você e sinto muito orgulho que seja meu pai. 

É uma alegria estar festejando mais um ano da sua vida, pois cada instante ao seu lado vale ouro. 

Que Deus lhe conceda muitos anos cheios de saúde, felicidade e muito amor. Feliz aniversário, meu amado pai!                                


",pai
6379,377,"
Uma família que me orgulha todos os dias


                                    O que realmente importa na vida não são os bens que adquirimos. Mas sim as pessoas que permanecem ao nosso lado e nos ajudam a enxergar o melhor que cada dia tem para nos oferecer.

E é por ter pessoas assim bem perto de mim que sinto carinho, atenção e amparo no coração. Para vocês, família, o meu sincero agradecimento e o desejo de que tenham uma boa noite!                                


",agradecimento
6380,323,"
Seja otimista todos os dias


                                    Coloque um pouco de otimismo em tudo que fizer e prepare-se para instantes de alegria e felicidade.                                


",otimismo
6381,0,"Você esteve sempre comigo, primo. Dividimos lembranças e um carinho que só se encontra em família. Adoro você!",marcantes
6382,22,"Talvez seja melhor seguir em frente, em vez de se agarrar em coisas que não podemos mudar.",positividade
6383,10,"O Senhor te abençoe e te guarde. O Senhor faça resplandecer o seu rosto sobre ti, e tenha misericórdia de ti. O Senhor sobre ti levante o seu rosto e te dê a paz. (Números 6:24-26)",biblicas
6384,8,30 frases sobre o futuro que farão você refletir sobre a vida,pai
6385,18,Dia dos pais na sua companhia,mensagens pais
6386,353,"
Saudades de algo que nunca existiu


                                    A pior saudade não é aquela que é provocada pela solidão ou um qualquer adeus, mas sim aquela que é sentida quando os braços da pessoa que amamos não se abrem para nós.

Ficar próximo de quem se ama, de quem o coração deseja intensamente e não poder ter essa pessoa... Aí reside a verdadeira dor de uma saudade impossível, uma saudade de algo que nunca existiu nem vai existir.                                


",saudades
6387,77,"Felicidade tem nome: Deus, família e amigos.",deus
6388,260,"Amar o impossível é ter fé que um dia será conquistado. Se não obteve vitórias é porque verdadeiramente não amou, e se por muito tempo espera é porque ainda não chegou o fim.",otimismo
6389,48,"Em meio a tempestades, confie em Deus.",deus
6390,23,Que o amor seja a melhor forma de começar e terminar o dia.,romanticas
6391,46,Uma das melhores sensações da vida é ter a certeza que você pode confiar em alguém.,legais
6392,224,"
O que nos une é o amor, padrasto


                                    O que nos une é o amor. E quando o assunto é o relacionamento humano só isso importa de verdade. Não interessa se o sangue é o mesmo. O que interessa é o afeto, o carinho, o amor. E isso faz de você algo mais do que um simples padrasto; isso faz de você meu pai!

Sou uma pessoa abençoada por ter ao meu lado pessoas incríveis e donas de corações deslumbrantes e atitudes memoráveis. Todos os dias aprendo algo novo com você! E isso não tem preço. Gosto muito de você e sempre irei gostar!

Desejo que a vida seja sempre sua grande aliada, sua amiga para todas as horas. Você merece experimentar a alegria todos os dias e nunca descobrir o cansaço ou a infelicidade. Pessoas como você são raras! Nunca mude, seja sempre assim maravilhoso!                                


",pai
6393,285,"Acredite em si mesmo, pois até sua sombra te abandona no escuro.",otimismo
6394,1,"Enxergo bondade em todo mundo, porque sempre acredito que o bem supera todo mal que existe.",otimismo
6395,197,Precisamos relembrar alegrias do passado para enfrentar dissabores do presente. 🙌,bonitas
6396,392,A vida tem um jeito de nos levar por caminhos de empatia e amor.,romanticas
6397,4,E que nunca nos falte a esperança de dias melhores.,otimismo
6398,65,"
Muita gratidão por tudo que meus pais fazem por mim


                                    Meus amados pais. Hoje escrevo essa mensagem para agradecer por tudo que fizeram e ainda fazem por mim. Obrigado por me ensinarem a caminhar e assim poder seguir meus próprios passos. Pela educação que me deram e por sempre estarem ao meu lado, tanto nas alegrias como nos momentos difíceis. 

Posso ter o nariz de um, ou os olhos do outro, mas meu caráter, meus valores e minha felicidade devo aos dois igualmente.

Já me consideraria uma pessoa afortunada se tivesse somente um de vocês em minha vida, mas ter vocês dois, ainda mais como pai e mãe, faz de mim uma pessoa abençoada.

Obrigado por tudo, de coração. Amo muito vocês!                                


",agradecimento
6399,56,Nunca desista de algo que você não consegue passar um dia sem pensar.,autoajuda
6400,134,"
Expressar o amor que sinto por você


                                    Feliz Dia dos Namorados, Amor! Encontrar palavras que consigam expressar de forma fiel tudo o que sinto por você é impossível. 

Pois é tão grande e intenso o sentimento que tenho por você. E pode ter certeza que é eterno e será resistente ao tempo e a qualquer obstáculo. 

Você me faz feliz, sorrir de orelha a orelha, e porque tenho você ao meu lado nada parece impossível ou difícil de superar. Te Amo!                                


",declaracao amor
6401,241,"
Os meus sentimentos


                                    Perder alguém que amamos é terrível e algo nosso desaparece também nesse momento. Mas quando alguém que amamos parte para outro mundo, essa dor se multiplica até ao infinito. 

Imagino como está sofrendo seu coração, e lamento muito por isso e por não poder fazer mais por você. Meus sentimentos. 

O tempo trará calma e serenidade, mas a saudade ficará para sempre. Assim como as memórias de quem se foi e para sempre será lembrado. 

Nada poderá apagar o que viveram, nem o amor que compartilharam. Tenha fé e força!                                


",saudades
6402,26,"E que venham novas histórias, novos sorrisos e novas pessoas.",otimismo
6403,409,"
Meu pai é uma bênção de Deus


                                    Uma das maiores bênçãos que Deus me deu nesta vida foi um pai absolutamente fantástico que sempre me deu muito amor e carinho e que sempre me conduziu para o caminho do bem e me afastou do mal.

Você é um exemplo de fé e dedicação a Deus, meu pai, alguém cujas passadas eu me orgulho de seguir.

Tenha um grande Dia dos Pais!                                


",pai
6404,228,"Por maior que seja o amor, às vezes ele termina e temos de continuar nosso caminho.",romanticas
6405,584,Você receberá de mim o equivalente do que der ao meu coração.,reflexao
6406,3,"Somos tão complexos, que, quando não temos problemas, nós os criamos.",pensativas
6407,519,"Sem você aqui perto de mim, o meu peito fica um completo vazio cheio de saudade.",reflexao
6408,111,Ser diferente não é um problema. O problema é ser tratado diferente.,reflexao
