,0
408,"
Um Sogro Muito Especial


                                    Você é aquela pessoa que não tem obrigação de fazer nada, mas faz tudo; não tem obrigação de dar aquela palavra de conforto tão generosa, mas dá; não tem que dar aquele abraço e aquele beijo, mas esse beijo e esse abraço são dados carinhosamente. Você, meu querido sogro, é como um pai para mim. Gosto muito de você! Agradeço por tudo!                                


"
409,"
Todos os Agradecimentos


                                    Quero começar por agradecer a Deus; foi Ele que levantou minha cabeça e me deu força para não desistir nos momentos mais difíceis.

Agradeço à universidade por ter me reebido tão bem e de forma tão carinhosa. Nunca esquecerei esta linda casa que será sempre minha.

Aos professores e orientadores eu deixo uma palavra de agradecimento pela oportunidade, paciência e confiança que depositaram em mim.

Em relação à minha família e a todos os meus amigos eu só posso agradecer também, porque representam quem sou de verdade e sempre foram a resposta para todas as minhas dúvidas.

Para quem não mencionei, mas de alguma forma teve interferência neste caminho que percorri eu deixo minha lembrança e agradecimento.                                


"
410,"
Carta de Gratidão para Todos


                                    Deus esteve comigo desde o primeiro dia e por isso agradeço todo apoio, força e segurança que me ajudaram a alcançar esta grande meta.

Quero agradecer à minha universidade por disponibilizar todos os recursos que necessitei para me tornar mais capaz.

Aos professores agradeço por toda orientação, paciência e disponibilidade, pois sem eles não teria superado esta prova de fogo.

À minha família e amigos quero deixar uma palavra de gratidão por terem acreditado nas minhas capacidades e por não me deixarem desistir.

A todos aqueles que não mencionei, mas que se cruzaram comigo eu agradeço, pois todos eles me influenciaram a atingir o que hoje posso celebrar.                                


"
411,"
Seja Sempre Grato


                                    Não é preciso ir muito longe para encontrar alguém que passa por algum tipo de necessidade. Enquanto para alguns falta saúde, outros às vezes só precisam de um pouco de felicidade. Independentemente de ter religião ou não, agradecer por tudo que a vida nos dá deveria ser até automático. Lembrar que algo tão natural como tomar banho ao chegar do trabalho pode ser algo tão desejado por alguém, tanto o banho quanto o trabalho, já nos faz pensar tantas outras coisas que podemos ser gratos. Agradeça sempre por tudo que acontece na sua vida, pois até que provem o contrário, ninguém sabe como será realmente o dia de amanhã. Se tudo o que você tem agora pode ser aproveitado ao máximo, não acha que deveria mesmo ser grato?                                


"
412,"
Gratidão para Sempre


                                    Você merece todo meu respeito, meu carinho e meu profundo agradecimento. Seu ombro amigo me deu o conforto que precisei para superar alguns dos momentos mais difíceis da minha vida. 

Na verdade, sem seu apoio acho que não teria conseguido dar a volta por cima. Sinto que lhe devo gratidão para sempre. Te adoro!                                


"
413,"
Agradeço a ti!


                                    Não me sentia bem. Estava como um bagaço, que depois de sugado é atirado ao chão. Tinha perdido a vontade de sorrir, de viver, já nem cuidava mais de mim.

Durante muito tempo o meu céu ficou nublado, os dias eram cinzentos, as noites não tinham luar, as estrelas não brilhavam. 

Mas aí, de repente, mergulhei em seu olhar, e nele vi o céu ficar azul, as noites voltaram a ter luar, as estrelas voltaram a brilhar, e o sorriso voltou aos meus lábios.

Obrigado por você existir! Obrigado também por ter me ajudado a superar o abandono que vivi. E se hoje eu voltei a ter razão para prosseguir, devo isso a você!                                


"
414,"
Você é mãe e amiga também

 


                                    Quão bom é ter em nossa vida, alguém que além de mãe, é também amiga. É uma bênção redobrada que não tem qualquer preço. Por isso, eu te quero estimar, querida mãe, guardar nossas lembranças com todo o carinho e poder dizer para meus filhos, o que você significa para mim.

De filha para mãe, muitas vezes eu te conto meus segredos. Sei que seu apoio é incondicional. Apesar de nossa relevante diferença de idades, você sempre se tenta colocar em minha posição e me dar os melhores conselhos que eu poderia ter. De mãe para filha, tantas são as experiências partilhadas, que me transmitem verdadeiras lições e me fazem estar preparada para o futuro.

Nossa relação de proximidade é um motivo de orgulho para mim. Vou querer que ela permaneça eternamente e que você sempre se sinta amada e respeitada. Como eu sou grata por ter uma mãe assim. Uma grande amiga e companheira. 


"
415,"
Estou aqui porque vocês me apoiaram


                                    Sem o apoio de todos vocês e a força que Deus me ofereceu eu hoje não estaria aqui celebrando a minha formatura. A cada um eu agradeço de coração!                                


"
416,"
Agradecimento a Todos Vocês

 


                                    Quero agradecer a Deus por ter me ajudado a superar as dificuldades e a tornar possível a realização de um sonho muito importante para mim.

Não posso esquecer todo apoio que a universidade me deu através dos recursos disponíveis e de toda estrutura que facilita a grande harmonia entre todos os intervenientes.

Aos professores reconheço e agradeço profundamente a confiança e a orientação. Sem eles não teria conseguido.

À minha família e amigos tenho um agradecimento muito especial porque acreditaram em mim desde o primeiro instante. Sou quem sou porque vocês estiveram e estão sempre ao meu lado.

Por fim, mas não menos importante, deixo uma palavra de gratidão a todas as pessoas que de alguma forma tocaram meu coração e transmitiram força e confiança em mim.                                


"
417,"
Você é uma amiga muito especial


                                    Quanto tempo já faz que nós nos conhecemos; meus olhos enchem-se de lágrimas quando lembro dos momentos felizes que juntas desfrutamos. Lembra-se do dia em que sorríamos juntas como duas crianças contagiadas pela alegria do momento, pela emoção de ter uma a outra?

Quanto por mim você já fez, e eu nem sequer agradeci? Quantas lágrimas você derramou, e eu nem sequer as enxuguei? Quantas vezes você chamou meu nome, mas eu não quis ouvir? Quantos sorrisos você me lançou e eu fingia não serem para mim e ignorei?

Em muitos pedaços parti seu coração, e nem se quer me ofereci para juntá-los. Em todos os momentos da minha vida você foi minha amiga, meu pai, minha mãe, minha irmã e conselheira, e eu não soube dar o valor merecido.

Agora que estou sem você, vejo quanto é importante para mim. O que eu precisaria fazer para lhe agradecer e me perdoar? Seria pouco lhe dar o mundo, talvez o mar, a minha vida... Não, talvez a felicidade plena. Ainda assim, seria pouco demais perto do que merece.

Eu sei que lhe dar tudo isso seria impossível. Portanto, o que tenho a lhe oferecer em forma de agradecimento, é todo meu amor sincero, o meu sorriso verdadeiro, e dizer que quando precisar de alguém chame por mim novamente. Eu virei com toda ternura do mundo para lhe dar a minha vida se for possível. 

Muito obrigada! Amo você mais do que tudo nesse mundo. Você é meu mundo, minha vida!                                


"
418,"
O valor que eu dou ao seu trabalho, diretora



Diretora, eu só tenho mesmo é que agradecer pelo seu papel tão importante na educação e também na reestruturação do “nosso” estabelecimento. O caminho é longo, mas você está na direção correta!

Tenho certeza que você é a pessoa certa para esse lugar tão importante. Além da sua capacidade de gestão, você é também uma pessoa atenta e sensível ao que a rodeia. Qualidades assim são determinantes para o sucesso da sua missão!

Saiba que estarei sempre disponível para tudo que precisar. Continue seu bom trabalho, orgulhe-se de todas as coisas que conquistou e também do que ainda falta para se sentir ainda mais realizada.

O meu agradecimento, diretora! 


"
419,"
Confie


                                    Confie... As coisas acontecem 
na hora certa. Exatamente 
quando devem acontecer.
Momentos felizes, louve a Deus!
Momentos difíceis, busque a Deus!
Momentos silenciosos, adore a Deus!
Momentos dolorosos, confie em Deus!
Cada momento, agradeça a Deus.

Que você seja abençoado pelo Pai 
a cada dia; lute para ser diferente, 
lute para ser melhor, mude as 
sementes para mudar os frutos que 
vai colher nesse novo ano. Em sua 
vida não perca o foco, confie em Deus 
e agradeça a Ele a cada dia de vida!

Que você tenha um ano abençoado!
Feliz Ano Novo!

(Igreja Missionária Rompendo em Fé - Nova Descoberta)                                


"
420,"
Obrigado


                                    Talvez não existam palavras suficientes e significativas que me permitam agradecer a você com justiça, com o devido merecimento. Mas é tudo que posso fazer, usar palavras para agradecer.

Sua ajuda e apoio foram muito importantes para mim, e nunca vou esquecer tudo que você fez por mim. Muito obrigado! Com todo o carinho e de coração eu agradeço, e para sempre minha gratidão será sua.                                


"
421,"
Hoje lembrei de você

 


                                    Hoje lembrei de você, e senti saudades do nosso tempo... Tempo em que saíamos muito para nos divertir. Você sempre foi uma grande pessoa, sempre do meu 
lado para o que desse e viesse. Já faz tempo que não nos vemos, mas nunca me esqueci de você.

Lembra dos nossos passeios? Era tão bom; aprontávamos muito! Você sempre foi especial para mim e continua sendo. Quero agradecer por tudo que passamos juntos. Agradecer todos os momentos de alegrias que foram tantos, e deixam saudades. Agradecer por você ser uma pessoa maravilhosa.

Muito Obrigado por proporcionar momentos inesquecíveis em minha vida. Que Deus conserve você assim, especial.                                


"
422,"
Agradeço todos que estiveram comigo nesta caminhada


                                    Primeiramente, quero agradecer a Deus, pois sem sua força e sem a minha fé, não seria possível encarar os desafios deste trabalho.

Agradeço também a esta Universidade que me deu o incentivo e os meios necessários para correr atrás do meu sonho. Ao corpo docente que me deu o maior bem do mundo: o conhecimento.

A todos professores e professoras e principalmente ao meu orientador, que me guiou durante os momentos difíceis e me auxiliou sempre que necessário.

Por último, mas não menos importante, quero agradecer à minha família pela paciência e afeto durante os meses de elaboração do trabalho e a todos aqueles que de forma direta ou indireta fizeram parte da minha caminhada acadêmica.

Muito obrigado!                                


"
423,"
O meu coração agradece aos meus pais


                                    O meu coração é e sempre será seu, pois ninguém fez por mim o que vocês fizeram. Amo vocês, mamãe e papai!                                


"
424,"
Um especial agradecimento


                                    Querida sogra, desde o primeiro dia em que nos conhecemos, eu percebi o coração genuíno que você tem. O tempo foi passando e eu confirmei minhas expectativas. Por isso, quero agora agradecer por todo o carinho que sempre meu deu.

Você sempre abriu sua porta e fez da sua casa um abrigo para mim. Não esperava que esta amizade crescesse assim, mas neste momento você já é uma parte importante da minha vida. 


"
425,"
Eu lhe agradeço, meu marido


                                    Meu marido, meu amor, minha vida. Desde o dia em que dissemos o ‘sim’, e até mesmo antes, que sua existência se tornou em uma extensão da minha. Desde esse dia nossas vidas se uniram, se entrelaçaram em perfeição, para o bem e para o mal, e assim tem sido até agora. E por tudo isso e por muito mais, eu lhe agradeço com todo meu amor – obrigada, meu marido!

Não houve momento mau, menos bom, debilidade física ou espiritual, não houve desafio, dificuldade onde você não estivesse presente, física e emocionalmente; onde você não houvesse honrado uma promessa.

E eu lhe agradeço, meu bem, por sempre ter estado presente e disponível para o bem e para o mal, para o sorriso e para a lágrima. Eu lhe agradeço por você ser essa pessoa maravilhosa e esse marido exemplar. Eu te amo! Eu admiro você, e em você reconheço como sou abençoada, afortunada e feliz como nunca imaginei possível. Obrigada!                                


"
426,"
Sua existência

 


                                    Não há bênção maior
Do que sua existência
Seja num corpo perfeito
Ou mesmo deformado
Vale a pena viver
Isto já está confirmado.
Agradeça ao Criador
Pelo momento vivido
Que como forma de amor
Foi a Você concedido.
Dê o melhor de seu ser
Por onde você passar
E procure nunca esquecer
Que vale a pena lutar!                                


"
427,"
Eternamente no meu coração


                                    Eu tenho mil e um motivos para agradecer a Deus, à vida e a você também. É difícil encontrar alguém com um coração puro e a disposição certa para lutar por uma amizade. Você tem sido tudo isso para mim e é um orgulho muito grande eu poder considerá-la minha amiga.

Obrigada por estar ao meu lado em todos os momentos e me apoiar quando me sinto sinto desamparada. Você estará para sempre no meu coração. 


"
428,"
O Lobo e a Garça


                                    Um Lobo, ao se entalar com um pedaço de osso, combinou com uma Garça, para que esta colocasse a cabeça dentro da sua goela, e de lá pudesse retirá-lo. Em troca teria de lhe dar uma grande quantidade em dinheiro, 

Quando a Garça retirou o osso e exigiu o seu pagamento, o Lobo, rosnando ferozmente, exclamou: 

Ora, Ora! Você já foi devidamente recompensada. Quando permiti que sua cabeça saisse a salvo de dentro da minha boca, você já foi muito bem paga. 

Moral da História: Ao servir a alguém de má índole, não espere recompensas, e ainda agradeça caso o mesmo vire as costas e vá embora sem lhe fazer mal algum.                                


"
429,"
Com amor e gratidão para meu avô


                                    Meu avô querido, minha infinita fonte de amor, carinho, compreensão, apoio e sabedoria, hoje eu quero agradecer por tudo!

Você sempre foi a minha referência de vida, meu exemplo a seguir. Você sempre esteve presente, firme e seguro, e pronto para tudo.

Eu amo muito você, meu avô, e admiro o homem generoso e forte que você é. Minha gratidão é eterna e apenas é superada pelo amor que sinto por você!                                


"
430,"
Palavras de agradecimento ao meu querido pastor


                                    Ao meu pastor querido, dedico estas palavras de agradecimento. Se não fosse você, não sei o que seria de mim.

Agradeço por ter guiado meus passos, segurado minha mão e apontado a direção. Por causa você, querido pastor, descobri o verdadeiro poder da fé.

Hoje, tenho o coração e a mente no lugar certo e sei que isso não seria possível sem as suas palavras. Você tem minha gratidão eterna. Que Deus lhe abençoe!                                


"
431,"
Palavras de agradecimento para uma pessoa especial


                                    Agradecer é pouco comparado com tudo que você já fez por mim. Por isso, quero estimar esta amizade que nos une e retribuir o carinho que você faz questão de demonstrar dia após dia.

Nunca é demais lembrar que você é uma pessoa muito especial. É uma bênção sentir que com o passar do tempo estamos cada vez mais unidos. 


"
432,"
Agradecimento à mãe do meu amor


                                    Minha sogra, foi o amor à mesma pessoa que fez com que nossos caminhos se cruzassem e nos aproximássemos. E hoje eu percebo que sem você, sem a mãe que você foi e é para o amor da minha vida, talvez tudo fosse diferente. 

Então eu quero lhe agradecer, por você ser quem é e principalmente por ter contribuído muito para fazer do amor da minha vida a pessoa que agora é: essa pessoa que eu tanto amo!                                


"
433,"
Amor e gratidão, vovó


                                    Minha querida avó, são tão grandes e diversos os sentimentos que carrego no coração por você que gostaria que existisse uma palavra que resumisse todos. Talvez amor seja o que mais se aproxima, amor com uma grande dose de gratidão.

Desde o início você esteve presente na minha vida. Quando precisei de uma mãe extra, você foi essa mãe; quando precisei de uma amiga, você foi essa amiga. 

Quando precisei de carinho, consolo, de sabedoria foi em você que procurei e encontrei. E quando procurei simplesmente a minha doce vovó, você foi minha avozinha querida que me enchia de mimos.

Sinto muita gratidão por tudo, e apenas lamento que não existam palavras ou gestos capazes de a expressarem devidamente. Então, apenas me resta confiar que seu enorme coração consiga sentir todo amor e gratidão que lhe devoto. 

Eu te amo, vovó do meu coração!                                


"
434,"
Toda minha gratidão a você, doutora


                                    Estimada doutora, é com grande prazer que lhe escrevo para agradecer de coração e dizer como o seu trabalho e a maneira como o faz foram decisivos para quem eu sou hoje e para a vida que tenho.

Sei que você pensará que você somente estava fazendo sua obrigação e que faz parte da profissão de médica ajudar os outros, mas saiba que você sempre estará nas minhas preces e que tem meu eterno agradecimento.

Pessoas como você são abençoadas por Deus e a luz que emanam é digna de todos os louvores. Toda minha gratidão por você existir e por ter feito parte da minha vida. Que Deus a abençoe sempre!                                


"
435,"
São muitos os motivos para ser feliz


                                    Hoje completo mais um ano de vida e isso me deixa muito feliz. Mas mais importante que lembrar essa data é agradecer a Deus por essa maravilhosa oportunidade que Ele me deu.

Tenho uma família linda, amigos especiais e muitos motivos para sorrir. Na vida nem tudo é um mar de rosas, mas o que há de bom compensa tudo resto. Que mais dias, meses e anos venham porque tenho muita vontade de os viver.                                


"
436,"
Como agradecer um amor assim


                                    Tenho tentado entender como devo agradecer todo o amor que você me tem dado. Conclui que a melhor maneira é amando você também, com todas as minhas forças. Não é tarefa difícil porque você é um namorado meigo, atencioso e dedicado. Estar do seu lado é a melhor bênção que eu poderia ter e o meu desejo é que você continue sempre por perto.                                


"
437,"
Agradecimento pelo neto que você me deu


                                    Durante todos os seus anos de existência, eu já lhe ofereci muitos presentes, querida filha, mas nenhum se compara com este tesouro que você me está agora dando. O filho que deu à luz é o neto que eu sempre quis eu me sinto muito abençoada por ser avó.

Agradeço muito por esta nova experiência que terei, a partir de hoje, a oportunidade de viver. Prometo que serei uma ajuda para tudo o que precisar e só espero me tornar a avó que qualquer neto sonha em ter. 


"
438,"
Ninguém vive só


                                    Ninguém vive só, é a lei do universo do amor, da amizade e é para você que presto esta homenagem. São incontáveis as vezes que precisei de sua ajuda, do seu apoio e na maioria tive a sua presença.

Quisera ter podido ser útil quando de mim precisou e se assim não foi, por favor me perdoe. Já ouviu dizer que um amigo é como um tesouro? Para mim sim, e hoje eu sei o valor que você tem para mim, o quanto preciso da sua amizade e que não construímos nada da noite para o dia. 

Agradeço-lhe por me ter cativado com a sua maneira simples, com seu jeito sincero e tão amigo. Parabéns, este dia é todo para você! Obrigada pela sua amizade... Feliz Dia do Amigo!                                


"
439,"
Um dia de atos de agradecimento à Deus


                                    Que bom que é acordar pela manhã e receber esse presente de Deus que é estar vivo. 

Vamos mostrar nosso agradecimento por esse presente não só por meio de orações, mas através de ações que demonstrem compaixão e sentimentos de carinho e afeto pelas outras pessoas.

Vamos amar ao próximo sem nos importarmos com quem eles são, de onde vieram ou mesmo se somos amados de volta. 

Um bom dia e que Deus ilumine nossos caminhos.                                


"
440,"
Ao nosso pastor um grande obrigado


                                    Estimado pastor, em você encontramos não só o mais devoto servo de Deus, mas também um amigo presente e incansável. Por tudo que tem feito, por toda dedicação a esta comunidade, queremos agradecer e desta forma expressar também nossa admiração, respeito e reconhecimento pela sua pessoa e pelo seu ministério.

Obrigado, pastor! Ao Senhor agradecemos também por ter colocado você no nosso caminho, e a Ele pedimos que o conserve sempre ao nosso lado e o cubra de bênçãos.                                


"
441,"
Obrigado, Meu Deus


                                    A vida tem sido a grande dádiva de minha vida. Tenho conquistado desafios, tenho navegado por mares que me tornam mais forte, tenho abraçado coisas inesquecíveis e tenho conhecido pessoas absolutamente deslumbrantes. O melhor de tudo é saber que em meu caminho tenho Deus de meu lado.

Saber que não estou sozinha é algo de surreal, é algo que me joga um sorriso no rosto a toda a hora. Sinto que estou preparada para tudo porque Você, meu Deus, me tem sempre ensinado que a estrada da vida é uma experiência sem igual. Sou feliz. Sou muito feliz! Obrigado por tudo!                                


"
442,"
Meu Deus, não há melhor abrigo que Tuas poderosas mãos


                                    Quero Te agradecer, meu Deus, pelo bem que me fazes. Por existires na minha vida, permitires que a Tua luz guie meus passos. Eu Te agradeço por seres como um Pai amoroso que acolhe seu filho com carinho nos braços.

Sei que a vida é feita de altos e baixos, alegrias e tristezas, mas com a força transformadora do Teu poder, acredito que existirá sempre um refúgio para onde fugir a fim de acalmar meu coração.                                


"
443,"
Agradeço ao meu chefe pela meta alcançada


                                    Hoje estou transbordando de orgulho pela meta alcançada e não posso deixar de agradecer uma pessoa que foi muito especial nesta caminhada: meu chefe. Sem você, eu nunca teria conseguido.

Você se mostrou uma pessoa incrível nestes últimos meses, chefe. Incentivou-me a buscar meus objetivos e me aconselhou quando necessário. Houve também alguns puxões de orelhas, mas a verdade é que você sabia que isso iria me motivar ainda mais.

Não tenho palavras para agradecer. Aprendi muito observando seu trabalho, querido chefe e tenho certeza que sou uma pessoa muito capaz por sua causa.

Agradeço muito e que venham os novos desafios!                                


"
444,"
Meus Filhos, Meu Mundo


                                    Vocês representam tudo para mim, meus filhos! São meu sol e minha chuva, meu sul e meu norte. São meu sorriso constante e minha lágrima de alegria. Fui abençoado pela maior dádiva que a vida me poderia oferecer: vocês, meus amores. 

Por isso, sinto que lhe devo tudo – à vida. Prometo que vou continuar fazendo tudo que estiver ao meu alcance para garantir que vocês vão ser sempre verdadeiros com o amor próprio. O nome de meu coração é: meus filhos!                                


"
445,"
Serei sempre grata à minha mãe


                                    Desde o primeiro colo até ao infinito eu amarei e serei grata a você, mãe, pela mulher linda que é e pelo coração inspirador que tem!                                


"
446,"
Agradecimento pela Mensagem


                                    Você não imagina como fiquei feliz ao receber a sua mensagem. Saiba que você é uma pessoa que admiro muito, alguém realmente especial, e receber esta surpresa fez o meu dia muito mais feliz.

Tomara que continuemos assim, sempre trocando gestos de amizade e consideração. Acho que deveríamos viver assim, distribuindo palavras amigas e fazendo com que o amor se alastre pelo mundo.

As palavras são impregnadas de vibrações, por isso não devemos perder nenhuma oportunidade de manifestar bons sentimentos. Seja muito feliz e Obrigada!                                


"
447,"
Meu pai, meu guerreiro

 


                                    Quando você agarra em suas armas e coloca sua forte armadura, eu sei, meu querido pai, que não há mais razões para temer. Você é um verdadeiro guerreiro, que não tira vidas, nem causa derramamento de sangue, mas que defende sua casa contra todos os problemas e adversidades. Sua luta diária não é por conquista de território, mas por conseguir o bem estar de todos os membros de sua família. E é por isso que eu tenho tanta admiração por você.

Em seu suor e sacrifício está espelhado o amor que move você a nunca desistir. Nosso sustento sempre foi fruto de seu grande empenho. E tantas foram as vezes que ouvi suas sábias palavras, seus conselhos sempre oportunos que, na verdade, me têm sido bastante úteis. Seu exemplo sempre será um grande modelo que vou querer imitar e minha gratidão nunca terá fim. Eu te amo, meu pai, meu guerreiro.                                


"
448,"
Obrigado por Existir


                                    Todos os dias quando acordo eu lembro da sua face, como é lindo o brilho que irradia dos seus olhos. Esse brilho me ajuda a seguir com mais ânimo e alegria, pois você é, e sempre será, muito especial para mim.

Nunca diga não quando o seu coração estiver dizendo sim, e lembre-se que o sentimento mais puro e sincero que o homem é capaz de possuir, é o amor. Muitíssimo obrigada pelo simples fato de você existir e me deixar fazer parte da sua vida. Eu te amo!                                


"
449,"
Um agradecimento e votos de muito sucesso para meus alunos


                                    A todos os meus alunos e seus pais quero dedicar algumas palavras de agradecimento, agora que termina mais um ano escolar. Foi um percurso longo, feito de vários desafios, mas estamos de parabéns porque conseguimos formar uma verdadeira equipe que remou para o lado que realmente importa: a aprendizagem dos alunos.

Termino este ciclo com o sentimento de dever cumprido porque ensinei tudo que sei e eduquei com carinho e dedicação. Espero que todos tenham crescido a todos os níveis, que tenham desfrutado das experiências de aprendizagem e que sintam que estão mais preparados para os voos maiores que terão pela frente.

Custa muito dizer adeus, sobretudo quando existe uma empatia tão grande e um apego como aquele que ganhei por vocês. Eu vou levar todos os alunos no meu coração e desejo que alcancem o maior sucesso e que consigam concretizar todos os sonhos.                                


"
450,"
Descoberta do verdadeiro sorrir


                                    Amigo é este que divide e compartilha visões
diferentes de ser,
agir, amar, pensar e apesar de todas as
diferenças adotam um
ponto em comum: a humildade e a
simplicidade que no final de
tudo nos permitem crer que as diferenças
são o ""tudo"" de melhor
que podemos ter, pois é através delas q
o ser percebe quão lindo
é o sentido da vida...aquele resumido
no encontro de
pessoas que
têm muito a aprender uma com
a outra sobre o verdadeiro
valor da
vida e da simples virtude e mágica
guardada em um sorriso...                                


"
451,"
Meu tesouro


                                    Ele conquista a todos com seu jeitinho doce;
A pureza é uma de suas maiores características;
É meigo e amável;
Seus cabelos pretos e finos como pluminhas
entram em perfeita harmonia com a cor clara de sua pele,
que ao toque é macia e delicada.
Seus olhos arredondados e ainda sem cor definida, acinzentados no momento,
são dois pontinhos brilhantes
que carregam toda a inocência característica das crianças.
O narizinho achatado e pequenininho
ainda está se acostumando aos variados cheiros deste mundo.
Sua boca ainda sem dentes com de lábios finos e rosados
é no momento a coisa mais importante de sua vida,
pois é através dela que se comunica com o mundo.
Seu sorriso discreto é algo magnífico, apesar de não dar gargalhadas,
transmite muita alegria e paz de espírito
através de seus pequenos olhinhos.
A harmonia de seus traços resulta
em um rosto lindo e rechonchudo
que com sua chupeta de cor azul, amarela e vermelha
observa o mundo e as pessoas que o rodeiam.
Seu pescoço é muito cheiroso e adora um cafunezinho;
As mãos gordas, com unhas tão pequenas
ainda não aprenderam a pegar objetos,mas
já sabem tocar com delicadeza e ternura o seio ao mamar.
Seus pés são largos e frágeis, com dedos longos,
e nem sabem o quanto são úteis,
mas a cada dia novas descobertas acontecem e o quão
lindo é observar o desabrochar de uma vida
Seu corpo é coberto por uma lanugem
que o deixa parecer um ursinho. 
É tão frágil que se torna dependente, 
mas aos poucos vai descobrindo
como é a vida fora do útero.
Enfim, juntando todas as suas partes formamos o todo
de uma ""pessoinha"" muito especial que é meu filho,
um ser iluminado que veio fazer parte da minha vida e
enriquecer minha existência.
Carrego ele no coração e no pensamento
aonde quer que eu vá , onde quer que eu esteja!                                


"
452,"
Isso é Amizade


                                    Sinto uma vontade enorme de gritar ao mundo quanto meus amigos são valiosos. É muito reconfortante saber que posso contar com vocês para qualquer desafio e rasteira que a vida me ofereça. 

Seu apoio foi tudo o que precisava para sair do poço onde me encontrava. Vocês sabem quanto foram importantes para eu ter conseguido superar a fase que me pôs em baixo. 

Sinto que dei a volta por cima graças a vocês. Estarei sempre com um “obrigado” no coração. Contem comigo sempre. Para tudo!                                


"
453,"
Quero retribuir tudo o que vocês me dão


                                    Queridos sogros, não posso deixar que os dias passem sem expressar meu agradecimento por tudo o que vocês têm feito por mim. Eu admiro muito a forma carinhosa e generosa com que vocês me tratam e quero retribuir toda essa atenção.

Estarei também aqui, com a prontidão necessária para dar uma ajuda em tudo o que precisarem. Eu sempre me senti como sendo parte da família e tudo isso se deve a vocês. 


"
454,"
Versos para minha mãe


                                    Eu não sei como vou agradecer,
reconhecer, demonstrar gratidão
à mulher que me viu nasceu, me
encheu de vida, me alimentou e
fez de mim esta filha agradecida.

Mãe, eu prometo que sempre irei
amar você das profundezas do meu
coração.

Mãe, eu juro que lutarei todos os 
dias para deixar feliz seu lindo
coração.

Eu ainda não sei como vou ser
gratidão, mas farei tudo que eu
puder para que sinta que sou a
mulher que você criou com toda
emoção e hoje a ama de coração.                                


"
455,"
A todos vocês, a minha gratidão


                                    Hoje estou profundamente feliz e a Deus devo tudo e agradeço profundamente. Foi Ele que me ajudou a realizar este grande sonho.

À minha universidade que sempre me disponibilizou as ferramentas certas e o melhor conforto que poderia desejar, deixo também uma palavra de gratidão.

Aos professores que me ensinaram e deram força, mesmo nas horas em que desistir seria mais fácil.

Os meus pais e familiares próximos, bem como todos os meus amigos, sempre me incentivaram, por isso merecem minha eterna gratidão. Sem eles teria sido impossível!

Quem não mencionei, mas fez parte do meu percurso, seja de que forma for, que saiba que meu coração será sempre grato. 


"
456,"
Gratidão a um grande amigo


                                    Meu amigo, eu sei que amizade é algo que nasce e se dá gratuitamente, sem que haja necessidade de retribuição ou qualquer tipo de pagamento. 

Você me ensinou isso também, e por esse fato ainda sinto mais gratidão e mais vontade de lhe agradecer por tudo. 

Você sempre foi um amigo verdadeiro, alguém que esteve ao meu lado no bom e no menos bom. É graças ao seu apoio e incentivo que cheguei onde estou, e nunca vou esquecer tudo que já fez por mim. 

Minha gratidão por você é infinita e eterna, amigo!                                


"
457,"
Dizem que sogra é chata


                                    Todos dizem que sogra é chata e quem sou eu para discordar, mas não trocaria a minha por nada deste mundo, pois seus defeitos não são muito difíceis de suportar.

Você me deu uma filha maravilhosa com quem casei e sou feliz. Isso já seria motivo suficiente para lhe estar grato, mas tenho que confessar, você acima de tudo é amiga e uma pessoa com bom coração.

Chata seria a nossa vida se você não estivesse por perto. 


"
458,"
Bem-Vindo, Pastor


                                    Seja bem-vindo! Toda comunidade está ansiosa por conhecer você, futuro Pastor da nossa igreja. Estamos fazendo o possível para que você se sinta em casa, junto de todos. Nossa congregação carrega as bases do amor, da paz e da cooperação em cada membro. É por isso que temos certeza que você vai sentir todo nosso calor e amizade todos os dias.

Temos certeza que a verdade está presente nas palavras do Senhor. Deus é o caminho! Ele é a estrada, o chão, a terra que nossos pés devem pisar. Acontece que, por vezes, precisamos de ser guiados, necessitamos de apoio para prosseguir nosso trilho. Na verdade, existem momentos em que fazemos desvio no trilho e é aí que sua presença vai ser determinante. Temos certeza que você será um Pastor absolutamente inesquecível para nossa igreja e para cabeça e pensamento de todos os membros da congregação. Nossa casa é sua casa! Até breve!                                


"
459,"
Que tenhamos sempre uma caminhada de sucesso, querido cliente


                                    Por tudo que já conquistamos lado a lado e por tudo que está por vir, só posso agradecer, querido cliente. Obrigado por confiar no nosso trabalho e por tornar possível esta parceria.

Tudo que fazemos é para o seu sucesso e a sua felicidade é tudo que importa. Tenho certeza que esta história ainda terá muitos capítulos e que iremos continuar caminhando juntos em direção ao nossos objetivos.

Que seja apenas o início de uma grande jornada e um de um excelente trabalho em conjunto. Obrigado, estimado cliente!                                


"
460,"
Obrigado por nos fazer acreditar


                                    Depois de muito estudo, horas de trabalho, foco no objetivo e esforço em melhorar de dia para dia até atingirmos o resultado final, é reconfortante saber que tudo valeu a pena porque alcançamos a satisfação dos nossos clientes.

Agradecemos muito pela sua escolha porque ela nos fortalece a continuarmos nosso caminho rumo a um serviço de qualidade e excelência.                                


"
