,0
138,"
O seu sorriso


                                    É seu sorriso que eu trago 
Todos os dias no pensamento.
Não há hora de tristeza, alegria
Ou simples contemplação
Em que eu não recorde esse sorriso
E todas as variações que ele tem.

Ora sorrindo mais para a esquerda
Ora mais para a direita
Ora sorrindo de felicidade
Ora fingindo que não está triste
Ora tentando me alegrar
Ora rindo de marotice
Ora rindo de ingenuidade.

Você tem um sorriso diferente
Para cada momento especial
E eu recordo-os a todos
Pois é impossível escolher
Qual deles é o meu favorito.

Mas posso dizer com toda certeza
Que você é minha pessoa favorita
A mais especial do mundo. 
Amo você, e amo ver você sorrir!                                


"
139,"
Hoje não sou mais a mesma


                                    Uma lágrima, uma única lágrima caiu do meu olho esquerdo... solitária, sozinha... Simplesmente eu escutei um ""Não te amo mais"", tão duro e seco e frio que eu questionei ""Algum dia me amou?"". O silêncio foi a resposta mais cruel que recebi, como se fossem palavras cortantes e chicoteadas em meu ser. 

O silêncio doeu tanto que desejei escutar tumulto, agora eu abominava este silêncio. ""Por que você não me responde? Eu queria tanto ouvir..."". Olhou-me e secamente disse ""Quer ouvir alguma coisa, mas não o que tenho a dizer..."". Eu não podia me conformar com o silêncio. 

""Algum dia você me amou?"", perguntei novamente. ""Não. Eu só estava tentando esquecer um amor com você."" O que era pior a verdade das palavras ou a verdade do silêncio? 

Partir o coração era pouco. Meu coração foi triturado. Meu coração não seria mais o mesmo tolo e inocente que até dois segundos atrás foi. Punhaladas assim não se reconstituem rápido, estarei para sempre deformada.

Entreguei meu coração a quem não foi capaz de me amar, a alguém que só queria esquecer a pessoa que tinha quebrado seu coração. Amei alguém que não teve escrúpulos de quebrar meu coração. Entreguei-lhe meu coração ele o segurou, jogou para o alto e meu coração levou um tombo.

Hoje, não sou mais a mesma. Hoje eu encaro o amor com outros olhos, olhos que duvidam, que têm medo. Olhos que já viram o amor despedaçar muitos corações e matar esperanças!

(Camila Márcia)                                


"
140,"
Parabéns, marido lindo


                                    Amor, você é o marido mais lindo do mundo, o homem mais incrível que algum dia conheci. Quero que seu dia seja imensamente feliz. Parabéns por mais um ano de vida!

Espero que esteja se sentindo orgulhoso de todas as coisas maravilhosas que construiu nos últimos doze meses. Nem sempre foi fácil, mas nunca foi impossível.

Eu tenho uma admiração gigante por você, pelo homem incrível que é e pelo ser humano maravilhoso que sempre demonstrou ser. Divirta-se muito hoje, meu bem. 

Feliz aniversário! 


"
141,"
Não consigo esquecer o que vivemos porque ainda amo você


                                    Eu queria não pensar tanto em você. Queria não ver seu rosto no rosto das outras pessoas e não ouvir sua voz em todas as canções. Queria não sentir saudade de cada momento que vivemos, mas isso tem se tornado uma missão impossível.

Dói muito saber que ainda amo você e não poder correr para seus braços. Não sei se seu coração sente o mesmo, mas não aguento que estejamos tão longe um do outro. Quero que voltemos a ser o que éramos, pois sinto que esse é o único jeito de sermos felizes                                


"
142,"
Só Podemos ser Amigos


                                    Eu gosto de você de um jeito muito poderoso. Sinto que estaremos sempre juntos, mas de uma forma bem diferente do que você pretende. Você é um amigo e um amor entre nós seria algo impossível de acontecer. 

Não quero criar esperanças para você. É por isso que deixo bem claro que pretendo sua amizade profundamente. E só isso: amizade!                                


"
143,"
De tia para sobrinha que vai casar


                                    Minha querida sobrinha, desde que você nasceu que eu a amo como se fosse minha filha também. E hoje é com os olhos de uma mãe que eu assistirei emocionada ao seu casamento. 

Você tem sido fonte de grandes alegrias e muito orgulho, e em todas as etapas da sua vida eu estive presente, acompanhando e torcendo por você e sua felicidade. Agora será igual, mas este é um momento ainda mais especial, pois sua vida mudará e começará construindo sua família. 

Estou muito contente, mas também nostálgica, pois agora é impossível continuar negando que você já é uma mulher, e já não é mais nosso bebê lindo. Você é realmente uma mulher, linda, forte, maravilhosa, talvez em breve venha a ser também mãe, mas para mim será sempre meu pequeno tesouro. 

Seja feliz, meu amor, hoje e sempre você sabe que não tem apenas uma mãe, mas duas, pois também eu a amo como uma mãe!                                


"
144,"
O amor entre nós é impossível


                                    Depois de várias tentativas, após ter dado tudo de mim sem qualquer retorno, me sinto na tentação de dizer que o amor entre nós é impossível. É triste perceber essa realidade, pois eu sempre imaginei que pudéssemos ficar juntos, mas não vale a pena esperar por algo que nunca se vai concretizar.

A vida é feita de escolhas, e neste momento eu escolho seguir meu caminho noutra direção. Vou tentar esquecer todos os sonhos que nasceram no meu coração e procurar minha felicidade em outro lugar. 


"
145,35 frases apaixonantes de amor verdadeiro
146,"
Vou procurar quem me saiba valorizar


                                    Eu vou deixar de correr atrás de quem não luta para estar comigo. Eu vou renunciar ao que sinto porque preciso de procurar minha felicidade em outro lugar.

O amor não deve ser implorado, mas sim dado de coração e de forma genuína. Se não mereço uma oportunidade para provar quem sou de verdade, talvez o melhor seja fazer melhores escolhas para encontrar alguém que me saiba valorizar. 


"
147,"
Amar quem não merece


                                    Mesmo sabendo que não vai dar, às vezes o coração se nega a parar de bater de amor por quem não merece.                                


"
148,"
Eu te amo, meu filho, hoje e para sempre


                                    Hoje eu não sou uma, sou duas. No meu corpo batem dois corações e lateja um amor impossível de descrever, avassaladoramente intenso!

Hoje eu sou vida que gera vida, e em mim meu bebê se desenvolve, em meu ventre ele medra diariamente, e em meu coração se cimenta um amor que será eterno, incondicional. Meu filho, por você eu vivo, e por você espero ansiosa e feliz, neste sublime estado de vida. Eu te amo, meu filho, hoje e para sempre!                                


"
149,"
O meu sonho é você se apaixonar por mim


                                    Eu gostaria de expressar em palavras tudo que meu coração sente por você. É impossível, eu sei, mas esse seria um sonho realizado. 

Adoraria que você soubesse tudo que eu sou capaz de fazer para ver você feliz. Não importam os obstáculos, os muros que teria que derrubar, mas sim quão intenso é este meu amar.

Você é a pessoa que mais amo neste mundo e aquela por quem daria até minha própria vida. Às vezes, sinto até que nasci só para nos conhecermos e apaixonarmos perdidamente.

Talvez um dia você entenda o que meu coração sente e queira embarcar comigo em uma grande viagem ao redor da paz, do amor e felicidade. Mil beijos, meu bem. 


"
150,"
Primeiro amor


                                    Minha vida vai ficar sem sentido
se não te ver este momento
Meu amor vai ser impossível
se não te beijar esse momento
Depois que te beijei da vida me libertei
depois que me libertei a ti me agarrei
Quando te vi em outros braços
por um instante eu morri
Sem vergonha de falar
Sem querer te magoar 
Me arrependi de te amar.                                


"
151,"
Se me Amas de Verdade

 


                                    Se me ama de verdade
Não deixe para mostrar esse amor depois
Pois o depois poderá ser tarde demais.

Se me ama de verdade
Não me diga: ""me preocupo com você""
Mas sim: ""esteja ao meu lado sempre"",
Pois juntos dividiremos e superaremos 
As adversidades do dia a dia.

Se me ama de verdade
Não espere eu chamar você para um passeio
Pegue-me pelas mãos e me faça uma surpresa,
Me leve para qualquer lugar,
Pois por mais simples que seja, o mais importante
Será ao seu lado sempre estar.

Se me ama de verdade
Se me vir triste, não me diga: ""não fique assim""
Brinque, conte-me uma piada e
Tente arrancar aquele sorriso dos meus lábios, 
Me fazendo esquecer, pelo menos, naquele 
Momento, o que estiver doendo em minha alma.

Se me ama de verdade
Não me digas: ""vou tentar ajudar você 
No que for possível""
Me mostre que está tentando o impossível
Pois para quem ama, o impossível é pouco,
Mas vale sempre a intenção, e jamais esquecerei 
Que um dia, você pelo menos tentou.

Se me ama de verdade
Não me digas ""quero beijar você""
Corra para os meus braços e me beije 
Loucamente, como se fosse sempre a primeira 
Vez em que com ele você me enlouqueceu.

Se me ama de verdade
Não me pergunte: ""quer fazer amor comigo?""
Me arraste com você, e viraremos um só.
Me encante com todos os seus encantos,
Me ame arrebatadamente, e me eleve aos céus, 
E depois repousaremos nas nuvens.

Se me ama de verdade
Não me diga que um presente não pode 
Me comprar, seja lá por que circunstância for
Mostre simplesmente que se lembrou, que 
Aquela data era muito importante para mim.
Pois já estar ao seu lado, é o maior presente
Que recebo de você, diariamente.

Agora, se me ama de verdade
Não me digas simplesmente: ""eu te amo!""
Jamais me mostre esse amor apenas com 
Palavras. Pois as palavras, o vento as leva.
Mostre-me este amor com toda a sua 
Capacidade de amar, com seus gestos, 
Seus carinhos, e principalmente
Com as suas atitudes mais inesperadas
Que me surpreendem e até me roubam
Algumas lágrimas de felicidade, pois sentirei 
Sempre em você que me ama de verdade

Quanto a mim, me dê a chance de lhe mostrar
O tamanho do meu amor por você,
Mas não lhe mostrarei por simples palavras
Me entregarei a você de corpo e alma
Porque eu amo você de verdade!                                


"
152,"
É hora de largar este amor impossível


                                    Cada vez faz mais sentido pensar que preciso largar quem não retribui o amor que dou. É angustiante manterá a esperança viva no coração para depois perceber que ela não pode ir além daquilo que desejo.

Quando lutamos por mostrar o nosso sentimento e mesmo assim sofremos rejeição temos que ser realistas e sair de cabeça erguida. Continuarei meu caminho com determinação, pois sei que encontrarei um lugar onde meu amor será bem-vindo.                                


"
153,"
Mãe querida que já partiu


                                    Querida mãe, você se foi, para sempre e para longe de mim... Em cada lembrança, física ou não, da mulher incrível, da mãe maravilhosa que você foi, pesa uma saudade impossível de suportar.

Você partiu, minha querida mãe, mas para sempre viverá no coração deste seu filho que tanto a amou e ama. E eu prometo que até ao final dos meus dias eu vou lembrar quem você foi e nunca deixarei de a honrar e homenagear!                                


"
154,"
Todo Meu Amor Não Correspondido


                                    Há tanto tempo que te vejo
Mas de forma totalmente diferente.
Tenho certeza que nem imagina
Qual é o sentimento que invade minha vida.

Desde a primeira vez que te vi,
Algo estranho aconteceu,
Não sei se foi amor, calor ou atração,
Ou todos de uma só vez
Só tenho a completa certeza
Que nenhum desses sentimentos
Chega até mim através de você.

Vivo todo esse amor tão intensamente,
Mas não consigo ter coragem
De demonstrá-lo na sua frente.
Tenho medo do que pode acontecer,
Se me amará de volta ou me pedirá para desaparecer.

Sempre tão gentil com outras pessoas
Fico imaginando como agiria comigo.
Quem sabe um dia ganho forças
E enfim expresso tudo o que sinto,
Mesmo que todo o meu amor
Permaneça não correspondido.                                


"
155,"
Eu tenho os sobrinhos mais lindos do mundo


                                    Sou uma pessoa muito abençoada, pois tenho os sobrinhos mais lindos deste mundo. São eles que trazem cor ao meu mundo e alegria aos meus dias. Eles são uma dádiva que veio mudar e enriquecer minha vida por completo.

Pelos sobrinhos que amo sou capaz até de dar a volta ao mundo. É um amor genuíno, um apego impossível de explicar. Eles são tudo que preciso e eu jamais os irei abandonar.                                


"
156,"
Parabéns pela gravidez, querida nora


                                    Quando meu filho se casou, fiquei feliz em entregá-lo para você. Sabia que nesse dia iria levar um presente valioso que durante anos me pertenceu, mas tinha também consciência que ele seria bem entregue, pois você é uma pessoa maravilhosa. 

Agora, sinto uma retribuição incomparável da sua parte. Você me dará um precioso neto e é impossível encontrar palavras que possam expressar a gratidão que estou sentindo.

Parabéns pela gravidez! O milagre da vida está acontecendo no seu ventre e você sentirá um novo amor nascendo, diferente de todos os outros que já conheceu. Prepare-se para guardar na memória cada dia, cada pormenor dessa fase inesquecível e que comece a contagem decrescente para o dia em que esse bebê descobrirá a luz do nosso mundo.

Acredite que são estes acontecimentos que dão cor à nossa existência. Ser mãe é uma dádiva muito especial e você merece sentir essa felicidade. Da minha parte, pode ter certeza que terá todo o apoio que precisar. Agradeço de coração essa bênção que enriquecerá nossa família.                                


"
157,"
Faz 6 meses que voltei a acreditar no amor


                                    Hoje completo 6 meses ao seu lado. Durante esse tempo, você fez o que eu achava ser impossível: me fez acreditar no amor novamente. Desde que nos conhecemos, minha vida mudou e eu voltei a ver o mundo colorido.

Só posso agradecer pela sua paciência e companheirismo que me mostraram que namorar pode ser bom demais. Amo muito você que trouxe mais vida aos meus dias!                                


"
158,"
Você Sempre me Amou


                                    Você não precisava ter sido tão maravilhosa. Um pouco do muito que você me oferece já é suficiente para ser imensamente feliz! Te amo, mãe! 

Nas minhas veias não corre seu sangue, mas no coração pulsa o amor que nos mantém ligadas eternamente. Tudo que sou e tudo que tenho é responsabilidade sua. E acredite que seria impossível conhecer felicidade maior do que esta que você me proporciona!                                


"
159,"
Saber que você ama alguém que não sou eu


                                    Dói saber que é você quem eu quero, mas que tudo não passa de um amor não correspondido. Fere meu coração imaginar como seriamos felizes juntos e pensar que é com outra pessoa que você quer estar. 

Já deveria estar acostumada a essa realidade e ter seguido com minha vida para outra direção. Mas tudo o que sinto por você me faz ficar, como se a esperança desse vida a este meu sentimento. 


"
160,"
Impossível de Esquecer


                                    É impossível esquecer você.
Sabe por quê?
Porque você é parte essencial na minha vida.
A melhor amiga!
A distância não vai estragar essa linda amizade,
Pois nossa amizade pode vencer tudo, 
Quebrar todas as barreiras!
Nunca se esqueça do meu enorme amor por você.
I love You!                                


"
161,"
Até sempre, meu Amor


                                    Chega um dia em que a gente tem de ser mais cabeça que coração. Esse dia chegou para mim hoje! Não dá mais para continuar com nossa história! Assumo que me sinto imensamente feliz junto com você, me sinto realizada em todos os sentidos. Acontece que nosso amor será sempre impossível.

Existem tantas coisas que impossibilitam a continuidade de nossa relação, amor! Não dá para viver mais às escondidas, não tem mais essa de brincar com coisa séria. Na verdade, não se trata de falta de amor, mas sim de liberdade! Nossa união teria sido uma história de amor sem fim se fosse vivida num outro momento. Infelizmente, não é esse o caso.

Vou ter muitas saudades suas, sei que me vou sentir meio perdida sem sua voz me apoiando, vou passar a ser muito incompleta sem seu carinho, mas um dia isto teria de acontecer. Vou sempre lembrar você como o amor de minha vida, como o homem que roubou meu coração, como a bondade a toda a hora! Obrigado por ter jogado fora todas as minhas fragilidades e por ter tatuado o sorriso em meu coração. Seja feliz sempre! Adeus!                                


"
162,"
Para uma supermãe


                                    Entre os avanços e os recuos da vida, as curvas e os obstáculos, os caminhos em linha reta e as inesperadas mudanças de direção, é maravilhoso saber que existe tamanha constância e segurança na minha vida – você, querida mãe!
Você é a compaixão do meu sofrimento, o riso da minha alegria, o conforto da minha ansiedade e a sabedoria da minha inexperiência.

Eu te amo muito, minha querida mãe! Chamar você de mãe é um orgulho e um privilégio sem par. Você é uma mãe completa, que gerou e criou com amor, paciência, retidão e sabedoria.

Você é um exemplo de mãe, de mulher, de pessoa. Você é uma inspiração, não apenas para mim como para todos os que conhecem você, e homenagear você com total correção será sempre impossível, pois nada haverá nunca que eu possa fazer para lhe retribuir tudo o que você já fez por mim.                                


"
163,"
Longe dos seus braços sou apenas saudade


                                    Desde o mágico dia em que nossas existências se cruzaram, para mim deixou de existir alegria longe do seu coração. Encontrei meu paraíso na Terra, pois namorar você é como viver diariamente a mais incrível das fantasias. Eu te amo, meu amor! 

Longe dos seus braços sou apenas saudade, e não vivo, apenas sobrevivo. Com você tudo é mais e melhor, e eu sou mais também, pois tenho o impulso do seu amor que me leva a alcançar o impossível. 

Eu te amo hoje, e vou te amar para sempre!                                


"
164,"
Somos testemunha do amor e do poder de Jesus, amigos 


                                    Meus amigos queridos, nunca é demais lembrar que os exemplos que Jesus nos deu com suas palavras e ações é tudo que precisamos para encontrar conforto e motivação. Ele está conosco onde quer que vamos.

Mesmo aqueles que ainda não tem Jesus no coração um dia o farão, pois sua luz brilha tanto que é impossível não enxergá-la.

Amigos, nós já somos testemunha do amor de Jesus e do seu poder! Ele está dentro de nós!                                


"
165,"
Os Desafios do Amor


                                    Boa noite! A vida nos deu uma prova de fogo, um desafio muito difícil de combater! Mas acho que estamos a demonstrar que somos capazes. Nosso amor é impossível de acontecer. 

Seria até estranho, apesar de já ter imaginado algo mais do seu lado. Podemos estar a cometer um erro por não estarmos a dar uma chance, mas nem temos certeza se o que estamos sentindo é real. 

Sim, porque sentimento não tem nome ou rosto e aí fica difícil. Mas você estará sempre no meu coração – isso é uma certeza, uma promessa. Bons sonhos!                                


"
166,"
Esquecer Você


                                    Tentei, juro que tentei esquecer você
Esquecer nossa história, nossos 
Momentos, mas foi impossível.
Você infiltrou-se em minha mente
Impregnou-se em meu sangue
Insinuou-se em minha alma
Introduziu-se lenta e profundamente 
Em minha vida. Como esquecer você?
Seria tentar esquecer-me de mim 
Mesma. Como tirar você do meu 
Pensamento, se você é o meu próprio 
Pensamento? Tentei esquecer você, 
Juro que tentei! Tentei arrancar da 
Minha pele, as marcas dos seus 
Sentidos. Procurei exterminar da 
Minha alma as últimas ilusões de ter 
Você. Arrisquei a erradicar da minha 
Mente seus textos, suas palavras.
Aventurei a livrar-me do feitiço que 
Me dementava. Tudo inútil!
Em meus ouvidos, sua voz, seu 
Sorriso, seu ai ai. Em minha boca, 
Ainda o sabor da sua. Em meus olhos, 
Os seus, seu corpo. Em minhas 
Entranhas, você, todo em mim. 
Como esquecer você? Como tirar 
Você de mim? Como arrancar as 
Lembranças? Me ajude, eu lhe peço!
Me ajude a esquecer você! Mas não 
Dá para esquecer e sabe por quê?
Porque eu não desejo tirar você da 
Minha memória! Porque eu não quero 
Afastar ou perder as lembranças!
Porque se eu não posso, nem devo, 
Ter a esperança de ter você.
Quero pelo menos sofrer, sentir dor, e 
Cada vez mais lembrar de nossa 
História, de nossos momentos, de você!                                


"
167,"
O amor que desejo é impossível



"
168,"
Um Amor Impossível de Esquecer


                                    O que tivemos foi algo que jamais vou esquecer! Um amor impossível de continuar e impossível de esquecer. Sinto que merecíamos mais, sabe? É que o sentimento não desapareceu. 

A consciência é que não permite que avancemos. Foi a cabeça que determinou nosso fim, e isso é triste – dói! Mas vou continuar com nossa história na memória para o resto dos meus dias. Vou amar você sempre!                                


"
169,"
2 Meses de Amor Verdadeiro


                                    Hoje estou especialmente feliz, meu amor! Atingimos mais uma etapa no nosso namoro – já são dois maravilhosos meses do seu lado. Feliz Bodas de Sorvete! 

Eu sei que estamos juntos há pouco tempo, mas parece que já passamos por coisas gigantes e que jamais sairão das nossas memórias. Acho que isso é o amor verdadeiro, o amor sincero e capaz de colocar sorrisos em qualquer rosto. 

Você me faz feliz de um modo que julguei impossível! Só espero que a vida continue sendo generosa com nossa linda união. Te amo, meu bem!                                


"
170,"
O Lado mais Profundo do Amor


                                    Amar é despertar o lado mais profundo do coração! E você fez isso, amiga. Teve a coragem de escutar seus sentimentos; de lutar por algo emocionante. Mas agora você está triste, sofrendo! 

Na verdade, nem sempre as coisas acontecem do jeito que queremos. Você não se sente amada verdadeiramente, mas não está sendo capaz de bater com a mão na mesa e gritar “Basta!”. 

Seja feliz, amiga! E não continue alimentando um relacionamento que jamais terá futuro. É hora de aceitar a realidade para prosseguir na vida. Perdoe minha frontalidade, mas a amizade que nos une fala mais alto. Força, querida! Eu gosto muito de você!                                


"
171,"
A grande bênção que é ser tia


                                    Ser tia é das maiores alegrias que tenho. Desde o primeiro momento em que um sobrinho chega à vida da sua tia é impossível que as coisas fiquem iguais. É uma sensação inigualável poder segurar pela primeira vez um bebê que acabará por se tornar muito próximo de nós. É uma porta que se abre para uma amizade que pode durar a vida inteira.

Uma tia é quase uma segunda mãe que quer estar sempre presente, que quer desfrutar de todas as fases de crescimento que o sobrinho atravessa. Ela é um ouvido atento, uma confidente, uma verdadeira companheira nas aventuras mais loucas. E o retorno que se recebe disso é mais que recompensador.

Não poderia ter presente maior. É uma grande responsabilidade desempenhar esta função, mas se eu pudesse teria muitos mais sobrinhos. É uma terapia, uma distração, é o compartilhar de um amor genuíno. Não tenho qualquer dúvida que ser tia é bom demais.                                


"
172,"
Ser Homem é Ser Grande


                                    É conquistar mundos com coragem de guerreiro! Ser homem é carregar no peito a força dos mares, no coração as lágrimas do impossível. É ser capaz de abraçar sem medo, de gritar à vida que o sol é de todos. 

Ser homem é ser grande! É confortar e é amar; é paz e é singularidade. É, num afago, acalmar qualquer dor; num olhar só, distribuir mapas que indicam todos os caminhos do amor. Ser homem é carregar o mundo nas costas com sorriso de orelha a orelha!                                


"
173,"
Apenas quero você perto de mim


                                    Meu amor, eu desejo que todas as tardes sejam eternas para que sempre tenha oportunidade de correr para seus braços e sentir seu carinho antes que termine o dia. Ainda assim, há dias em que isso é impossível e em que tudo o que me resta é sentir saudades.

Vou ficar esperando que a ocasião de ter você perto de mim não demore a chegar. Tenha uma ótima tarde!                                


"
174,"
Amar em silêncio

 


                                    Amar em silêncio dói. É viver um sentimento que está condenado ao fracasso, muitas vezes sem que ninguém perceba o que vai no nosso coração. É provar de uma paixão envenenada que nos mata aos poucos de desilusão.

Apenas quem ama sem ser amado conhece esse cenário. Criar expectativas na nossa cabeça e interpretar tudo como sendo o sinal. E no final, apenas uma história que nem começou para desfrutar. Um término de algo que nunca existiu.                                


"
175,"
Quando o amor não acontece


                                    Nem sempre os amores dependem do esforço e da dedicação de cada um. Se isso acontecesse, você estaria agora em meus braços, porque foi pelo seu amor que de forma incansável lutei.

Fica comigo a lição de que não me devo cansar mais por quem não merece. Eu esperei ansiosamente um sinal da sua parte, mas em retorno tive apenas um silêncio indiferente.

Agora eu sei que há paixões que nunca poderão acontecer!                                


"
176,"
Arriscar uma Amizade


                                    Existem relações difíceis, outras impensáveis e outras impossíveis. Entre nós uma ligação amorosa seria impossível de acontecer. Temos uma união muito forte, somos amigos de um jeito muito especial. 

E jamais arriscaria algo nossa amizade! É por isso que quero deixar bem claro que não pretendo outro gênero de intimidade. Não porque não goste de você, bem pelo contrário, mas porque quero preservar o que temos. Adoro você e adorarei sempre! Beijo.                                


"
177,"
Perdão


                                    Perdão...
Por amar você como eu amo
Por querer você como eu quero
Por um dia e por sempre 
Meus olhos procurarem os seus 
Com sede de te-los por inteiro
Pela noite de insônia que passei 
E pelos meus loucos sonhos impossíveis 
Que tive com você. 
Também pela lágrima que chorei 
E por tudo que fiz, pela minha covardia, 
Pela fraqueza e pelo meu amor.

Perdão...
Por ainda querer você, mesmo sabendo 
Que é impossível. 
Também me desculpe pelo insistir do meu amor, 
Sei que cada dia que passa
Está se afastando de mim, 
E isso eu não consigo entender o por quê...

Perdão...
Por querer entrar neste mundo 
Que não me pertence.
É triste amar em segredo, 
Sofrer por quem não merece, 
Ter que passar por quem se ama 
Fingindo que não conhece.
É triste chorar por quem já morreu, 
Mas mais triste ainda é chorar 
Por quem está vivo e já lhe esqueceu.

Às vezes idealizamos um grande sonho
Em cima de uma grande pessoa 
E com passar do tempo percebemos 
Que o sonho é grande demais 
E a pessoa realmente pequena.

Bobeira eu estar pensando 
Que você poderia ser meu um dia.
Mas tudo bem... Sabe por quê?
Porque não sou aquilo que você queria
Sou bem mais do que você merece!                                


"
178,"
Quando se ama alguém como eu amo você


                                    Quando se ama alguém os dias parecem não terminar. É a vontade de ter quem se ama por perto, são os pensamentos que se unem em um só, e os sonhos que se transformam em lindas histórias de amor.

Quando se ama alguém, vê-se uma luz mais forte nas estrelas, e sente-se o paladar da brisa noturna. Quando se ama alguém como eu amo você, é impossível acabar o dia sem expressar o que sente no coração. 

Boa noite, amor da minha vida!                                


"
179,"
O Amor no Seu Estado mais Puro


                                    Todo mundo merece conhecer o amor no seu estado mais puro. Todo mundo incluindo você, minha irmã! Você está sofrendo – é claro que está sofrendo e vai continuar se não colocar um ponto final na ilusão de que essa relação vai dar certo. 

Esse amor é irreal, proibido, ilegal. Eu entendo que dói, mas a verdade merece ser enfrentada. Viva um amor honesto; um amor de verdade. Viva um amor apaixonado e recíproco. Ame e deixe que alguém a ame, irmã! Você merece.                                


"
180,"
Bom dia, mesmo à distância


                                    São muitas as coisas que se intrometem entre nós, nesta longa distância que parece não ter fim. Estas saudades tornam tudo mais difícil e deixam um vazio impossível de preencher. Ainda assim, saber que você existe e que continua presente em minha vida, me dá as forças necessárias para travar as minhas batalhas. Saiba que deste lado, meu pensamento está sempre com você. Tenha um ótimo dia, meu amor!                                


"
181,"
Proteja seu coração dos amores impossíveis


                                    O amor é o melhor dos sentimentos, e ninguém ousa dizer que não o quer na sua vida. Mas quando se trata de um amor impossível, talvez o melhor seja lutar para que ele desapareça de uma vez por todas do seu horizonte.

É tempo perdido alimentar sonhos que nunca se irão concretizar. Proteja seu coração, pois ele é demasiado frágil. Amores impossíveis apenas devem acontecer em filmes e livros.                                


"
182,Como escrever a melhor carta de amor do mundo
183,"
Lute para ser Feliz, Amiga


                                    Às vezes fico imaginando em qual será a razão da vida e chego a uma conclusão só: ser feliz! Você, amiga, não está sorrindo como sorria nem irradiando alegria como antes. Pare! 

É hora de viver intensamente todos os dias e jogar fora essa história de desamor que ainda machuca seu coração. Você é mais forte do que imagina, por isso nunca desista de procurar a felicidade! Te adoro, amiga!                                


"
184,"
Carta a um amor não correspondido


                                    Talvez você não saiba quem sou, ou se sabe fez questão de me ignorar durante este tempo que foi passando. Eu queria ser muito na sua vida, mas agora tenho certeza que não sou nada. Talvez a culpa seja minha, por ter alimentado em vão este meu desejo de estar em seus braços.

Eu tentei mostrar quem sou, dar a entender o que sentia por você. Sei que podia ter sido mais explícita, mas tive vergonha de abrir totalmente meu coração. Contudo, em pequenos gestos sempre mostrei que gostava muito de estar ao seu lado. Quando você conversava comigo, meus olhos brilhavam de contentamento, e eu só implorava que o tempo passasse devagar. Tudo era perfeito quando estávamos juntos, e eu nunca escondi isso. Pena que só fosse perfeito para mim.

Ninguém gosta de sofrer por alguém que não nos escuta, nem tampouco de persistir em um caminho que é uma simples ilusão. É importante sabermos dizer adeus no momento certo. Este amor não tem mais lugar na minha vida.                                


"
185,"
A vida linda que espera por vocês


                                    Queridos noivos, este dia irá ficar gravado não só nas suas memórias, mas na mente de todas as pessoas que tiveram o privilégio de ver esta união tão linda.

A felicidade que vocês estão transparecendo é contagiante e impossível de não ser sentida por cada um de nós. Não importa a idade, estamos todos em festa!

Vocês merecem um ao outro e esta vida linda que, ainda que esteja começando agora, já é fundada nos princípios do amor, do companheirismo e da cumplicidade. 

Sejam muito felizes e que Deus abençoe este casamento!                                


"
186,"
Um Amor Impossível e Uma Amizade Eterna


                                    Somos as pessoas mais compatíveis de sempre, os melhores amigos, os verdadeiros cúmplices, os maiores confidentes. E por essas razões será impossível acontecer algo mais entre nós! Sinto muito, porque até eu já cheguei a confundir o que sentia por você. 

Mas não podemos jogar fora tudo que construímos até hoje. Temos uma amizade maravilhoso e isso nos realiza verdadeiramente. Algo mais seria estranho e um mistério que poderia estragar nossa ligação! Beijo.                                


"
187,"
Um amor impossível de acontecer


                                    Existe algo muito forte que nos separa, uma barreira que faz com que nosso amor seja impossível. O sentimento é uma realidade e ambos sabemos que o sentimos, mas falta coragem para enfrentarmos tudo que nos tenta afastar.

Dói saber que uma possível história de amor nunca poderá ir além de um lindo sonho e magoa ver que estamos caminhando em direções opostas. Mas se não conseguimos ser superiores aos obstáculos que surgem, talvez o melhor seja esquecermos as possibilidades de ficarmos juntos. 


"
188,"
Um amor que nunca acontecerá


                                    Não sei se fui eu que não fiz o suficiente ou se simplesmente não fomos feitos para ficarmos juntos, mas a verdade é que passado todo este tempo você continua completamente indiferente ao meu sentimento.

Talvez tenha chegado o momento de perceber que não vale a pena lutar, talvez seja agora a ocasião certa para desistir do seu amor. Vivi um sonho em silêncio que nunca se concretizará e a culpa é apenas minha por todo este sofrimento.  


"
189,"
Expressar o amor que sinto por você


                                    Feliz Dia dos Namorados, Amor! Encontrar palavras que consigam expressar de forma fiel tudo o que sinto por você é impossível. 

Pois é tão grande e intenso o sentimento que tenho por você. E pode ter certeza que é eterno e será resistente ao tempo e a qualquer obstáculo. 

Você me faz feliz, sorrir de orelha a orelha, e porque tenho você ao meu lado nada parece impossível ou difícil de superar. Te Amo!                                


"
190,"
Deus pode Tudo

 


                                    Quando o sonho se desfaz,
Deus reconstrói.
Quando se acabam as forças,
Deus renova.

Quando é impossível conter as lágrimas,
Deus dá alegria.
Quando não há mais amor,
Deus o faz nascer.

Quando a maldição é certa,
Deus transforma em bênção.
Quando parecer ser o final,
Deus dá um novo começo.

Quando a aflição quer persistir,
Deus nos envolve com a paz.
Quando a doença assola,
Deus é quem cura.

Quando o impossível se levanta,
Deus o torna possível.
Quando faltam as palavras,
Deus sabe o que queremos dizer.

Quando tudo parece se fechar,
Deus abre uma nova porta.
Quando você diz: não vou conseguir,
Deus diz: Não temas, pois estou contigo.                                


"
