,0
453,"
Saudade virou arte


                                    E quem há de se importar, se um amor acabar? Quando o amor chega, há quem pense que é para a vida inteira. Eu já penso que o amor é um modo de estar. Eu posso me apaixonar, posso amar verdadeiramente, mas já me preparo para o dia que vai acabar. Sofre quem pensa que o amor vem para ficar!

Eu prefiro desfrutar do amor, e transformá-lo em inspiração. Amores vêm e vão. Se eu me entregar à dor, vou sofrer mais do que o dever. Quando um amor vai embora da minha vida, eu choro e sofro, mas prefiro transformar a saudade em arte, escrever uns versos, pintar um quadro, compor uma canção.

Não quero dizer que sou artista, mas o que seria do artista se não tivesse o amor e o desamor para a ele inspirar. Quando o amor vai embora e a saudade chegar, faço arte para me consolar, mesmo que não tenha valor e nem lugar para expor.                                


"
454,"
Quanto Tempo


                                    Meu amor
corre contra o tempo
na esperança 
de que um dia 
ao seu lado 
possa estar.

Só vou te encontrar 
no dia em que 
meu coração parar, 
mas isso 
não quer dizer 
que não vou mais 
te amar.

Quanto tempo se passou ...
e saudades 
você me 
deixou .

Não sei quando 
vou te ver, 
pois cada um tem seu tempo 
de não mais sobreviver.

Mas feliz eu fico, 
por saber 
que bom tempo 
de minha vida 
estive com um homem 
do qual tive orgulho de conhecer.                                


"
455,"
Quero ter você por perto.


                                    Quero ter você por perto
sentir sua pele, seu afeto
fazer-lhe uma carícia morna
como a onda quando retorna.

Quero ser na praia, a areia
que os seus pés massageia
ser o horizonte em cores vivas
ser a alegria em sua vida.

Quero ouvir seu coração pulsar
quero lhe amar e lhe beijar
e me fazer inesquecível
tanto quanto me for possível.

Quero ser sua namorada
neste e em muitos outros dias
visando repartir o que vier
ser sua fã, ser sua mulher.

Quero ser sua lembrança
quando distante estiver
para que volte depressa
como eu quero e você quer.

E um dia talvez, lembraremos
com carinho e com saudade
mas nunca com menos vontade
O Dia dos Namorados!!!                                


"
456,"
Estarei ao Seu Lado, Irmão Amado


                                    Eu gosto tanto de você, meu irmão! Sinto que temos muito para dar um ao outro. E prometo que esta distância não irá destronar este lindo sentimento que nos une desde sempre. 

Você é um ser humano muito especial e merece ser feliz finalmente. Jogue fora essa tristeza. Levante a cabeça; lute! 

Não desista nem se perca nos caminhos da infelicidade. Procure se realizar todos os dias e vença quaisquer desafios. Estarei sempre ao seu lado, meu irmão amado!                                


"
457,"
Não Sei Viver Sem Ter Você


                                    Não há mais desculpas
Você vai ter que me entender
Quando olhar pra trás
Procurando e não me ver
Chegou a hora de recomeçar
Ter cada coisa em seu lugar
Tentar viver sem recordar jamais
E se a saudade me deixar falhar
Deixar o tempo tentar te apagar

Te ligar de madrugada sem saber o que dizer
Esperando ouvir sua voz e você nem me atender
Nem ao menos pra dizer:

Que não vai voltar
Não vai tentar me entender
Que eu não fui nada pra você
Que eu deveria te deixar em paz
Eu já não sei mais
Não sei viver sem ter você
Hoje eu queria te esquecer
Mas quanto mais eu tento, mais eu lembro
Não sei viver sem ter você

Não sei viver sem ter você

É difícil de aceitar
Recomeçar do zero
Levantar e caminhar
Perceber que quem se ama
Já não se importa com você
E acordar sozinho ouvindo o som da sua TV
Chegou a hora de recomeçar

Acreditar que pode ser melhor assim tentar crescer
Fingir feliz e te deixar para depois
E a cada dia que eu morrer
Espero que você morra pois

Se eu ligar de madrugada sem saber o que dizer
Esperando ouvir sua voz e você nem me atender
Nem ao menos pra dizer...

Que não vai voltar
Não vai tentar me entender
Que eu não fui nada pra você
Que eu deveria te deixar em paz
Eu já não sei mais
Não sei viver sem ter você
Hoje eu queria te esquecer
Mas quanto mais eu tento, mais eu lembro
Não sei viver sem ter você
Não sei viver sem ter você

Preciso reaprender
A viver
Pra esquecer
Pra te esquecer

Pra te esquecer!

(CPM 22)                                


"
458,"
A Saudade Já Terminou


                                    Finalmente você voltou! Foram tempos difíceis, de novos costumes, de um novo local. Foram tempos de saudade, de alguma solidão. Mas não esqueça que foi um tempo que já passou. 

Agora estamos juntas novamente para conversar sobre tudo e sobre nada; para descontrair, para compartilhar tudo aquilo que ficou por dizer! Seja muito bem-vinda, amiga!                                


"
459,"
Mesmo longe meu coração bate pelo seu


                                    Meu amor, com você descobri que o amor não é apenas o maior dos sentimentos, mas é a própria vida. O amor é tudo, pois você é tudo para mim e sua existência é o que dá sentido à minha.

Mesmo à distância eu consigo sentir sua presença; mesmo longe meu coração bate pelo seu. Eu amo você, e não importa que exista um universo entre nós, eu sempre vou amar e para sempre esperarei por você!                                


"
460,"
Sua hora de voltar


                                    Enquanto você parte, entre noites, estrada fora, eu fico imaginando sua hora de voltar. São tantas ruas que entretanto vai cruzando e eu vivo questionando porque nenhuma te traz a mim.

Meu peito arde de paixão, muita saudade e eu sinto a casa fria, está esperando por você. Vem percorrer nosso mundo e não adie mais seu regresso. O amor que nos uniu também tem caminhos por descobrir. 


"
461,"
Saudades


                                    Quanto mais tento esquecer, mais percebo que preciso de você, do seu olhar, do seu sentir, do seu agir, do seu sorriso.

Quanto mais engano meu coração de que é só uma simples paixão, mais ele deseja você, pois é você quem ele ama, quem ele quer, quem ele deseja, para sempre!

Quanto mais tento convencê-lo de que é somente um adeus, mais ele sente a certeza do que o nunca mais apareceu...                                


"
462,"
Penso em Você Todos os Dias


                                    Você está tão distante, mas tão próxima do meu pensamento! Penso em você todos os dias, sabe? Acho que isto se chama “saudade”, querida amiga. Tenho um mundo de coisas para compartilhar com você. 

Na verdade, uma vida não seria suficiente para compensar sua ausência. É que cada dia que passamos separadas, é um dia a mais no caminho da nostalgia. Então volte logo, porque sinto falta do seu abraço!                                


"
463,"
Saudades do marido que está longe


                                    Meu amor, não está fácil viver distante de você. Eu entendo, é claro, que as circunstâncias exigem, mas eu sinto muitas saudades. Você faz muita falta no dia a dia. Sinto falta de dormir e acordar ao seu lado, de falar com você na hora do café da manhã, de ter você do outro lado da mesa na hora do jantar, de sentir o seu cheiro quando você acaba de sair do banho. Sinto falta até da sua desorganização.

Quando você está distante, penso em todas as coisas boas que quero fazer quando você estiver aqui, nas músicas que quero dançar com você, nos pratos especiais que quero preparar, nos filmes que vamos ver... A distância só tem feito você se tornar cada vez mais presente em minha vida, porque penso mais e mais em você. 

Eu sei que você sabe, mas nunca é demais dizer: sou muito feliz por ter você como meu companheiro, como meu marido. Encontrar alguém, assim, tão especial com quem se queria compartilhar a vida é algo muito raro, e nós sabemos dar a valor a isso. Um amor como o nosso merece ser valorizado e respeito, de perto, de longe, seja em que situação for. Quando há amor, há certezas de que tudo pode ser superado. 

Tenho muitas saudades e não vejo a hora de ter você perto de mim todos os dias de novo!  
Eu te amo!                                


"
464,"
Fico assim sem você

 


                                    Avião sem asa
Fogueira sem brasa
Sou eu assim, sem você
Futebol sem bola
Piu-Piu sem Frajola
Sou eu assim, sem você

Por que é que tem que ser assim?
Se o meu desejo não tem fim
Eu te quero a todo instante
Nem mil auto-falantes
Vão poder falar por mim

Amor sem beijinho
Buchecha sem Claudinho
Sou eu assim sem você
Circo sem palhaço
Namoro sem abraço
Sou eu assim sem você

Tô louco pra te ver chegar
Tô louco pra te ter nas mãos
Deitar no teu abraço
Retomar o pedaço
Que falta no meu coração

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Por quê? Por quê?
Neném sem chupeta
Romeu sem Julieta
Sou eu assim, sem você
Carro sem estrada
Queijo sem goiabada
Sou eu assim, sem você
Você

Por que é que tem que ser assim?
Se o meu desejo não tem fim
Eu te quero a todo instante
Nem mil auto-falantes
Vão poder falar por mim

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Eu não existo longe de você
E a solidão é o meu pior castigo
Eu conto as horas pra poder te ver
Mas o relógio tá de mal comigo

Por quê? Por quê?

(Letra de Claudinho e Buchecha)                                


"
465,"
Nossos lindos nove meses de namoro


                                    No primeiro mês ainda estávamos envergonhados,
No segundo mês consumidos pela paixão,
No terceiro mês já não nos largávamos,
No quarto mês já era seu meu coração,
No quinto mês íamos juntos para todo lado,
No sexto mês vencemos cada contrariedade,
No sétimo mês fizemos nossas maiores promessas,
No oitavo mês um minuto longe e já sinto saudade,
No nono mês já não me imagino sem você.

Já são nove meses ao seu lado e eu sou feliz como nunca antes. No décimo mês, no primeiro ano, na primeira década e pelo resto da minha vida quero que fique para saber como vai ser. Porque amo muito você e porque juntos somos uma fortaleza, somos inquebráveis, somos invencíveis.                                


"
466,"
Você faz parte de mim 


                                    Eu pensei que a falta que sinto de você iria passar com o tempo, mas eu estava enganado, eu continuo precisando de você. 

Você não está mais aqui, mas a sua imagem continua em minha mente. Eu te vejo por todos os lados, mas não tenho você comigo.

Eu sinto sua falta, eu quero você aqui, mas você foi embora e não quer voltar para mim. Sinto uma saudade louca de você e tenho certeza que você sente o mesmo! 

As palavras que tenho a dizer nunca parecem ser suficientes, mas eu engulo o meu orgulho e digo, porque preciso de você. E você, será que não pode engolir o seu orgulho?

Eu te amo e não suporto ficar sem os teus braços, sem o calor do teu corpo, sem o sabor do teu beijo. Acordado ou sonhando, eu te vejo e não posso te tocar. 

Sinto a sua falta todos dias, você já faz parte de mim, eu não posso ficar sem você. Volta para o meu lado, volta para os meus braços, você faz parte de mim!                                


"
467,"
Saudades eternas de quem partiu


                                    O tempo da revolta e do desespero passou, mas a saudade veio para ficar. Hoje recordo você com tristeza, mas também paz no coração. Sei que esta separação é apenas temporária, e que um dia nos havemos de reencontrar. 

Mas acima de tudo, sinto gratidão e alegria por ter feito parte da sua vida. Todas as lembranças que guardo de você me enchem de orgulho e conforto, e dão algum alívio a estas saudades eternas que sinto.                                


"
468,"
Chegou a Hora!


                                    E aquele momento que foi o mais adiado possível, chegou. Como diz por aí, o passarinho vai levantar voo!

O destino é longo, mas tenho fé que a vitória lá no final valerá a pena. Sei que deixo pessoas queridas, e a saudade será imensa, mas levarei comigo todos os melhores sentimentos que algum dia elas já me proporcionaram o mais bem guardado possível.

Agradeço a todos que contribuíram de alguma forma com a realização deste sonho. Que eu possa um dia voltar e retribuir tudo em dobro!

Deixem de lado a tristeza e tenham em mente tudo de bom que já partilhamos e os bons momentos já guardados no futuro, só esperando a hora certa de chegar.

Até logo! Amo vocês!                                


"
469,"
O seu regresso para junto de mim


                                    Seja bem-vindo, querido namorado!

As saudades já apertavam tanto, que parecia que você já estava longe por muitos anos. Na sua ausência os meus pensamentos estiveram sempre com você e desejei a toda hora que tudo corresse bem.

É bom finalmente poder te abraçar e recuperar todo o tempo perdido. Espero que a viagem tenha sido proveitosa para você. 


"
470,"
Saudades da união familiar


                                    Saudades do colo, dos risos compartilhados, dos gritos ecoando pela casa. Saudades do apoio, do amor incondicional, do conforto de uma união de sangue e de coração.

Saudades da família onde a alegria e a compreensão reinavam, mesmo nos momentos difíceis. Onde os laços foram apertados para toda a eternidade. Saudades da minha família, para mim fonte de felicidade incalculável!                                


"
471,"
Não Tem Sido Fácil


                                    É, não tem sido fácil...
Ficar tanto tempo longe de você. 

A presença em meu coração
De lembranças tão fortes,
Simplesmente não permite
que eu tenha paz. 

Ter você comigo foi algo forte demais
E eu não consigo
conformar-me com a tua falta.
Não quero pensar em causas, 
Nos motivos que levaram você de mim
E muito menos no tempo
em que estamos separados. 

Pensar nisto, é talvez tentar medir
A dimensão de minha saudade
e isto é impossível.
Você teve os seus motivos para ir
e eu tive os meus para ficar.
Penso então que temos nossas razões
para estarmos longe um do outro. 

Olha, tenho tentado contabilizar as perdas.
O que você tirou de mim e
levou embora junto com você?
Qual a parte de mim, que você escolheu
Para machucar com a saudade?
Realmente não sei. 

O tempo talvez responda,
o tempo talvez cure,
O tempo talvez apague...
Tudo o que sei é que... 

Sinto saudades de você...                                


"
472,"
Dizer adeus ao amor que acabou

 


                                    Tudo na vida um dia chega ao fim. Por mais que nos custe aceitar, é preciso se acostumar a dizer adeus. Dizer adeus a um amor é como enterrar um ente querido, pois um amor que acabou é como alguém que morreu. 

Quando vivemos um amor fazemos planos, sonhamos, fazemos projeções. Temos um passado, vivemos um presente e pensamos em um futuro com esse amor. Quando o amor acaba, o presente se torna passado, o passado se torna uma memória que dói, uma saudade que magoa, e o futuro se torna naquilo que jamais vai existir. 

Poucas coisas na vida doem tanto como ver um amor acabar. Mas é preciso saber dizer adeus. É preciso nos reconciliarmos com o fim, e entendermos que tudo na vida tem uma razão de ser, por mais que não consigamos entender. E é preciso ser otimista: quando algo acaba, é porque outras coisas estão começando.                                


"
473,"
Acredite em Você, Amiga

 


                                    Sinto saudade do sorriso que vivia no seu rosto, amiga! Agora tudo está diferente. Parece que sua energia está acabada; parece que você está esgotada, cansada de tudo que é importante em sua vida. Se liga, amiga! 

Por favor, é urgente que você se recomponha, que regresse para o mundo dos que querem ser felizes. Não permita que um obstáculo seja o motivo para você desistir. Acredite que é capaz! E conte comigo – como sempre!                                


"
474,"
Eu penso em ti


                                    Eu penso em ti, contemplando a aurora,
No fim de tarde, a toda hora eu penso em ti,
Caminhando à margem do rio, sinto um profundo vazio,
E sozinho em meu caminho, eu penso em ti.

Em penso em ti, com a cabeça ao travesseiro,
No trabalho, o tempo inteiro, eu penso em ti,
Quando ouço uma canção, você invade meu coração,
E entre lembranças e esperanças, eu penso em ti.

Eu penso em ti, numa roda de amigos,
Recordando fatos antigos, eu penso em ti,
Foragido noutros braços, beijando outras bocas,
Dançando com alguém, por mal ou por bem,
Eu penso em ti.

Quisera aprender a te esquecer, ou pelo menos pensar
Que você não existe, mas a saudade insiste...
E novamente eu penso em ti.

Eu penso em ti, quando não quero pensar,
Confesso que muitas vezes dá raiva de lembrar,
Mas... Eu penso em ti,
O que é que eu vou fazer?
Eu penso em ti,
Eu penso em ti
Porque não dá pra te esquecer.                                


"
475,"
Saudade no Pensamento e Coração


                                    Enquanto você existir no meu pensamento a saudade irá permanecer no meu coração.                                


"
476,"
Ainda


                                    Não digamos ""não"", nem ""nunca mais""... 
não digamos ""sempre"" ou ""jamais""... 
digamos, simplesmente: ""ainda""!... 
Ainda nos veremos um dia... 
Ainda nos encontraremos na estrada da vida... 
Ainda encontraremos a pousada, 
o afeto almejado, a guarida... 
Ainda haverá tempo de amar, 
sem medo, totalmente... infinitamente... 
sem ter medo de pedir, de implorar, 
ou chorar... 
Ainda haverá tempo, 
para ser feliz novamente... 
Ainda haverá tristeza, 
ainda haverá saudade, 
ainda haverá primavera, 
o sonho, a quimera... 
Ainda haverá alegria, 
apesar das cicatrizes... 
Ainda haverá esperança, 
porque a vida ainda é criança... 
e amanhã será outro dia!...                                


"
477,"
Saudades de você, mamãe


                                    Minha mãe querida, como eu gostaria que estivesse aqui comigo, neste momento e em todos os outros também. Eu amo muito você, mamãe, e sinto muito a sua falta!

Todos os dias meu maior desejo é poder encurtar a distância que nos separa. Pois todos os dias sinto saudade e necessidade do seu olhar, do seu colo, das suas palavras de infinito conforto. Todos os dias sinto a falta de ver você, de a consultar, de em apenas minutos sentir o consolo do seu carinho.

Você é meu orgulho, minha maior inspiração e ter você tão longe fisicamente é uma tortura insuportável. Mas é assim a vida, e é ela que devemos viver o melhor que podemos. Mas fica a saudade, e o desejo de ter você perto de mim, talvez não agora, mas um dia, mais tarde, e depois para sempre.                                


"
478,"
Saudade é o coração se queixando


                                    Saudade é o coração se queixando que queria outro coração por perto.                                


"
479,"
Volte a Ser Feliz


                                    Você tem de se esforçar mais! Eu sei que por vezes é difícil levantar a cabeça. É duro sair da zona de conforto, mas é também urgente. Não interessa se a dor é grande, querida amiga! 

O que realmente importa é a grandeza do seu coração, do seu empenho para dar a volta por cima; para sair dessa. Você precisa se ajudar, porque já sinto saudade do seu sorriso. Volte a ser feliz, por favor!                                


"
480,"
Um Mundo de Saudade


                                    A despedida provoca saudade e com ela um mundo de recordações emocionantes.                                


"
481,"
Às vezes dói sentir saudade


                                    É difícil sentir saudade. São memórias que persistem em pairar na nossa cabeça; é um vazio que continua crescendo no nosso coração. 

Sentir falta, provar o sabor amargo da ausência é duro, principalmente quando nada podemos fazer para contrariar esse sentimento.

É triste sentir saudade porque desejamos algo que não temos. Fantasiamos o que não podemos viver, e esperamos em angústia por algo que pode não voltar a acontecer.                                


"
482,"
Estarei aqui esperando por você, irmão


                                    Meu querido irmão, sei que a fase que você está vivendo é dura e parece não ter fim, mas saiba que tudo na vida pode nos servir de aprendizado e você voltará uma pessoa melhor.

Todos nós cometemos erros, afinal, somos somente humanos, mas saiba que nunca vou julgá-lo ou defini-lo pelas más escolhas que você fez no passado. Para mim, você sempre será o meu irmão!

Estarei aqui te esperando de braços abertos e com disposição para acolhê-lo e ajudá-lo em tudo que precisar. Sempre vou lhe dar mais uma chance para ser a pessoa que eu sei que você pode ser! Amo você, irmão!                                


"
483,"
Nosso Amor Ainda Agora Começou


                                    Eu não vou esconder o sentimento que tenho por você! Meu coração sente saudade. Ele grita seu nome, ele perdeu vaidade. Ainda não acredito que nossa relação terminou, aliás, jamais vou acreditar. 

Isso é falso; é mentira! Eu sei que você me ama mesmo que você não saiba! Eu sei que você me quer mesmo que você não concorde. Preciso de você para respirar, para voar, para sonhar. 

Preciso de você para voltar a ser eu! Por favor, me dê uma chance para provar que nossa história ainda agora começou! Até logo. Beijo.                                


"
484,"
Não será eterno, mas será sofrido


                                    O sentimento é que a saudade vai ser eterna, mas sei que um dia ainda vamos nos reencontrar.                                


"
485,"
Já estávamos com saudades dos melhores alunos do mundo


                                    Já não estávamos juntos há algum tempo e a saudade já apertava. A escola não é a mesma sem vocês e estamos desejosos de retomar todas as nossas atividades.

Esperamos que estejam motivados e preparados para os desafios que terão pela frente. Agora é o momento de provarem do que são capazes, mas sem nunca esquecerem de desfrutarem da maravilhosa experiência que é a aprendizagem.                                


"
486,"
Nostalgia de uma mentira


                                    Ainda não me conformo,
Saio e olho por todos lados,
Cansado de perseguir
E chorar pelo que não foi passado.

Inalcançável,
Porém sempre presente,
Ansiando por uma história,
Que só acontece na mente,
A imaginação continua a pregar peças,
Brincando com que se sente.

Como é possível?
Lamentar um ontem imaginário?
Lembrar do que não aconteceu,
Fingindo que era verdade,
Que o amor era correspondido,
E que mesmo de um sonho longínquo,
Também posso ser sentir
Saudade.                                


"
487,"
Pensando em você...


                                    Eu aqui pensando em você e lá fora a chuva caindo suave, como a sua voz que ressoa em meus ouvidos. A distância nos separa agora, nesta noite fria, mas nossos corações estão aquecidos pelos sentimentos que agora florescem a cada palavra, a cada gesto de carinho.

Nossos olhares distantes se perdem em tantos sonhos...
Queria estar juntinho de você ouvindo o barulho da chuva. Estar junto de você e sentir o calor do seu corpo me aquecer, sua mão sobre a minha para me sentir protegida. Mas você está longe agora, não ouço mais sua voz, e lentamente adormeço pensando em você.                                


"
488,"
Você é forte, meu filho


                                    Novos desafios estão aguardando você, meu filho! Não é fácil está longe, ainda para mais é a primeira vez que você está distante da gente, mas tudo vai correr bem, o tempo vai passar a voar e você vai crescer muito com essa nova experiência. Você tem de ser forte, tem de encontrar energias que lutem contra a saudade, porque a mudança é sempre algo assustador até à hora que a adaptação vira rocha em seu pensamento.

Não esqueça nunca que a gente está torcendo pelo seu sucesso. Você está permanentemente em nosso pensamento. Na verdade, é importante você entender que a vida é um local sem nome que tudo faz para formar você para dias futuros e é a isso que você tem de se agarrar. Tem de perceber que na hora certa você se vai orgulhar dessa luta que está sendo travada por sua pessoa. Faça por se divertir e por atingir sua meta. A gente estará sempre de seu lado e em breve estaremos juntos dando risada destes momentos de distância e saudade.
Beijo do seu tamanho!                                


"
489,"
Quando a saudade nos causa dor


                                    A pior dor que podemos sentir é a dor da saudade. Algumas feridas que temos na pele também doem, mas logo desaparecem. Certas dores físicas podem ser eliminadas com medicação. Mas a dor da saudade às vezes não tem cura, porque a pessoa de quem sentimos falta partiu em uma viagem sem retorno.

Talvez fosse mais fácil se as recordações nos fizessem bem. Talvez tudo passasse se chorar ajudasse a esquecer. O pior é que temos de prosseguir, por vezes sem vontade de viver. A dor da saudade é o maior desgosto que alguém pode ter.                                


"
490,"
A Luta da Saudade

 


                                    Todo relacionamento conhece dificuldades e o nosso também porque é vitima de saudades. Sinto tanto sua falta, meu amor! A distância tem sido um pesadelo, mas eu sei que unidos vamos vencer esta batalha. 

Só precisamos continuar acreditar que um dia tudo vamos ficar abraçados noite e dia sem parar. Sim, porque quando existe amor de verdade a recompensa logo chega. Eu te amo, meu bem!                                


"
491,"
Juntos Até ao Infinito


                                    Boa viagem, filho! Desejo que você volte rápido, de bem com a vida e, principalmente, mais rico em todos os aspetos! 

Tenho certeza que vão existir momentos mais difíceis, alguns minutos onde a saudade vai bater forte, mas nunca esqueça que estamos juntos, filho. Onde você estiver eu também vou estar! Tudo de bom, meu amor! Boa viagem!                                


"
492,"
Mais Você


                                    De todos os amores 
Por mim vividos até hoje, 
O seu foi o mais intenso. 
De toda a saudade, 
A sua foi a mais forte. 
De todos os beijos, 
O seu foi o mais gostoso. 
De todo calor, 
O seu foi o mais ardente. 
De todas as almas, 
A sua foi a mais gêmea. 
De toda ânsia de cometer loucuras, 
A sua foi a que mais me atentou. 
De todos os corpos, 
O seu foi o que mais me instigou. 
De todas as esperanças 
Em amores depositadas, 
O seu foi o que teve mais crédito. 
De toda a vontade de ficar junto, 
A vontade que me domina é a sua. 
Por isso de todos os amores eternos 
Por mim prometidos, 
O seu será o único cumprido à risca.                                


"
493,"
A distância nos separa, mas o amor nos aproxima

 


                                    Esses quilômetros que nos separam, e que não são poucos, não são nada comparados ao tamanho do meu amor por você. A distância não mata o amor, a distância só aumenta a saudade e mantém viva a vontade de estar ao seu lado. O que mais quero na vida, é poder voltar a ter você perto de mim, sempre comigo para beijar e abraçar.

Enquanto isto não acontece, imagine que a minha saudade percorre, na velocidade da luz, este espaço de peitos vazios entre nós, e num estalar de dedos estou aí para te dar um beijo. Só lamento não poder ficar para dormir e acordar junto do teu travesseiro. 

Todas as noites, eu te encontro nos meus sonhos, andamos de mãos e abraçados, e antes de acordar deixo contigo um sorriso para enfeitar o seu rosto quando você despertar. A distância nos separa, mas o amor nos aproxima, assim é fácil driblar a saudade, acordado ou dormindo.

Quero que você saiba que nada pode ser maior do que o amor que sinto por você. Esta fase vai passar, e logo vai chegar o dia em que juntos vamos poder viver. Eu te amo, meu amor!                                


"
494,"
A Força do Nosso Sentimento


                                    Eu já sinto sua falta! Confesso que não vai ser fácil viver sem você nos próximos tempos. Mas eu entendo, meu amor, que essa viagem vai ajudar você a evoluir, a crescer. Vai ajudar você a se transformar na pessoa que deseja ser. 

E pode ter certeza que vou estar do seu lado! A distância vai ser difícil de superar; a saudade vai machucar. Mas nossa ligação será mais forte! Boa viagem, meu bem! Eu te amo.                                


"
495,"
Fotografias


                                    Há ventos
Que nos trazem pessoas
No reflexo do tempo.
Mesmo à distância,
Perpetuam-se no pensamento.
São fotografias
Das quais a saudade
Terá sempre os negativos
Revelados na memória.
Há pessoas
Que nos trazem ventos
No reverso do tempo
Preso à substância,
Revelando sentimentos.
São maravilhas
Das quais a sinceridade
Terá sempre os negativos
Revelados na história.                                


"
496,"
Que Nossos Dias Passem Voando!


                                    A saudade é tão grande que não conheço uma palavra que defina tudo que sinto aqui dentro. São tantos meses longe um do outro que todos os meus desejos atualmente está relacionado com a sua volta, para que eu possa te beijar e abraçar loucamente.

Apesar de todas as dificuldades, estou muito orgulhosa por ter conseguido realizar um dos seus maiores sonhos, tenho certeza que todo nosso esforço valeu muito a pena e fico muito feliz por não ter desistido. Sei que não foi nada fácil para você ficar distante de todas as pessoas que ama, mas falta tão pouco para a sua volta que se eu pudesse fecharia meus olhos hoje e só abriria quando estivesse na minha frente.

Espero que tudo que conquistou tenha sido tão maravilhoso que não tenha tido nenhum espaço para arrependimentos, você é o amor da minha vida, esteja aqui ou a quilômetros de distância. Tudo que eu mais quero é a sua felicidade, e todo tempos que ficamos separados será devidamente recuperado.

Que você tenha uma ótima viagem de volta e que esses últimos dias passem voando, pois não vejo a hora de ser feliz novamente como você ao meu lado.

Boa Viagem!                                


"
497,"
Saudades de uma amizade


                                    Uma grande certeza da vida é que eventualmente tudo acaba, até mesmo a própria vida. Tudo tem um tempo limitado de duração, e assim foi com a nossa amizade. E hoje ao recordar os sorrisos trocados, as aventuras vividas, as lágrimas compartilhadas, senti o peito doendo e um vazio insuportável no coração.

Eu já não lembro o que nos levou para longe uma da outra, aquilo que nos separou tão definitivamente, mas já não tem como negar as tremenda saudade que eu sinto de você. Já não tem como evitar a dolorosa falta que sua amizade provoca na minha vida.

Hoje eu desejaria ardentemente que nossos caminhos se voltassem a cruzar, que nossa amizade vivesse uma segunda oportunidade. E eu sinto muita tristeza que essa tenha terminado, pois por muito que tente, eu não sei como apagar o rastro de saudade que você deixou.                                


"
498,"
Tanta Saudade

 


                                    Sinto sua falta todos os dias! Você sabe que nossa ligação é muito mais que madrasta e enteada. É por isso que tem sido difícil superar as horas que demoram tanto tempo a passar. Fico até imaginando o dia de seu regresso, sabe? 

A saudade é uma coisa terrível, mesmo! Quero que você saiba que sinto muito orgulho por você ser tão aventureira e batalhadora. É por isso que esta distância vai dar frutos muito em breve. Beijo e volta rápido!                                


"
499,"
Meu Bem Amado

 


                                    Eu vivia triste e amargurada na minha vida vazia, quando veio alguém e disse: Viva!

Eu vivi, mas a solidão da vida logo me fez entristecer de novo, e então alguém me disse: Ame!

Eu amei, mas logo veio a dor da decepção, então alguém disse de novo: Perdoe!

Eu perdoei, mas o vazio continuava e bateu a saudade, e mais uma vez alguém disse: Esqueça!

E agora eu digo: eu amei e perdoei, mas esquecer você, jamais!                                


"
500,"
Eu te amo, volta para mim


                                    Um amor como o nosso não pode acabar por um impulso infantil. Não há nada que realmente nos separe, além do nosso orgulho e vaidade. É preciso alguém dar o primeiro passo. Eu amo você e faço o que for preciso para ter você de volta nos meus braços.

Quando o amor é de verdade é mais forte que tudo. Não podemos deixar um orgulho bobo nos afastar. O nosso amor é lindo e vale a pena vivê-lo de novo, vamos nos dar uma chance para recomeçar. Não há nada para perdoar, são apenas pequenos mal entendidos, ruídos que podemos transformar em uma bela canção.

Não vamos deixar morrer essa paixão. A saudade me devora o coração! Volta para mim, deixa eu amar você, vem viver ao meu lado, eu sou o seu amado e você minha amada sempre será. Volta para minha vida, aqui não para de chover, traz de volta o arco-íris do meu viver!                                


"
501,"
O adeus mais difícil


                                    Não há adeus mais difícil do que aquele que sabemos que é para sempre.                                


"
502,"
Sozinho


                                    Às vezes no silêncio da noite
Eu fico imaginando nós dois
Eu fico ali sonhando acordado
Juntando o antes, o agora e o depois

Por que você me deixa tão solto?
Por que você não cola em mim?
Tô me sentindo muito sozinho

Não sou nem quero ser o seu dono
É que um carinho às vezes cai bem
Eu tenho os meus segredos e planos secretos
Só abro pra você mais ninguém

Porque você me esquece e some?
E se eu me interessar por alguém?
E se ela de repente me ganha?

Quando a gente gosta
É claro que a gente cuida
Fala que me ama
Só que é da boca pra fora

Ou você me engana
Ou não está madura
Onde está você agora?                                


"
