,0
337,"
Quando você sorri, amor


                                    Quando você sorri uma luz muito especial ilumina meu coração e o enche de alegria. Te Amo!                                


"
338,"
A facilidade de te amar, bebê

 


                                    Querido bebê, o amor é sempre fácil quando acontece sem intenção e é vivido com toda emoção. Eu te amo para sempre!                                


"
339,"
O Homem dos meus Sonhos


                                    Você sempre foi o homem dos meus sonhos; desde a hora que nos apaixonamos e iniciamos nosso namoro até hoje que somos marido e esposa! Nunca me senti tão amada e realizada em toda minha vida. 

É bom demais contar com sua presença em todos os momentos com suas palavras sempre sábias de conforto ou com seu abraço apertado e saboroso! Obrigada por ser meu pilar, meu porto de abrigo. Te amo!                                


"
340,"
Nosso Amor vai Florescer


                                    Eu sei que nada vai mudar. Entre nós tudo vai florescer, porque um amor assim só pode crescer. Sinto que ao seu lado minha vida vai ser perfeita e por isso prometo amar e cuidar de nós dois com toda intensidade do mundo. 

Quero evoluir todos os dias com você, meu amor! E desejo ainda mais fazer do seu coração uma espécie de emoção em pleno. Te amo, meu bem!                                


"
341,"
Você é o meu amor verdadeiro


                                    Quando Deus te colocou na minha vida pude sentir o amor verdadeiro. Te amo!                                


"
342,"
Você Me Faz Feliz


                                    Meu amor,
Todos os dias acordo a pensar que sou a pessoa mais feliz do mundo por ter a esposa mais linda que existe. Você é a razão de todas as minhas demonstrações de alegria. Sinto que tudo é possível se estivermos juntos. 

Na verdade, nosso casamento é tudo aquilo que sempre desejei. E por isso sou uma pessoa muito realizada. Só espero que nossa história termine nunca, porque sem você sou um vazio! Te amo, meu bem.                                


"
343,"
Dádivas de Deus e do Amor


                                    Este amor que Deus nos deu é a maior dádiva que poderia um dia receber. Te amo!                                


"
344,"
Você é tudo que eu quero e preciso para ser feliz


                                    Meu amor, desde que somos namorados tudo mudou para melhor. Hoje sou mais feliz e olho o futuro com mais alegria, apenas porque você faz parte da minha vida. 

Você é tudo para mim! É o ar que respiro, a luz que ilumina o meu caminho, o sorriso que aquece meu coração. 

Você é minha princesa; é tudo que eu quero e preciso para ser feliz. Todo meu mundo deixaria de fazer sentido se você não existisse. 

Te amo, hoje e para sempre!                                


"
345,"
Meu coração palpita de alegria


                                    Sinto o coração palpitar de entusiasmo e alegria, mas o motivo não se resume ao dia que eu espero seja mágico, o dia do nosso casamento, mas sim pela vida que vamos começar juntos.

Ardentemente anseio pelo momento em que uniremos os nossos destinos para sempre, mas muito mais anseio por viver esse destino com você. Como namorados e como noivos fomos perfeitos, e eu sei que assim continuaremos a ser depois de casados. Eu te amo!                                


"
346,"
Um Amor Único e Sem Limitações


                                    Nossa união é única, porque compartilhamos um sentimento sem limitações. Eu te amo!                                


"
347,"
Hoje sei o que é amar


                                    Hoje se completam dois anos desde que começamos a namorar, e eu posso dizer com justiça que estes foram os dois anos mais felizes da minha vida. Você trouxe cores, alegrias e sabores para o meu mundo que eu nem suspeitava que existissem. 

Você deu um novo significado a palavras que eu apenas conhecia, mas nunca sentira realmente. Hoje sei o que é sentir saudades, o que é desejar, admirar e respeitar outra pessoa como se fosse eu. Mas principalmente hoje sei e entendo o que é o amor, o que é amar e receber amor. 

Hoje sei também que quero ficar ao seu lado eternamente, pois não existe felicidade longe de você, e tudo perde o sentido quando não tenho você ao lado. Eu te amo!                                


"
348,"
O Infinito de um Amor Sincero


                                    Eu te amo! Tudo que falo é verdade, mas nada é tão honesto como assumir meu sentimento por você. Sou feliz porque somos cúmplices; estou realizada porque compartilhamos instantes lindos juntos. 

E é isso que me faz amar você ainda mais: o respeito, o carinho, a amizade. Nada me faz mais feliz do que estar ao seu lado, meu amor! Prometo fortalecer nossa ligação todos os dias até ao infinito do tempo.                                


"
349,"
Você merece minha homenagem e todo meu amor


                                    Entre todos homens que conheci na minha vida, tem um que merece minha homenagem todos os dias. Você, meu amor, foi quem me mostrou como é bom estar perto de alguém que sabe ser homem.

Você me encanta e me mostra o seu valor sempre que está ao meu lado. Por tudo que você significa para mim, só posso agradecer e dizer que todos os dias são seus, mas hoje, especialmente, deixo aqui minha homenagem e todo meu amor!

Te amo, amor da minha vida!                                


"
350,"
Ver Você Crescer


                                    Sinto tanta admiração por você, querida neta. Desde pequena que seu jeito de encarar a vida, de resolver os problemas, de conviver com as outras pessoas demonstra vivacidade, força, responsabilidade. Isso sempre me deu segurança, sabe? 

Hoje, você é uma mulher muito bem formada e isso me enche de orgulho, me deixa feliz. É que não há nada melhor que ver feliz aqueles que amamos. E eu amo você sem parar – incondicionalmente! Te amo muito! Beijo.                                


"
351,"
Tudo Que Sempre Sonhei


                                    Sinto que sou a pessoa com mais sorte neste mundo! Ter você ao meu lado me dá a segurança que preciso e sempre procurei. Sei que ainda estamos no início de nosso namoro, mas nunca vou ser assaltada pela dúvida de que você é a minha alma gêmea. Prometo dar todo o amor que você merece, todo o carinho. Eu prometo amar você eternamente! Te amo, meu bem.                                


"
352,"
Meu amor perfeito


                                    Tarde de sol, lua cheia, gotículas de orvalho em pequenas pétalas de flor. É tamanha a perfeição da natureza, que para todo lugar que olho eu revejo o nosso amor.

O meu olhar, por você apaixonado, foca apenas nas coisas boas e bonitas da vida. Você desperta o que de melhor há em mim e me faz buscar um mundo de perfeições, porque você é perfeito. 

O amor e a perfeição está nos olhos de quem vê, e você me faz ver assim as coisas. Sou feliz por ter você ao meu lado, sou feliz por ser a sua namorada, por receber de você toda essa leveza, esperança e felicidade.

Eu te amo, meu amor perfeito!  


"
353,"
Meu Amor é Minha Salvação


                                    O amor sempre foi a salvação do mundo e das pessoas. E comigo não é diferente desde que nos conhecemos. Ao seu lado sou feliz, meu amor; sou feliz porque nosso amor é belo e verdadeiro. 

Sou feliz porque nosso casamento é meu lar, meu local de repouso, de descanso, de vida. Só desejo que este fogo que nos mantém presos um ao outro continue crescendo dia após dias. Eu te amo de verdade, meu bem!                                


"
354,"
Amo você


                                    Você é o meu amor, o meu sorriso,
Minha dose diária de alegria
Meu sonho tornado realidade.
Sou feliz porque amo você
E porque faz parte da minha vida.
Sem você não existe felicidade
Por isso só peço que fique aqui
Sempre ao meu lado.
Pois meu amor por você é eterno 
E eu quero ser eternamente
Feliz ao seu lado. Te amo!                                


"
355,"
Um amor que não para de aumentar


                                    Queria pegar em todas as belas palavras que existem no mundo e as dedicar a você, meu amor. O que temos construído é algo perfeito e impossível de descrever. Minha vida agora só faz sentido se você estiver ao meu lado.

A cada dia que passa eu estou mais apaixonada. A cada momento que compartilhamos você cresce mais no meu coração. E é assim que eu quero continuar para sempre.                                


"
356,"
Mensagem bonita para namorado


                                    Você não é uma pessoa perfeita. A cada dia que passa, eu te conheço melhor, e vou percebendo certas coisas em você que antes não conhecia, e eu sei que você nunca será perfeito. Você não escreve poesias, você não sabe cantar canções de amor, e nem dançar tango apaixonadamente.

Você nem sempre tem a palavra certa na hora certa. Você não sabe a hora certa de agarrar a minha mão, você não diz ""eu te amo"" todas as vezes que eu precisava ouvir. Você não sabe elogiar uma mulher para fazê-la se derreter. Você não é um galã de Hollywood.

Mas você me faz sorrir, eu fico feliz só de olhar para você. Você pode não saber fazer lindas declarações de amor com palavras, mas o amor que emana do brilho dos seus olhos nenhuma palavra é capaz de traduzir.

O que são os seus pequenos ""defeitos"", perto de tudo que eu tenho para viver com você. Se você não é perfeito, é porque na sua imperfeição tem muito a me ensinar, e eu tenho muito a aprender com você, com nós dois.

Você não sabe dançar, mas basta me agarrar apertado para me fazer flutuar. Você é tudo que eu quero e que eu preciso. Sinto-me muito feliz de ter você comigo, como você é. Sinto-me muito feliz por sermos nós dois. Eu te amo do fundo do meu coração. 


"
357,"
Mil motivos para te amar

 


                                    Eu te amo, tu sabes que eu te amo. Eu te amo desde o primeiro dia, mesmo quando ainda não o sabia. Desconhecia que nesse teu coração havia algo capaz de me atrair, mas o tempo não me quis mentir e eu descobri que te queria só para mim.

Eu te amo desde então, hoje, amanhã e para sempre. Nada será capaz de mudar o que sinto, pois este amor é tudo, essencial para aquilo que sou.                                


"
358,"
Hoje é dia de abraçar


                                    Um abraço não fala, mas é capaz de dizer muita coisa. Um abraço pode dizer “eu te amo”. Ou simplesmente “me perdoa”. Um abraço não aproxima só dois corpos. Mas também dois corações. 

Pois um abraço são duas almas que se tocam. E deixará sempre uma marca. Um carinho entre duas pessoas que se gostam. 

Então hoje fique mais perto dos que ama abraçando-os forte e com sentimento!                                


"
359,"
Feliz por um ano do nosso amor


                                    Um ano se passou, e eu só tenho a agradecer à vida, a Deus e a você por esse maravilhoso ano de namoro. Você me ensina cada dia a amar mais você e amar a vida.

Você é generoso e sempre está disposto a me ajudar, me colocar para cima, me alegrar. O seu sorriso é como o sol que me ilumina todas as manhãs, e é esse mesmo sorriso que em um ano de namoro me fez florescer, amadurecer e gostar mais de mim, de você, de nós dois. Nesse ano de namoro você me fez acreditar no amor sincero.

Você me fez acreditar num amor que preza pela verdade. O seu amor não é vaidoso, não é ciumento, nem possessivo. O seu amor é paz, é aconchego. O seu amor é sombra e água fresca. E bastou somente um ano do seu amor, um ano de namoro, para que eu tivesse certeza que quero passar muitos mais anos ao seu lado. Desejo que este ano se multiplique e se transforme em eternidade. Te amo, agora e sempre!                                


"
360,"
Votos de um Amor Feliz


                                    Você é a razão de toda minha felicidade e confesso que me sinto feliz e cheio de vida como nunca me senti. Desde o momento mágico que nossa vida virou uma só que tudo é belo. 

Acho que é por isso que nossa história é tão linda, meu bem! Você representa tudo que existe de bom para mim; desde seu sorriso ao seu jeito refrescante de ver a vida, tudo é único e inspirador. 

Só desejo que agora que estamos ainda mais unidos não faltem razões para nosso relacionamento crescer e crescer e crescer. Prometo amar você todos os dias, todas as noites e em todos os instantes, porque só assim me sento feliz e em paz. Te amo e amarei para sempre, meu bem!                                


"
361,"
Deus me abençoou com um amor verdadeiro


                                    Deus me abençoou com um amor verdadeiro quando colocou você no meu caminho. Te amo!                                


"
362,"
 Ciúmes para namorada


                                    Meu amor, me desculpe pela crise de ciúme! Me desculpe se ofendi ou se fiz você se sentir mal. Quero que você entenda que o meu ciúme nada tem a ver com nenhum comportamento seu que ache reprovável, aliás, quem seria eu para julgar você?! 

A questão é que eu acho você uma mulher linda, inteligente, atraente, exuberante e às vezes me sinto inseguro, sinto que você quer e merece algo melhor do que eu.

Mas ao mesmo tempo que me sinto inseguro, penso que se você está comigo é porque quer, e sei que se um dia já não quiser estar comigo eu serei o primeiro a saber. 

Juro que vou tentar controlar o meu ciúme, juro que vou tentar me sentir mais seguro em relação a você, até mesmo porque sei que não tenho motivos para desconfiar, nem para me sentir inseguro. Eu te amo muito!                                


"
363,"
Amarei você de qualquer jeito


                                    Quando Deus nos colocou no caminho um do outro, eu senti que não era por acaso. Tudo em você me encantou desde o primeiro momento e quanto mais o tempo passava mais meu coração se apaixonava. 

Não vou dizer que você é o homem mais perfeito do mundo, pois para mim você é muito mais do que isso. E a verdade é que amo todas as suas imperfeições, mas apesar de não querer mudar nada em você, prometo que amarei você mesmo se mudar. 

Prometo amar sempre, seja de que jeito for, onde for. Pois você é meu mundo, minha alegria na vida, e é ao seu lado que quero construir uma família linda. Te amo!                                


"
364,"
O incalculável amor que sinto por você


                                    O meu amor por você não tem fim, ele é de um valor incalculável, gigante, infinito. Você é e sempre será a minha namorada, a mulher que amo e irei amar com todo meu coração, aconteça o que acontecer.

Só o seu bem-estar me interessa; só o seu sorriso me deixa em paz, plenamente em serenidade. Eu sinto que temos um relacionamento único e capaz de superar qualquer dificuldade, bem como de alcançar qualquer meta.

Eu não a acho bonita só de rosto ou corpo, eu considero você um ser humano infinitamente belo, por dentro e por fora. É por isso, meu bem, que eu juro amar você e transformar sua vida em uma linda história de felicidade.

Te amo, querida. 


"
365,"
Te amo, meu marido especial


                                    Você mudou a minha vida, o meu mundo. Você adoçou meu dia a dia, e todos os dias me faz feliz como nunca imaginei possível. Amo muito você, meu maridão! 

Você é meu herói, pois me salvou de uma vida sem graça, porque longe de você tudo perde a beleza e a alegria. Casar com você foi a melhor decisão da minha vida, e continuar ao seu lado para sempre é meu maior sonho. Você é especial, o amor da minha vida, a pessoa que me completa. Te amo!                                


"
366,"
A sorte de um amor correspondido há 10 meses


                                    Quando eu me apaixonei por você, imaginei que não teria a menor a chance. Hoje, aos 10 meses de namoro eu só posso agradecer pela sorte que tenho por este amor correspondido.

Mal posso acreditar que namoro com uma pessoa tão incrível e maravilhosa. É muito bom estar ao seu lado e viver cada segundo deste relacionamento.

Estarei sempre aqui, meu amor, para o que der e vier porque sei que o que vivemos hoje é um amor verdadeiro. Estes são os primeiros 10 meses de muitos que virão e eu quero aproveitar cada segundo com você.

Te amo, meu bem!                                


"
367,"
Hoje celebramos 4 meses de namoro


                                    Cada dia ao seu lado é um sonho realizado, pois sou feliz, muito feliz por ter você ao meu lado. Hoje celebramos quatro meses de namoro, e apenas tenho a agradecer por cada segundo e desejo que assim seja a vida toda. Te amo!                                


"
368,"
Meu coração é só seu


                                    Meu coração é totalmente seu e às vezes parece pequeno demais para todo amor que sinto por você!                                


"
369,"
Confidências de Amor

 


                                    É maravilhoso sentir que o nosso amor está presente em todos os momentos. Em cada coisa que fazemos, a qualquer hora. Sei que esse sentimento me estimula para enfrentar qualquer barreira, qualquer obstáculo.

Nosso amor vai além das fronteiras do pensamento e acontece em cada ato que fazemos, em cada gesto. Sou feliz por isso e vejo que você também é. A felicidade é isso, pequenos momentos, pequenos gestos, a certeza da parceria, do companheirismo, do carinho e do afeto.

Saber que existimos um para o outro a todo momento é a coisa mais linda que alguém pode sentir. A vontade de estarmos juntos, de planejar a vida, de fazer todas as coisas bem simples, porém repletas de amor.

Eu gostaria que cada dia tivesse 25 horas, só para curtir mais um pouquinho tudo aquilo que venho curtindo ao seu lado. Como é gostoso estar com você: ouvir a sua voz e curtir esse seu olhar tão especial, tão diferente.

Somos duas metades que se completam, que se abraçam e se amam e que ficaram unidas 25 horas por dia e se Deus quiser para sempre. Você é minha alma gêmea. Te amo!                                


"
370,"
Meio ano com você


                                    Há meio ano que meu coração é todo seu! Te amo, meu amor!                                


"
371,"
Eu Vou Sempre Amar Você


                                    Eu sei que minha vida será sempre ao seu lado. Nada nem ninguém poderá levar você de mim. Só assim sou feliz; só assim me sinto em paz. Juntos tudo será belo, lindo e inesquecível. 

Eu te amo e amarei até ao final dos meus dias. Sinto vontade de abraçar seu corpo, de beijar seu rosto e de gritar bem alto “te amo!”. Você é o amor da minha vida, a razão de sonhar bem alto todos os dias.                                


"
372,"
Dois Meses de um Amor Real


                                    Nosso amor já tem dois meses! Eu sei que parece pouco tempo, meu bem, mas já aconteceram coisas muito importantes. E apesar de nossa relação ser virtual, o sentimento que nos une é dos mais reais que o mundo já conheceu! 

Só desejo que um dia nos encontremos pessoalmente para sentir seu toque, seu cheiro e para escutar sua voz no meu ouvido. Feliz Bodas de Sorvete, meu amor! Beijo.                                


"
373,"
Provarei como é grande esse amor


                                    Eu te amo mais do que palavras ou gestos podem expressar, mas prometo te provar todos os dias como é grande esse amor!                                


"
374,"
Saudades do marido que está longe


                                    Meu amor, não está fácil viver distante de você. Eu entendo, é claro, que as circunstâncias exigem, mas eu sinto muitas saudades. Você faz muita falta no dia a dia. Sinto falta de dormir e acordar ao seu lado, de falar com você na hora do café da manhã, de ter você do outro lado da mesa na hora do jantar, de sentir o seu cheiro quando você acaba de sair do banho. Sinto falta até da sua desorganização.

Quando você está distante, penso em todas as coisas boas que quero fazer quando você estiver aqui, nas músicas que quero dançar com você, nos pratos especiais que quero preparar, nos filmes que vamos ver... A distância só tem feito você se tornar cada vez mais presente em minha vida, porque penso mais e mais em você. 

Eu sei que você sabe, mas nunca é demais dizer: sou muito feliz por ter você como meu companheiro, como meu marido. Encontrar alguém, assim, tão especial com quem se queria compartilhar a vida é algo muito raro, e nós sabemos dar a valor a isso. Um amor como o nosso merece ser valorizado e respeito, de perto, de longe, seja em que situação for. Quando há amor, há certezas de que tudo pode ser superado. 

Tenho muitas saudades e não vejo a hora de ter você perto de mim todos os dias de novo!  
Eu te amo!                                


"
375,35 declarações de amor apaixonantes para você se inspirar
376,"
A distância nos separa, mas o amor nos aproxima


                                    Esses quilômetros que nos separam, e que não são poucos, não são nada comparados ao tamanho do meu amor por você. A distância não mata o amor, a distância só aumenta a saudade e mantém viva a vontade de estar ao seu lado. O que mais quero na vida, é poder voltar a ter você perto de mim, sempre comigo para beijar e abraçar.

Enquanto isto não acontece, imagine que a minha saudade percorre, na velocidade da luz, este espaço de peitos vazios entre nós, e num estalar de dedos estou aí para te dar um beijo. Só lamento não poder ficar para dormir e acordar junto do teu travesseiro. 

Todas as noites, eu te encontro nos meus sonhos, andamos de mãos e abraçados, e antes de acordar deixo contigo um sorriso para enfeitar o seu rosto quando você despertar. A distância nos separa, mas o amor nos aproxima, assim é fácil driblar a saudade, acordado ou dormindo.

Quero que você saiba que nada pode ser maior do que o amor que sinto por você. Esta fase vai passar, e logo vai chegar o dia em que juntos vamos poder viver. Eu te amo, meu amor!                                


"
377,"
Eu preciso de você


                                    Eu amo tanto você que para o simples ato de existir eu preciso de você. Pois meu coração eu lhe dei, assim como o poder de me fazer feliz. Por isso não vivo, nem jamais serei feliz se não tiver você do meu lado. É simples: você é tudo para mim!                                


"
378,"
Você faz parte de mim 


                                    Eu pensei que a falta que sinto de você iria passar com o tempo, mas eu estava enganado, eu continuo precisando de você. 

Você não está mais aqui, mas a sua imagem continua em minha mente. Eu te vejo por todos os lados, mas não tenho você comigo.

Eu sinto sua falta, eu quero você aqui, mas você foi embora e não quer voltar para mim. Sinto uma saudade louca de você e tenho certeza que você sente o mesmo! 

As palavras que tenho a dizer nunca parecem ser suficientes, mas eu engulo o meu orgulho e digo, porque preciso de você. E você, será que não pode engolir o seu orgulho?

Eu te amo e não suporto ficar sem os teus braços, sem o calor do teu corpo, sem o sabor do teu beijo. Acordado ou sonhando, eu te vejo e não posso te tocar. 

Sinto a sua falta todos dias, você já faz parte de mim, eu não posso ficar sem você. Volta para o meu lado, volta para os meus braços, você faz parte de mim!                                


"
379,"
Pesadelo

 


                                    Não adianta mais... Foi tudo em vão o que eu fiz com e por você. Me usou como um brinquedo, e me fez sentir um nada.

Passei por cima de tudo e de todos, me humilhei e deixei de fazer o certo para viver um sonho que, na verdade, desde o início foi apenas um pesadelo.

Hoje vivo por mim. Amo a mim. E sou feliz porque percebi que a vida só iria realmente para a frente se você saísse dela.

Se tem ódio da minha cara? Não sei! Se ainda me quer? Não tente! Se quer me esquecer? Comece agora! Te amo? Sim! Te quero? Nunca mais!

Se distancie de tudo que venha a nos aproximar. E nunca se esqueça de que nesta história toda, mesmo que não agora, quem perdeu ou vai perder será você.

Você foi, e sempre será, o pior pesadelo que já me aconteceu!                                


"
380,"
A Minha Nova Vida Feliz


                                    Você enche meu coração de felicidade! Desde que estamos juntos – e isso é pouco tempo, minha vida melhorou muito. Acordo sempre com energia positiva e desfruto de todos os momentos com uma intensidade e alegria contagiantes. 

E a responsabilidade é sua, meu amor! Só espero que você identifique e reconheça o carinho que sinto por você. Eu te amo de verdade, meu bem, e só quero ser feliz todos os dias do seu lado.                                


"
381,"
Palavras


                                    Desejo: algo que enlouquece, que faz perder o juízo e a pureza, que estremece o corpo e arrepia a alma. Vontade de fugir, de correr na chuva e brincar com a espuma do mar; vontade de matar aula, de tomar sorvete com batatinha, de assistir filme em casa, deitado no chão e dividindo o travesseiro. 

Desejo: sentimento insano sem nenhuma racionalidade, simplesmente desejo, pele arrepiada, boca cheia de água, cheiro de carícia.

Desejo: pureza, doçura, romantismo, buquê de flores no meio da tarde, telegrama em pleno sábado dizendo ""te amo"", passeio de biquíni no campo ou piquenique no meio da praia, regras diferentes, moda criativa.

Desejo: mistura maluca de corpo, de mente, de alma, mistura fascinante do certo com o errado, do belo com o feio, do doce com o amargo.

Desejo: vontade de ter você para qualquer coisa, para passar o dia vivendo emoções ou simplesmente para ficar fazendo nada. 

Desejo: vontade de viver a sua vida e de lhe deixar viver a minha, intensamente, inteiramente, eternamente.                                


"
382,"
Unidos, eu e meu avô

 


                                    Vovô, que a vida nos mantenha unidos e felizes para sempre. Te amo muito!                                


"
383,"
Eu te Amo, Meu Mundo


                                    Eu amo você mais do que qualquer coisa no mundo. E faria tudo para ver você feliz e em paz. Acho que tenho o namorado mais lindo que existe: por dentro e por fora você é belo demais. 

E é por esse jeito maravilhoso e por esse coração cheio de bondade que prometo amar e cuidar de você até ao infinito do nosso amor. Te adoro, meu bem!                                


"
384,"
O tempo de 1 mês de casamento


                                    Passou um mês desde a hora que
trocamos juras e promessas de um
amor belo e eterno, poderoso e 
encantador. Um mês só, uma vida.

Eu te amo e sempre amarei
eu te quero e sempre irei te
querer. Um mês, uma vida.

Eu não posso viver sem ti
nem sem ti consigo viver
em mim. Um mês, uma vida.

Parece que foi ontem, mas no amor
o tempo perde sua própria noção e
o que foi rápido enganou a lentidão
de um instante. Um mês, uma vida.                                


"
385,"
Tenho sua doce companhia há 4 anos


                                    Hoje em dia, quando penso na nossa história, meu rosto se ilumina com um sorriso. É muito bom ver o quanto evoluímos até aqui. 

Nestes 4 anos de namoro, me tornei uma pessoa nova e mais feliz por estar ao seu lado. Você me mostrou a importância de confiar em alguém e como é doce ter alguém como você para me acompanhar pela vida.

Seu amor me emociona todos os dias!

Te amo!                                


"
386,"
Você Não Saiu do Meu Coração


                                    Mesmo após muitas conversas que resultaram na decisão da nossa separação, hoje me arrependo completamente, pois você ainda não conseguir tirar você do meu coração.

Sei que durante nossa decisão final, inúmeras dificuldades nos colocaram nessa situação, mas hoje me sinto completamente pronto para superar a distância e continuar alimentando o nosso amor.

Você me fez o home mais feliz desse mundo, mas posso agir como um covarde e deixar a oportunidade de passar o resto da minha vida com você. Sei que não será fácil, mas tenha a certeza que estou disposto a pagar qualquer preço pela nossa felicidade.

Não consigo viver bem se não for ao seu lado, você é a mulher da minha vida e esteja ciente que farei o impossível para ficarmos juntos novamente. Não vejo a hora de poder te dar todo o carinho que você merece e demonstrar todo amor que ficou guardado durante o nosso período separado.

Te amo incondicionalmente e espero novamente poder ser seu namorado!                                


"
387,"
Agradeço ao Meu Amor


                                    Agradeço a Deus por cada 
momento que passo com você.
Agradeço a Deus por ter 
conhecido a melhor pessoa do mundo.
Agradeço a Deus por amar 
e sonhar a cada momento 
que passamos juntos; 
a cada momento que parecia ser eterno,
pois estava com você.
Agradeço a Deus por ser 
a pessoa mais feliz do mundo,
pois tenho você ao meu lado.
Mas por que agradecer somente a Deus,
se a pessoa a quem me refiro é você?
Por isso agradeço muito mais a você, 
meu amor, que esteve comigo 
quando eu mais precisei.
Te amo e te agradeço 
por não ter me abandonado!                                


"
388,"
O Amor e o Céu


                                    Pode cair o céu, as nuvens e até
o mar em areia se transformar 
que nada irá apagar o amor que
nasce e nasce e nasce todos os 
dias.

O mal nunca será maior que o
bem que floresce no seu e no
meu coração e nem as pétalas
das flores mais escuras serão
incapazes de recordar a luz do
amor.

Lutem os deuses, as chamas ou
as ondas que no rio viraram
secura em perdas encharcadas
mas nada será mais poderoso
do que o fogo que nos mantém
junto.

E nada, mas mesmo nada irá
arrumar um jeito de nos separar
até porque somos unidade, fortaleza
e união e para sempre seremos o
amor. 


"
389,A felicidade de quem ama de verdade
390,"
A Chama do Amor está Viva


                                    Eu não canso de falar que você é o amor da minha vida. Podem passar primaveras e outonos, anos e séculos, mas eu nunca vou perder esta chama que sinto quando penso em nós dois. Eu te amo desde sempre, meu bem! 

Somos namorados há muito tempo, mas não sinto cansaço nem rotina. O que fazemos é sempre especial. E ao seu lado sinto que sou a melhor pessoa do mundo. Agradeço por tudo, meu amor. E prometo cuidar de nós dois para sempre. Beijo.                                


"
391,"
Quero-te junto a mim


                                    Queria poder colar meu rosto ao seu
Parar o tempo e ficar assim
Com você bem juntinho de mim.
Pois amo tanto você
Que dói só de pensar nos momentos
Que não poderei olhar nos seus olhos
Escutar sua voz de anjo
E apertar sua mão macia na minha.
Meu amor, eu amo tanto você
Que queria estar sempre ao seu lado.
Mas quando não puder ser
Lembre-se que um pedaço de mim,
Do meu coração, 
Vai sempre junto com você!                                


"
392,"
Minha casa é onde você estiver


                                    Minha casa é onde você estiver e meu coração será para sempre seu. Te amo!                                


"
393,"
É Amor ou Não


                                    O amor machuca e faz sorrir quem
para amar está disposto, disponível
e preparado ou não. 
O amor machuca e faz sorrir sem
razão ou não.

O amor não é mais do que amar
demais e surge de repente, no
luar ou no sol radiante ou na lua
constante ou na sombra de um
coração despedaçado ou não.

O amor não respira nem de se
respirar se permite o louco, no
encanto mais perdido ou na luz
de uma negridão total ele deve
e paga qualquer dor ou não.

O amor machuca e faz feliz quem
para amar está disposto, disponível
e preparado ou não. 
O amor não machuca e alegra 
sempre ou sim.                                


"
394,"
Um namoro recente, mas que já ocupa todo meu coração


                                    Meu amor, feliz 5 meses de namoro para nós! Esse namoro, mesmo tão recente, já ocupa todo o espaço do meu coração. Sou muito feliz ao seu lado. Adoro estar em sua companhia, amo nossas brincadeiras que ninguém mais entende.

Tenho certeza que esse namoro é algo especial pela felicidade completa que sinto toda vez que beijo você. São apenas 5 meses, mas já sinto que você é o amor da minha vida!

Te amo!                                


"
395,"
Ao Seu Lado é Só Paz e Amor


                                    O amor da minha vida é você e só ao seu lado me sinto em paz, feliz, transparente. Este sentimento que nos une é real e cheio de vida; é quente e durará para sempre. 

Este amor é incondicional, meu bem! Na verdade, quando estamos juntos parece que tudo se torna possível e que nada é feio ou pequeno. Nosso amor é belo demais e será sempre o motivo maior de toda minha alegria. Te amo, meu bem!                                


"
396,"
Quando estou com você


                                    Quando estou com você meu desejo é que o tempo pare e nos deixe ficar juntinhos para sempre. Te Amo!                                


"
397,"
Frases lindas de amor



"
398,"
Um Amor sem Condição


                                    Meu amor por você não tem limitação. Na verdade, eu não consigo conceber meus dias sem você. Sinto que é um sentimento inexplicável, forte; forte demais. É algo puro, honesto, verdadeiro. 

Eu te amo e amarei eternamente. Somos apaixonados e assim viveremos dia após dia contra tudo e contra todos. Nosso amor vencerá qualquer desafio e tornará qualquer dificuldade em solução. Te adoro, meu bem!                                


"
399,"
Morto de Amor por Você 


                                    Eu morro de amor por você! Não há um dia que não pense em nós dois e que não deseje a vida maravilhosa que temos. Ao seu lado tudo parece mágico e cheio de energia positiva. 

É por isso que me sinto tão feliz. Você tem um jeito muito especial de viver e isso acaba por me enlouquecer. Seja sempre assim, meu bem, porque nada me traz mais alegria do que conviver ao seu lado. Te amo, meu bem!                                


"
400,"
Amor sincero e verdadeiro à distância


                                    Não é fácil suportar esta distância que nos separa, principalmente quando meu coração chama seu nome o tempo todo. As saudades são muitas e o desejo de correr para os seus braços é ainda maior. 

Mas apesar de tudo, sei que o nosso amor resistirá a todas as provações, que não haverá distância que seja rival para nossa união. Pois nosso amor é sincero e verdadeiro, e durará enquanto nossos corações baterem com vida. Te amo!                                


"
401,"
A Morada do Amor


                                    Meu amor por você não tem nome nem definição, mas tem morada e é no meu coração.                                


"
402,"
Quando o Amor tem Saudade


                                    Sinto saudade suas, Avô! Não é nada fácil ficar distante quando o amor pede proximidade, quando um abraço é desejado sem ser consumado. Mas a vida é assim! 

Não tem como fugir da realidade. O melhor de tudo é que nossa relação sempre foi muito forte, como pedra e cal, como flor e água. Não vejo a hora de olhar seu rosto novamente e dizer “te amo”, de fazer um carinho em suas costas e de guardar esses momentos em meu coração. Até breve, Avô!                                


"
