,0
316,"
Já é quarta-feira


                                    Hoje é quarta-feira, o meio da semana. Já fizemos várias coisas no tempo que passou, mas ainda temos muito para conquistar nos próximos dias. Que nossa motivação esteja em alta para o que aí vem!

Em breve o fim de semana chegará e queremos ter muitos motivos para festejar. Que os planos que traçamos sejam muito abençoados, agora e sempre! 


"
317,"
Parabéns Pelo Sucesso Profissional


                                    Existem missões que são extremamente sublimes nesta vida; algumas imitam a nobreza do amor de Deus, outras a justiça, a cultura, a saúde ou outros projetos, mas todas são exercidas por profissionais. 

Todas elas merecem nosso respeito e gratidão, como você que é um profissional digno da mais profunda admiração pela forma incansável com a qual se dedica ao seu objetivo e profissão com determinação. 

Não poderia deixar de lhe prestar as minhas homenagens neste dia tão especial. Sou grato porque tenho a certeza que ainda há pessoas como você, que lutam em prol de uma vida melhor com sucesso. Obrigado por tudo e que Deus faça você muito feliz! Meus Parabéns!                                


"
318,"
Respira fundo e vai


                                    Quando algo não está bem em nossa vida, temos um impulso dentro de nós que nos impele a mudar. Algumas vezes nos deixamos levar pela vida e nos colocamos à mercê da inércia. 

Mas há um momento em que sentimos que realmente precisamos tomar as rédeas e promover alguma mudança. Não se pode passar a vida inteira insatisfeito, por mais que mudar seja difícil.

Há mudanças que são provocadas por coisas boas, e há outras que são provocadas por coisas más. Em nenhum dos casos é fácil, pois o medo e a ansiedade sempre vêm com da mudança. Porque mudar significa fechar um ciclo e começar um novo, e nunca sabemos exatamente o que vem pela frente.

Mas se sentimos um impulso para ver a nossa vida diferente, se há vontade, só nos resta respirar fundo e dar o primeiro passo. E se o medo insistir em nos acompanhar, que não nos deixemos paralisar por ele. A nossa coragem tem sempre que ser maior do que o medo!                                


"
319,"
O sucesso baterá à sua porta


                                    O sucesso está ao seu alcance. Às vezes somos confrontados com desafios inesperados que desafiam a confiança que temos em nós mesmos, mas eles são também verdadeiras oportunidades de mostrarmos nosso profissionalismo e de provarmos que a dedicação acaba sempre por compensar.

Nunca duvide do seu valor, das características únicas reconhecidas por todos os que estão à sua volta. Persista naquilo em que acredita, e as suas obras, mais tarde ou mais cedo, falarão bem mais alto.                                


"
320,"
Este momento difícil irá passar


                                    Sei que está passando por um momento difícil, desses que abalam toda nossa estrutura e até nossa fé e esperança. 

Eu sei que às vezes parece que esse caminho não vai ter fim quando estamos percorrendo, mas acredite, ele vai acabar. 

Mesmo a mais terrível das tempestades tem um final, e depois dela vem a bonança. Da mesma forma também este momento que você está vivendo irá passar, e algo muito melhor chegará.

Não perca a esperança e a fé, nunca! Elas serão suas aliadas quando o desespero tentar tomar conta da sua alma. 

Pense que tudo acontece por algum motivo, que mesmo as coisas menos boas têm uma razão de ser e encaminharão você para algo melhor. 

Use sua força para seguir em frente neste momento; em breve estará sorrindo com o coração e festejando o extraordinário triunfo da superação!                                


"
321,"
Faça da sua força o escudo


                                    Sei que recebeu más notícias, que as novidades chegaram carregadas de negativismo. Mas não fique triste, não se desespere ou desista, pois quem sabe que notícias maravilhosas trará o amanhã.

Tenha fé e esperança, pois tudo eventualmente passa. Faça da sua força o escudo contra os sentimentos menos bons que possam surgir neste momento difícil. Mantenha a atitude positiva e verá como um novo dia nascerá radiante de luz e alegria!                                


"
322,"
Não desista, você é forte, você consegue


                                    Todos temos dias em que a vida parece pesar mais do que conseguimos suportar. Mas o importante nesses momentos é lembrar que somos mais fortes do que ela. 

Acredite! Você é forte e consegue ultrapassar qualquer dificuldade! Lembre-se que ninguém vence sempre. O que distingue os vencedores dos demais é que eles nunca deixam de tentar, mesmo quando o mundo parece ter desistido deles. 

Não se desespere e nunca, nunca, desista! Você é forte, você consegue!                                


"
323,"
Seja otimista todos os dias


                                    Coloque um pouco de otimismo em tudo que fizer e prepare-se para instantes de alegria e felicidade.                                


"
324,"
Sentimento sem Explicação


                                    Você tem de ser mais forte do que nunca! Somos amigas, as melhores amigas, por isso confie no que estou falando. Você é maravilhosa, uma mulher incrível e chegou a hora de demonstrar que não estou errada. 

Sua relação amorosa acabou! Chegou ao final. E você tem de superar o que agora parece não ter compreensão. Mas o amor é mesmo assim! Tem um hora que algo fica vazio no coração e não percebemos o motivo. 

Na verdade, os sentimentos não carecem de explicação! Eles vêm e vão sem avisar. E você só pode controlar o amor que tem por você mesma! Demonstre-o agora, amiga! Força!                                


"
325,Enxergar o bom até no pior
326,"
Não Esqueça


                                    Sua presença é um presente para o mundo.
Você é única e só há uma igual a você.
Sua vida pode ser o que você quer que ela seja.
Viva os dias, apenas um de cada vez.
Conte suas bênçãos, não seus problemas.
Você os superará, venha o que vier.
Dentro de você há muitas respostas.
Compreenda, tenha coragem, seja forte.
Não coloque limites em si mesma.
Muitos sonhos estão esperando 
para serem realizados.
As decisões são muito importantes 
para serem deixadas ao acaso.
Alcance seu máximo, seu melhor e seu prêmio.
Nada consome mais energia 
do que a preocupação.
Quanto mais tempo se carrega um problema, 
mais pesado ele fica.
Não leve as coisas tão a sério.
Viva uma vida de serenidade, 
não de arrependimentos.
Lembre-se que um pouco de amor dura muito.
Lembre-se muito disso: dura para sempre.
Lembre-se que a amizade é 
um investimento sábio.
Os tesouros da vida são todas as pessoas.
Perceba que nunca é tarde demais.
Faça coisas simples de uma forma simples.
Tenha saúde, esperança e felicidade.
Encontre tempo para fazer 
pedidos a uma estrela.
E nunca, jamais esqueça por sequer um dia
Quanto você é especial!                                


"
327,"
Um verdadeiro vencedor


                                    Se ainda resta alguma esperança em seu coração, não permita que ela desapareça. Você conseguirá ir além dos seus limites se acreditar verdadeiramente nas suas capacidades. A dúvida é o princípio da paralisação e os medos crescem a muita velocidade se não agir rapidamente.

Hoje diga para você mesmo que irá triunfar, que nada o derrubará até atingir suas metas. E seja bem vindo ao grupo dos vencedores. 


"
328,"
O Criador e uma Sexta-Feira


                                    Deus é o grande criador e hoje ele preparou mais um dia maravilhoso e cheio de paz e alegria. Feliz sexta-feira! Vamos celebrar esta data com muita intensidade e com a força e otimismo que Ele nos deu. 

Aceitemos sua proteção para que tudo dê certo. E claro, vamos sorrir; sorrir muito e de verdade. É que esta sexta-feira marca o começo de uma novo e tranquilo final de semana.                                


"
329,"
Levante a Cabeça e Seja Feliz


                                    Eu sei que essa insegurança está matando seu futuro, amiga! E acho que já não posso mais permitir que você estrague sua vida. Você é linda, maravilhosa e tem um coração de ouro, por isso levante a cabeça e seja feliz! 

É que chega uma hora que devemos demonstrar quem somos e a revelar nossa verdadeira força. Esta é a hora certa, amiga! Ajude-se, lute e jamais desista até se tornar feliz novamente. Beijo!                                


"
330,"
O resultado da prova será surpreendente


                                    Boa sorte! Passou tanto tempo se preparando e estudando que é como se já tivesse passado nesta prova.

Tenha fé e acredite em você. Faça a prova com otimismo e tranquilidade e ponha em prática os conhecimentos adquiridos. Verá que o resultado será surpreendente.                                


"
331,"
A beleza de cada um 


                                    Você é bonita, não importa o que digam. Não deixe que palavras ou padrões irreais de beleza lhe coloquem para baixo ou lhe façam gostar menos de você, do seu corpo, do seu cabelo, da sua pele, dos seus olhos, dos seus quadris, de quem você é! Você é bonita de um jeito único e singular. 

Não se deixe abater por imagens, palavras e gestos infantis, porque você é melhor do que isso, você é mais forte do que tudo. Não se sinta inferior, não deixe que lhe coloquem para baixo. Acredite em você!

Não importa o que digam, para qualquer lugar que você for, um novo dia vai nascer e o sol irá brilhar para você. A vida é bela e viver é maravilhoso. Não deixe que ninguém lhe coloque para baixo. Você é linda, tem uma beleza única e singular. Não importa o que digam!                                


"
332,"
Estarei ao Seu Lado, Irmão Amado


                                    Eu gosto tanto de você, meu irmão! Sinto que temos muito para dar um ao outro. E prometo que esta distância não irá destronar este lindo sentimento que nos une desde sempre. 

Você é um ser humano muito especial e merece ser feliz finalmente. Jogue fora essa tristeza. Levante a cabeça; lute! 

Não desista nem se perca nos caminhos da infelicidade. Procure se realizar todos os dias e vença quaisquer desafios. Estarei sempre ao seu lado, meu irmão amado!                                


"
333,"
O Paraíso, Meus Amigos

 


                                    Eu sei que pode parecer estranho, meus amigos, mas gosto tanto do dia de hoje como do final de semana! É o dia em que lembro que o trabalho e o sacrifício estão pela metade. 

É como se hoje fosse o dia que começamos descendo a montanha rumo ao solo mais paradisíaco! Falta pouco para descansarmos devidamente, mas principalmente para abraçarmos a diversão com todo entusiasmo. Feliz Quarta-Feira, amigos!                                


"
334,"
Todo dia mais uma oportunidade


                                    Cada dia é uma nova oportunidade para celebrarmos e usufruirmos de tudo o que a vida nos dá.                                


"
335,"
Tudo isso vai passar


                                    Amiga, eu entendo bem o momento pelo qual você está passando. Eu já vivi momentos assim, e sei como são difíceis. A gente acha que não vai conseguir superar, a gente se sente fraca, a gente quase se dá por vencida. Mas minha amiga, eu só tenho uma coisa para te dizer: vai passar! Esta dor, este sofrimento não duram para sempre. 

Você vai ver que logo esta nuvem negra que parece ter caído sobre a sua vida vai se dissipar e o sol vai voltar a brilhar. Quando isso acontecer, você vai ver um lindo arco-íris brilhar e vai sentir uma força como nunca imaginou ter. Não tenha medo, não se desanime. Você vai voltar a se sentir bem, você vai voltar a se sentir feliz. O seu coração vai voltar a ficar pleno. 

Você está viva, há muita vida dentro de você, há muita vida esperando por você lá fora. Mantenha-se firme, mantenha-se forte, cuide-se, ame-se. Logo tudo isso vai passar, você vai ver.                                


"
336,"
Boa sorte, boa prova


                                    Talvez você esteja sentindo algum nervosismo e até insegurança. Parece que tudo o que você estudou, tudo o que batalhou até este momento de nada valeram e a sua mente está vazia, em branco.

É natural se sentir dessa forma, mas não se desespere, pois tudo o que você estudou está aí guardado por detrás da sua testa. Quando o momento chegar você irá brilhar, e arrasar nessa prova, não tenho qualquer dúvida. Boa sorte, boa prova!

Veja mais mensagens de Boa Prova 


"
337,"
Tudo é possível para quem tem Deus no coração


                                    ""Se podes?"", disse Jesus. ""Tudo é possível àquele que crê.""
Marcos 9:23

Enquanto tiver Deus em seu coração, tudo é possível, assim disse Jesus, Seu filho e nosso Salvador. Assim, e perante as tribulações da vida, jamais se desespere ou desista, pois elas apenas servem para testar a sua fé, demonstrando ao Senhor o seu compromisso e o seu amor.

Mesmo quando sentir que caminha só, Deus continua ao seu lado, e se cair, Ele amparará sua queda e ajudará você a levantar. Acredite sempre e confie em Deus, pois para Ele não existem impossíveis, e Ele apenas dá a cada um de nós aquilo que Ele sabe que conseguimos suportar.

Faça da sua fé a arma principal nas batalhas que travar em sua vida, mantendo sempre o otimismo, pois a felicidade na eternidade pertence apenas a quem crê! Fique com Deus!                                


"
338,"
Semana abençoada para amiga


                                    Minha querida amiga, está prestes a começar mais uma semana, e eu espero que possa encarar mais sete dias com muita positividade e ânimo. Que todas as bênçãos se derramem sobre você, e todas suas tarefas sejam concluídas com sucesso. 

O importante é saber manter o otimismo seja em que situação for. Sei que nem sempre é fácil, mas quando as coisas estiverem complicadas demais, você sabe que sempre poderá contar comigo. Tenha uma semana abençoada, minha amiga!                                


"
339,"
Fé nos Desígnios de Deus


                                    Tenha fé e confie nos desígnios de Deus porque Ele tudo fará para conduzir você até à felicidade.                                


"
340,"
A esperança fará você mais forte


                                    Enquanto a esperança residir em seu coração, querida amiga, a sua batalha nunca estará perdida. O câncer é um inimigo muito cruel que nos deixa mais frágeis, tanto fisicamente como emocionalmente. Ele nos derruba com um golpe forte que atinge diretamente os nossos planos e sonhos. Mas somos nós que determinamos se ele nos vai vencer, se ele nos vai deixar paralisados.

Não é fácil conseguir ganhar ânimo perante ciclos de tratamentos e todos os seus efeitos secundários, mas essa fase fará parte de um longo plano de recuperação e você vai conseguir superar essas dificuldades.

Sim, eu acredito que é possível vencer o câncer. E acredito nisso não só pelos recentes desenvolvimentos científicos na área da medicina, mas também porque, acima de tudo, sei que você é uma grande guerreira que nunca desiste. Mantenha o seu sorriso e busque forças na fé e na que a manterá forte. Olhe para o nascer de cada dia e acredite que melhores momentos vão surgir no seu horizonte. 


"
341,"
É sensato ser otimista


                                    Independentemente do que têm sido os seus dias, ou quaisquer que sejam suas circunstâncias, só existem duas formas de encarar a vida: de forma positiva ou de forma negativa. Você terá que escolher uma das duas opções e não é difícil adivinhar qual das duas trará melhores resultados.

É verdade que olhar para o futuro com positividade não vai fazer com que tudo seja exatamente da forma que desejamos. Mas quando somos positivos minimizamos nossos problemas, não paralisamos diante dos obstáculos e nunca deixamos de procurar uma saída para as dificuldades, saída essa que acreditamos convictamente existir.

Você nunca perderá nada em ser positivo. Muito pelo contrário, esse estado de espírito fará com que mais portas se abram e atrairá felicidade para sua vida. Enxergue tudo com verdadeira alegria. Viva na expectativa de coisas enriquecedoras. Acredite que ao adotar esse comportamento você estará dando ao seu coração tudo que ele merece.                                


"
342,"
A luta do otimismo e positividade


                                    Com o coração cheio de boas sensações e a mente leve e limpa vou lutar para viver todos os dias com otimismo e positividade.                                


"
343,"
Anime-se!


                                    Não há mal que dure para sempre, não há tristeza que não acabe. Quando a vida lhe parecer complicada, pense que as coisas em breve podem melhorar. Basta você acreditar e não se entregar. 

Faça de seus insucessos desafios estimulantes, sinta-se motivado a superar os obstáculos que lhe aparecem à frente. Anime-se!  

Faça dos contratempos alimento para a sua coragem. Não se entregue ao sofrimento. Se for preciso chore; chorar às vezes nos ajuda a livrar da dor, da mesma forma como é preciso chover para que o céu fique novamente limpo. 

É somente depois de uma tempestade que o arco-íris surge no céu, depois das lágrimas os sorrisos podem transbordar na sua vida.

Aconteça o que acontecer na sua vida, nunca perca o ânimo de viver. Seja forte, pense positivo e siga em frente!                                


"
344,"
Decreto de amizade 


                                    Segundo o Decreto de Amizade nº 001 de hoje para todo o sempre, institui-se um regime de amizade verdadeira entre nós. Para que seja de pleno conhecimento de ambas as partes, que fica decretada que a nossa amizade deve durar a vida toda. Não poderá haver, entre nós, intrigas, brigas, inveja, traição, ou discussão. 

Fica ainda decretado que entre nós deve haver sinceridade plena, mesmo que dizer a verdade em alguns momentos envolva constrangimento ou declaração que venha a magoar uma a outra. O importante é que haja boa intenção e boa fé nos atos, e que críticas sejam feitas sempre de modo construtivo.

Para efeitos da amizade, fica também acordado que as palavras de otimismo e ânimo devem sempre prevalecer, e que os sentimentos de alegria, amor, e felicidade devem ser cativados e recíprocos. A diversão é sempre bem-vinda. 

E função de preservação e longevidade da amizade, deve-se manter o hábito de fazer telefones e visitas frequentes, envio de mensagens e conversas por whatsapp. Saídas, passeios e baladas também devem constar na vida social das amigas, mesmo que alguma ou ambas estejam comprometidas em um relacionamento amoroso.

Caso alguma das pessoas envolvidas na amizade se sinta prejudicada, tem todo o direito de reivindicar os seus direitos, desde que esteja também cumprindo os seus deveres de amiga. 

Disposição final:
Em caso drástico, se for de vontade das duas e se não houver modo de manter em vigor a amizade, esta pode dar-se por encerrada, pois a lei da amizade prega a felicidade, a paz e a harmonia.                                


"
345,"
A Hora da Guerreira


                                    Nem sempre a vida é festividade e cores maravilhosas; nem sempre a alegria nos bate à porta ou a felicidade toma conta de nosso coração! Existem momentos de luta, querida amiga; horas em que é preciso encontrar a guerreira que existe em cada uma de nós. 

Você, meu bem, está passando por uma fase assim, em que não pode baixar a cabeça, mas sim lutar, batalhar muito e ter a esperança no topo do seu pensamento. Você é forte!                                


"
346,"
As cores do otimismo


                                    Otimista é aquele que olha para a tempestade pensando no arco-íris.                                


"
347,"
A Poderosa Força do Coração


                                    Eu sei quem você é, o que é capaz de fazer e o quanto consegue superar! Eu sei que você é uma das pessoas mais lutadores que existem no mundo, que tem um espírito de vitória muito forte, por isso levante a cabeça e continue lutando. 

Nada nem alguém serão mais fortes do que a sua vontade de superação. Força! E lembre-se que em todas as guerras alguém terá de sair vencedor. Que seja você!                                


"
348,"
Espere Coisas Boas


                                    Exclua os problemas da mente, 
valorize as coisas boas que lhe 
acontecem durante o dia, a semana.
Pense nelas. Espere coisas boas,
surpresas agradáveis. 
Faça por onde. Lembre-se que às 
vezes é sorte, mas na maioria das 
vezes é merecimento!

(Renata Medeiros)                                


"
349,"
Vamos trabalhar juntos para alcançar nossos objetivos


                                    Só porque o caminho para o sucesso é difícil, não é motivo para desistir dele. Sei que o caminho é árduo e exige muito empenho, mas não tenho dúvidas que alcançaremos todos nossos objetivos. Tenho certeza disso, pois conheço e confio nas pessoas com quem trabalho.

Então vamos trabalhar juntos, como sempre fazemos, erguer a cabeça e encarar o desafio! Estou contando com todos vocês!                                


"
350,"
Boa tarde com otimismo em cada instante


                                    Boa tarde! Nunca se esqueça que todos os momentos da sua vida são importantes. Pois cada segundo que passa não volta mais. 

Por isso faça valer cada instante, e nunca desperdice qualquer oportunidade para ser feliz. Seja sempre otimista, e chame apenas bons sentimentos para seu coração. 

Hoje desejo que seu dia termine melhor do que começou. E que o de amanhã traga ainda mais alegrias e realizações.                                


"
351,"
O que sua mãe diria


                                    Você talvez pergunte como superar a perda de uma mãe e eu convicto afirmo que é impossível ultrapassar isso totalmente. Uma mãe é o nosso abrigo desde que nascemos, a pessoa que sempre cuida de nós. Apesar disso, é possível conquistar a nossa felicidade, mesmo que essa pessoa querida nos faleça. 

Reflita no que diria sua mãe se visse você triste desse jeito. Ela daria forças e incentivaria você a não desistir de lutar. Por isso, é hora de honrar a vontade dela e continuar batalhando! 


"
352,"
Olhar a Vida

 


                                    A vida pode ser maravilhosa se você a olhar de frente com otimismo e motivação.                                


"
353,"
O Verdadeiro Otimista


                                    O verdadeiro otimista tem o dom de saber que algo vai dar certo não por presunção, mas simplesmente por acreditar que a força que define o que vai dar certo ou errado em sua vida está em seu interior, em suas competências, em sua fé.

(Luis Alves)                                


"
354,"
Encontrando Força na Fraqueza


                                    ""Pelo que sinto prazer nas fraquezas, nas injúrias, nas necessidades, nas perseguições, nas angústias, por amor de Cristo. Porque, quando sou fraco, então, é que sou forte."" (IICo 12. 10)

""Aqui está o segredo para experimentar a suficiência de Deus: chegar ao fim de nós mesmos e dos nossos recursos. Quando chegamos a esse ponto paramos de pedir a compaixão dos outros pela nossa situação ou pelo tratamento que recebemos; pois reconhecemos nas circunstâncias as próprias condições de benção, e nos voltamos delas para Deus. Vemos nelas uma oportunidade para lançar mão das suas promessas.""
- A.B. Simpson

George Matheson, o bem conhecido pregador cego da Escócia, disse certa vez:

""Meu Deus, eu nunca te agradeci por meu espinho. Muitas vezes te agradeci por minhas rosas, mas nem uma vez por meu espinho. Sempre sonhei com um mundo onde obterei uma compensação pela minha cruz; mas nunca pensei em minha cruz como sendo, ela mesma, uma glória presente.""

Que a cada dia Deus possa nos ensinar a grandeza desse versículo. É nas tribulações que nós devemos sorrir, por que assim como as pessoas do mundo, nós podemos passar por qualquer coisa mais com uma única e maravilhosa diferença, com Deus ao nosso lado. A cada passo que damos Ele está a frente, nos mostrando o caminho.

""Ensina-me a glória da minha cruz; ensina-me o valor do meu espinho. Mostra-me que é pela vereda da dor que tenho subido a Ti. Mostra-me que as lágrimas formam na minha vida um arco-íris.""

Que Deus abençoe seu dia, seja o que for que você esteja passando, lembre-se que Ele está aí com você. ""Porque, quando sou fraco, então, é que sou forte.""

(Bruna Graciela)
(De Joelhos Devocionais)                                


"
355,"
Abrace a Esperança e Lute


                                    Sinto muito pelo que você está passando! Somos boas amigas, e confesso que tenho um carinho especial por sua mãe também. Aliás, esse afeto parte do fato de sua mãe ser uma mulher muito forte e batalhadora. 

É por isso que tenho certeza que ela vai sair dessa e jogar essa doença para o lixo. Tenha esperança, amiga! Tenha fé que tudo vai terminar do jeito mais justo, porque vocês merecem. Melhoras! Contem comigo para tudo!                                


"
356,"
O doce abraço dos sonhos


                                    Mais um dia que acabou, mas amanhã outro irá chegar. Boa noite! Descanse o corpo e a cabeça, não pense mais nos problemas, no que ficou por fazer ou dizer. 

Agora é tempo de dormir, de se deixar embalar pelo sono e pelo doce abraço dos sonhos. Amanhã haverá mais tempo para pensar e principalmente agir. Deixe-se envolver pela mágica da noite e renove o ânimo, a esperança e as energias e amanhã tenha um esplêndido dia!                                


"
357,"
Vamos começar o ano com otimismo!


                                    Todos os anos são sempre iguais, expressamos aos amigos e familiares nossos melhores desejos e esperamos que todos eles façam o mesmo. Estimamos muita paz, saúde e dinheiro, mas muitas vezes esquecemos de inserir um pouco mais de sentimentos verdadeiros.

Devemos valorizar a positividade e manter diariamente uma visão otimista sobre os mais diferentes aspectos da vida, deixando para trás tudo aquilo que não vem integrado com a felicidade. Vamos relembrar tudo de bom que nos aconteceu para incentivar novas conquistas, sem esquecer dos erros que jamais deverão ser cometidos.

Que este novo ano chegue repleto de pensamentos positivos e que cada um deles produza algum tipo de benefício! Vamos começar o ano com muito otimismo, e quem sabe assim a felicidade não se torna uma companheira vitalícia?                                


"
358,"
Vá em busca do sim 


                                    Em certos momentos da vida, é comum nos sentirmos intimidados e às vezes até fracos para ir em busca dos nossos sonhos, e tentar alcançar os nossos objetivos. Muitas vezes pensamos que não vale a pena tentar. Mas pense sempre que tudo que é feito com vontade e sinceridade vale a pena. Pense que o ""não"" você já tem, e que se tentar a única coisa que pode acontecer é conseguir conquistar o ""sim""!

Só depois que o tempo passa é que a gente percebe a quantidade de oportunidades que deixou para trás por puro medo de tentar, por medo de receber um não! Parece mais fácil se conformar com a situação tal como está, do que ir em busca do sucesso e sentir-se fracassado, caso não dê certo. Mas pense que se você não tentar, já terá assumido o fracasso como inevitável.

Se você realmente quer alguma coisa, e acredita que isso pode lhe fazer bem e trazer alegria para a sua vida, tente. Se não conseguir de primeira, tente outra vez. Não se dê por vencido, não se acomode com os ""nãos"" da vida. Mantenha o ânimo e a perseverança. Se com o tempo, você continuar desejando a mesma coisa, é porque realmente vale a pena lutar e quando a conquista chegar você se sentirá um verdadeiro vencedor.                                


"
359,"
Carga Pesada


                                    Os anos vão passando e a mala da nossa vida vai aumentando porque existem muitas cargas que recolhemos pelo caminho e não queremos abandoná-las. Às vezes chega em um determinado ponto que começa a ficar insuportável carregarmos tantas coisas, a mala está pesando demais.

Podemos sim aliviar o peso, esvaziar a mala. Mas, o que tirar? Vamos inicialmente abrir a mala e tentar então colocar tudo para fora e ver o que tem dentro. À primeira vista, encontramos a fé, o amor e o perdão. Que bom, tem bastante e não pesa nada. Mas por que esta angústia, este mal estar em muitos momentos?

Mas vejam, também tem algo pesado, os nossos pecados não confessados e não perdoados. E como é difícil tirar estes pecados até certo ponto escondidos, e como eles pesam. Aí começam a aparecer mais coisas, a raiva, a incompreensão, o medo, o pessimismo, a inveja, a soberba, a ganância, a vaidade...

Nesse momento o desânimo nos puxa para dentro da mala. Mas o enviamos para fora com toda a força, e no fundo da mala aparece então aquele sorriso escondido, que estava sufocado no fundo da sua bagagem. Aí colocamos as mãos dentro da mala de novo e mandamos embora a tristeza.

Tiremos a preocupação também. Entreguemos tudo nas mãos do Salvador, Jesus. Bem, a bagagem está pronta para ser arrumada de novo. Tenhamos paciência e pensemos bem o que vamos colocar dentro. Não deixemos de revisar a mala a cada dia e que não nos falte a fé, a esperança e o amor.                                


"
360,"
Escute a voz de Deus


                                    Deus está aqui, está no ar que você respira, no sol que de manhã se levanta, na criança que atravessa o seu caminho. Deus está em todas as coisas e Ele fala com você. Deus não precisa propriamente de palavras para transmitir a Sua mensagem, Ele usa o amor e a vida.

Fique atento às mensagens de Deus, elas estão onde você menos imagina. Abra o seu coração, desperte a sua sensibilidade. Deus ama você e estará sempre ao seu lado, não tenha medo, não se sinta abandonado, Ele é um pai fiel.

Na vida tudo tem um porquê de ser. Tenha um olhar generoso sobre você, sobre as suas experiências, sobre a sua história. Não se culpe, não se arrependa. Se há algo de mau em sua vida, escute o que Deus diz através das batidas do seu coração e mude. Estar vivo é a a resposta que Deus lhe dá para todas as suas aflições!

Tenha paciência, tenha calma, seja persistente. Nunca perca o otimismo, nunca perca a esperança. Escute a voz de Deus, ela está dentro de você e está ao seu redor.                                


"
361,"
Apenas um Passo


                                    Não importa há quanto tempo você esteja andando para o Norte - com apenas um passo você é capaz de andar para o Sul.

O que é preciso para dar uma volta de 180º na sua vida? Apenas um passo.

Você está a apenas um passo de uma dieta mais equilibrada, a um passo de melhorar suas finanças pessoais, a um passo de ser um profissional muito melhor, a um passo de ter um relacionamento mais gratificante.

Daqui a um minuto, seus piores problemas podem estar todos atrás de você, ao invés de estarem na sua frente.

Com apenas um passo, o melhor dia da sua vida pode ainda estar por vir, e não estar perdido em algum lugar do passado distante. Num instante, todas as energias negativas na sua vida podem ser redirecionadas para alguma coisa positiva.

Apenas um passo é necessário para romper essa inércia, e dar à sua vida o rumo que você realmente gostaria que ela tivesse.                                


"
362,"
Não tema a mudança


                                    A mudança faz parte da vida, de evoluir, de crescer. O mundo que nos rodeia está sempre mudando, assim como nós.

Por muito que sinta tentação de resistir à mudança, por muito que a enxergue apenas como algo negativo, deve encará-la de frente, com coragem, com determinação. 

Não tema a mudança, pois viver é estar sempre mudando.                                


"
363,"
Dificuldades da Vida do Meu Irmão


                                    Eu sei, meu irmão; eu sei que as coisas não têm sido nada fáceis. A distância e todos os problemas têm resultado em dias de muita tristeza e angústia. 

Mas eu sei que você é forte e com toda certeza vai conseguir superar todos os desafios. Estaremos juntos para sempre, meu irmão! 

Mesmo longe um do outro eu prometo que estarei sempre ao seu lado. Não desista; não jogue os olhos no chão. Levante a cabeça e lute até vencer seus fantasmas. Te adoro, irmão!                                


"
364,"
Boa Viagem, Querido Genro


                                    Vai ser difícil passar os próximos dias sem sua presença, querido genro! Desejo que essa viagem seja o maior sucesso e que o tempo passe voando como ave de rapina. 

Por aqui, tudo vai continuar igual, todas as coisas estarão bem e todos vamos estar no aguardo, principalmente minha filha e seu lar que já sente sua falta com toda certeza. 

Encare essa fase com otimismo, com muita positividade, porque você é bom e merece o melhor da vida. Felicitações!                                


"
365,"
Sua vida irá melhorar, tenha esperança e lute


                                    Às vezes a vida nos leva por caminhos difíceis e de grande sofrimento, e é quase impossível não sentir desânimo ou desespero. Mas lembre-se que são esses caminhos mais complicados que levam aos melhores destinos. 

Por muito duro que possa ser continuar, não desista, pois no final você receberá a merecida recompensa que fará todo sofrimento valer a pena. Não pense que sua vida é difícil, mas antes encare-a como desafiadora e use seu espírito guerreiro para vencer todos os obstáculos que ela lhe colocar. Não perca a esperança, pois tudo irá melhorar!                                


"
366,"
Um Ano Novo com a Esperança Renovada


                                    A chegada de um novo ano pode nos trazer uma grande diversidade de sentimentos. Aos que tiveram um bom ano, o otimismo pode ganhar mais força, com a expectativa de que o próximo continue no mesmo caminho. Já os que atravessaram muitas dificuldades, recebem uma nova chance de deixar os problemas no passado e renovar a esperança para um futuro mais agradável.

Passar por um ano difícil não é exclusividade de poucas famílias. Seja qual for o motivo, as adversidades acompanham a vida de muita gente, e não é uma tarefa muito fácil abraçar a positividade quando estamos passando por tantas adversidades.

Mas talvez se pensarmos como é bom viver livre de problemas, nossas forças aumentem e o otimismo faça parte de uma porção maior do nosso tempo. Vamos entrar no ano novo com a esperança renovada, com espaço livre para a felicidade, nos afastando cada vez mais de tudo que trouxer tristeza ou atrapalhar a nossa prosperidade!

Feliz Ano Novo!                                


"
367,"
Use os Obstáculos como Apoio para o Sucesso


                                    Quando tropeçamos em algum objeto no meio da sala e caímos no chão, a reação inicial é mudá-lo de lugar para não o atingirmos novamente, não é verdade? Muitas vezes até utilizamos o próprio objeto como apoio para levantarmos, e quanto maior ele for mais facilmente conseguimos usá-lo como suporte para nos reerguer.

Da mesma forma devemos tratar nossos problemas, se for pequeno, coloque-o bem longe para não atrapalhar nunca mais sua caminhada diária. Se ele for grande e pesado, utilize-o como apoio para levantar de novo e alcançar o sucesso que estava sendo mirado.

Até as dificuldades podem ser transformadas em algo positivo, o que fará a diferença é forma de pensar, seja ela negativa ou otimista. A cada vez que direcionamos nosso pensamento para o pessimismo a chance do fracasso prevalecer aumenta infinitamente. Utilize as ferramentas que estão a sua volta para alcançar o sucesso, muitas vezes ele pode estar te esperando logo a seguir a um tropeço.                                


"
