,0
355,"
Tenho certeza que você será um ótimo pai

 


                                    É sempre fácil perceber um pai de primeira viagem. Eles possuem um certo nervosismo e um brilho no olhar extremamente sincero.

É assim que você está agora e eu quero lhe parabenizar pela chegada do seu primeiro bebê. Também gostaria de dizer para que você mantenha a calma e a cabeça no lugar, pois sei que você tem muito amor para dar e isso basta.

Tenho certeza que você será um ótimo pai porque você tem um coração muito bom. Que comece a melhor fase da sua vida!                                


"
356,"
O Comprometimento de Ser Pai


                                    Ser pai é abraçar uma dedicação eterna e a tempo inteiro. Não tem como amar um filho sem se entregar integralmente. É por isso que só um pai de verdade conhece o sentido do comprometimento. 

Ser pai é amar e dar amor sem pestanejar. Ser pai é beijar, cuidar e fazer crescer seu filho. Ser pai é dar o exemplo; é ser amigo e dar conforto e segurança todos os dias e todas as noites.                                


"
357,"
Parabéns, papai e mamãe de primeira viagem


                                    Já pensaram na maravilhosa mudança que está acontecendo na vida de vocês? De hoje em diante, serão chamados de papai e mamãe! É uma grande responsabilidade, mas ao mesmo tempo um indescritível privilégio. Vocês terão agora novos papéis que certamente irão desempenhar com todo o amor. Grandes alegrias e momentos inesquecíveis estão para chegar e eu quero presenciar toda essa felicidade.

É um orgulho para mim ver que vocês são agora pais. Essa preciosa criança receberá muito carinho de duas pessoas que a desejaram muito. Vocês poderão transmitir para ela todos os valores que foram aprendendo ao longo da vida e ajudá-la a se tornar em alguém com bons princípios.

Que cada instante dessa linda experiência seja recheado de cumplicidade. Desfrutem de todas as ocasiões, pois conceber uma nova vida é uma oportunidade única. E que a família de vocês, que agora cresceu um pouco, tenha todas as bênçãos deste mundo!                                


"
358,"
Seu coração vai vencer essa doença, papai


                                    Pai, eu sei que tudo vai melhorar. Tenho certeza que em breve a vida voltará a ter a mesma cor, a mesma alegria; o mesmo encanto. Essa doença não é mais forto do que sua determinação. Seja forte, papai! Eu estarei sempre ao seu lado.

Nunca se esqueça que a força vem sempre do coração e o seu é grande, de ouro, forte. Eu sei que esta batalha pode até ser difícil de vencer, mas não duvide que tudo vai ficar bem, pai! Eu prometo que o pesadelo vai passar. Te adoro, pai!                                


"
359,"
Mais um papai na equipe de trabalho


                                    Todos estamos felizes com a novidade que chegou até nós. De hoje em diante você será pai de um filho que deixará você muito orgulhoso. Muitos parabéns, querido colega, e que sua família conquiste ainda mais alegrias no futuro.

Desfrute dessa nova experiência que nunca irá esquecer. E aproveite também porque agora já tem desculpa para chegar com sono e atrasado ao trabalho. 


"
360,"
Meu papai é meu herói


                                    Querido papai, você faz meu mundo ser ainda melhor. Eu sou ainda muito pequeno e preciso de muito cuidado, mas quando você está por perto eu sei que nada de ruim pode acontecer comigo.

Você me protege de tudo e com você ao meu lado, não tenho nada para temer. Você é meu herói e quanto mais eu cresço, mais quero ser como você.

Você é o melhor pai que eu poderia ter! Amo você!                                


"
361,"
Sou muito feliz por ter você por perto, querido padrasto


                                    Quando você apareceu em minha vida, querido padrasto, posso até ter estranhado um pouco, mas a verdade é que hoje você faz parte da minha família e eu sou muito feliz por isso! Você se mostrou uma pessoa incrível que me respeita e me cuida como um verdadeiro pai.

Sou muito feliz por ter você por perto. Aprendi muito com seus conselhos e é sempre bom ter alguém tão especial com quem contar.

A cada dia que passa, sinto que nosso relacionamento evolui ainda mais. Quanto mais conheço você, mais quero sua presença em minha vida!                                


"
362,"
Você nasceu para ser pai

 


                                    Se existe uma pessoa neste mundo que nasceu para ser pai, essa pessoa é você. Parabéns pela grande e maravilhosa novidade! Parabéns, futuro papai!

Tenho certeza que você está amando esta etapa incrível da sua vida e que está preparado para os desafios que logo chegarão. Aproveite todos os instantes, porque eles passam a voar!

Mais uma vez, parabéns, porque eu acredito que você vai ser um pai com p maiúsculo; um pai como não há neste planeta: amigo, companheiro e infinitamente apaixonado. 


"
363,"
Padrasto, pai e um herói


                                    Que uma coisa fique bem clara entre nós, meu padrasto: eu não amo você como se fosse meu pai, lhe amo porque dentro do meu coração você também é o meu pai.

Meu padrasto, pai e amigo, nunca duvide do papel que você tem na minha vida e da importância que eu dou para você. 

Continue sendo este homem incrível que só me traz alegria, orgulho e uma honra enorme em ter como parte da minha família!                                


"
364,"
O privilégio de o ter como pai


                                    Posso vir a conhecer todos os homens do mundo que sei que nenhum se poderá jamais comparar a você em grandeza e nobreza, meu pai. 

Pois você é o verdadeiro exemplo de um grande homem e por isso é o meu herói. Sinto que é um privilégio ter você como pai, e desde sempre ter podido contar com seu amor, carinho e apoio. 

Sinto um grande orgulho de você, e quero muito que se orgulhe de mim também. Pois amo muito você, meu pai, e tudo que desejo é seguir seus passos e viver uma vida tão nobre quanto a sua. Te amo, papai!                                


"
365,"
Um parabéns e um abraço apertado ao melhor pai


                                    Você é quem me protege,
quem me apoia, quem está
sempre presente quando
eu mais preciso.

Você é o melhor pai do mundo
e no seu dia especial quero
lhe entregar um abraço apertado
e desejar que seja um ano de paz,
alegria e felicidade!

Eu sou muito feliz por ser 
sua filha e por poder celebrar
 este dia ao seu lado.

Que seu novo ano seja como 
você sonhou e que possamos 
viver momentos incríveis.

Sorria muito, pai!

Aproveite seu dia e nunca esqueça
que estarei sempre ao seu lado!

Parabéns!                                


"
366,"
O meu mundo é você, filhinha


                                    Filha, você é tão importante para mim que nem consigo explicar em palavras quão inútil eu seria sem sua presença no meu mundo! É verdade, querida, eu não passaria de poeira no vento. Mas porque você existe eu me sinto o rei do mundo!

Essa é a melhor sensação de sempre: ser o rei do mundo. Não me sinto superior, mas sim abençoado. E muito! Seu sorriso provoca meu melhor sorriso e suas lágrimas farão sempre surgir tristeza no meu coração.

Mas quero é falar de alegria e agradecer por toda felicidade que vive no meu coração desde o momento que você nasceu. Nunca mude esse seu jeito tão magnífico de ser! Nunca deixe de ser essa pessoa bondosa e cheia de vida. 

Mil beijos!
Eu te adoro, filhinha, e sempre adorarei!                                


"
367,"
O melhor marido do mundo é agora pai


                                    Meu amor, é uma responsabilidade nova, é uma tarefa muito especial que temos agora nas nossas mãos: cuidar do filho maravilhoso que chegou à nossa família. Não tenho dúvidas que você estará à altura porque será como pai aquilo que é como pessoa: carinhoso, protetor e muito gentil.

Fico muito emocionada ao ver seus olhos brilharem, ao sentir sua felicidade genuína com essa nova fase da sua vida. Que Deus abençoe muito nossa família e que você desfrute todos os dias desse lindo papel paternal.                                


"
368,"
Seja forte e não tenha medo de lutar, pai


                                    Pai, não duvide da sua força, do seu querer; por favor, não duvide que vai ficar bem e que essa doença não irá levar a melhor. Tenha coragem e enfrente este grande desafio olhos nos olhos.

Eu não irei largar sua mão. Prometo que ficarei junto, bem ao seu lado em todos os instantes. Nunca estarei longe, especialmente na hora que você superar esta prova de fogo e fizermos uma grande festa!

Você é meu exemplo maior de determinação, o guerreiro que eu sempre desejei ser na vida. Eu não tenho qualquer dúvida que você irá dar a volta por cima, demore o que demorar. Força, papai, você vai conseguir!                                


"
369,"
Mais um desafio na sua vida, papai

 


                                    Papai, eu sei que a situação não é a melhor, que o momentos é triste e doloroso. Mas eu preciso que acredite que tudo vai dar certo. Eu sei que você é forte e juntos iremos superar mais este desafio.

A vida tem nos demonstrado que se não desistirmos podemos alcançar o que queremos. E você tem sido um autêntico guerreiro neste mundo. Já ultrapassou obstáculos difíceis e atingiu metas impensáveis de atingir.

Tenho muito orgulho no homem incrível que você é e no pai generoso e inspirador que sempre revelou ser. Levante sua cabeça e prepare-se para uma grande batalha. E lembre-se que nunca estará sozinho: eu estarei sempre ao seu lado.                                


"
370,"
Saudades do seu abraço, meu pai


                                    Não passa um dia sem que me lembre de você, meu pai. E todos os momentos que vivo eu queria poder compartilhar com você. 

Desde que você partiu ficou um vazio grande na minha vida, e toda a felicidade de tê-lo ao meu lado foi substituída por saudade. 

E como sinto saudades suas, meu pai. Saudades das nossas conversas, do seu carinho, do seu amor, e do seu abraço onde todos os problemas deixavam de existir. 

Te amo para sempre, meu pai!                                


"
371,"
Se eu morrer antes de você


                                    Se eu morrer antes de você, faça-me um favor: 
Chore o quanto quiser, mas não brigue com 
Deus por Ele haver me levado. 
Se não quiser chorar, não chore. 
Se não conseguir chorar, não se preocupe. 
Se tiver vontade de rir, ria. 
Se alguns amigos contarem algum fato a 
meu respeito, ouça e acrescente sua versão. 
Se me elogiarem demais, corrija o exagero. 
Se me criticarem demais, defenda-me. 
Se me quiserem fazer um santo, só porque morri, 
mostre que eu tinha um pouco de santo, mas 
estava longe de ser o santo que me pintam. 
Se me quiserem fazer um demônio, mostre que 
eu talvez tivesse um pouco de demônio, mas 
que a vida inteira eu tentei ser bom e amigo. 
Espero estar com Ele o suficiente para continuar 
sendo útil a você, lá onde estiver. 
E se tiver vontade de escrever alguma coisa 
sobre mim, diga apenas uma frase: 
""Foi meu amigo, acreditou em mim e me quis 
mais perto de Deus!"" 
Aí, então derrame uma lágrima. 
Eu não estarei presente para enxugá-la, mas 
não faz mal. Outros amigos farão isso no meu lugar. 
E, vendo-me bem substituído, irei cuidar de 
minha nova tarefa no céu. 
Mas, de vez em quando, dê uma espiadinha 
na direção de Deus. 
Você não me verá, mas eu ficaria muito feliz 
vendo você olhar para Ele. 
E, quando chegar a sua vez de ir para o Pai, aí, 
sem nenhum véu a separar a gente,vamos viver, 
em Deus, a amizade que aqui nos preparou 
para Ele. Você acredita nessas coisas? 
Então ore para que nós vivamos como quem 
sabe que vai morrer um dia, e que morramos 
como quem soube viver direito. 
Amizade só faz sentido se traz o céu para 
mais perto da gente, e se inaugura aqui mesmo 
o seu começo. Mas, se eu morrer antes de 
você, acho que não vou estranhar o céu.. 
Ser seu amigo... já é um pedaço dele...""

(Chico Xavier)                                


"
372,"
Pai, o Melhor do Mundo


                                    Para o melhor pai do mundo eu desejo o melhor dia de sempre. Feliz Aniversário, papai!                                


"
373,"
O meu amor pelo meu filho


                                    Você é a verdadeira razão do meu amor pela vida, meu filho; você é a luz dos meus dias!                                


"
374,"
Infinitas razões para agradecer a Deus

 


                                    Hoje quero agradecer a Deus por tudo, pois o que tenho, o que sou e o que virá no dia de amanhã devo apenas a Ele. Com a força divina resguardando meu coração, sinto que consigo lutar por todos os meus sonhos e isso é muito recompensador.

A melhor decisão que tomei na vida foi seguir as orientações de um Pai Celestial que sabe tudo que preciso. Sou muito abençoada por ter Deus na minha vida! 


"
375,"
Gratidão para Todos


                                    Deus é meu pai e foi um grande impulsionador do meu percurso e desta oportunidade única e por isso agradeço ao Senhor com todo meu coração.

Em relação à universidade só posso garantir que jamais sairão da minha memória instantes ímpares e que trouxeram conforto, alegria e a ambição necessária para alcançar esta etapa na minha vida.

A todos os professores e orientadores eu deixo um agradecimento gigante, porque sem eles jamais teria conseguido. Foram eles que me fizeram acreditar que era possível.

Finalmente quero agradecer à minha família e amigos o incentivo, a confiança e todas as bases que fizeram de mim quem sou hoje. 

Não esqueço – é claro – todas as pessoas que não referi mas que fizeram parte do meu percurso. A todas eu deixo um agradecimento honesto e muito sentido.                                


"
376,"
Nos vemos em breve, papai


                                    Ainda estou na barriga da mamãe, mas já consigo ouvir sua voz firme e forte todas as vezes que você está perto dela. Já imagino seus braços protetores me segurando, seus olhos quase falando e dizendo que é o pai mais feliz do mundo. Acredite, nós vamos ter uma relação única e especial.

Vai ser maravilhoso crescer ao seu lado e aprender tudo aquilo que tem para me ensinar. Quero saber o verdadeiro significado da palavra família e, mais importante, senti-la todos os dias da minha vida.

Estou aguardando ansiosamente pela hora em que finalmente vou conhecer o mundo, sentir o toque das suas mãos na minha pele, e conhecer aquelas que serão as pessoas mais importantes para mim.

Não fique nervoso, sei que é grande a responsabilidade, mas meu amor por você já é mais que infinito, papai. Até breve!                                


"
377,"
Minha obra-prima é minha filha


                                    Minha filha querida, tenho orgulho de ter feito muitas coisas ao longo da minha vida, mas nada se compara com a minha grande obra-prima, você.

Estou constantemente sendo maravilhado pela pessoa incrível que você está se tornando e é quase surreal o tamanho do sentimento de glória que é poder lhe chamar de filha.

Fico muito feliz em ouvir as outras pessoas exaltando suas ações e sua personalidade, pois cada elogio que você recebe é como se eu estivesse sendo elogiado também.

Você sempre vai ser meu maior prêmio e nunca vou cansar de me maravilhar com os seus feitos. Amo você, filha!                                


"
378,"
Barulho de Carroça


                                    Certa manhã, meu pai convidou-me a dar um passeio no bosque e eu aceitei com prazer. Ele se deteve numa clareira e depois de um pequeno silêncio me perguntou:
- Além do cantar dos pássaros, você está ouvindo mais alguma coisa? 

Apurei os ouvidos alguns segundos e respondi:
- Estou ouvindo um barulho de carroça.
- Isso mesmo, disse meu pai. É uma carroça vazia ... 

Perguntei ao meu pai:
- Como pode saber que a carroça está vazia, se ainda não a vimos?
- Ora, respondeu meu pai. É muito fácil saber que uma carroça está vazia, por causa do barulho. Quanto mais vazia a carroça maior é o barulho que faz.

Tornei-me adulto, e até hoje, quando vejo uma pessoa falando demais, inoportuna, interrompendo a conversa de todo mundo, tenho a impressão de ouvir a voz do meu pai dizendo: - Quanto mais vazia a carroça, mais barulho ela faz...                                


"
379,"
Meus queridos pais, um casal exemplar

 


                                    Hoje é dia de celebrarem mais um aniversário de casamento, mas também é o momento de refletirem em tudo que já superaram juntos. O amor que sempre uniu vocês está bem representado nesta linda família da qual me orgulho em fazer parte.

Parabéns por todos os anos que já passaram e por aqueles que ainda estão para chegar. Vocês são os melhores pais do mundo e eu agradeço muito por tudo que me têm dado. 


"
380,"
Papai e mamãe, nós amamos vocês


                                    Um pai e uma mãe não são apenas porque colocam no mundo os filhos, mas porque a eles se dedicam e para eles são um exemplo. Nós tivemos a sorte de ter os melhores pais, que foram e são exemplos de vida e de amor. Parabéns pelas bodas de ouro, queridos pais!

Hoje é apenas mais um marco na sua longa e linda história de vida, pois contamos com outros cinquenta anos de vida em conjunto e harmonia, no mínimo! Vocês merecem todos os elogios e homenagens, mas o melhor que nós podemos oferecer a vocês é viver nossas vidas seguindo seu exemplo.

Parabéns e obrigado em nome de todos nós, seus filhos e netos, por todos esses anos de dedicação e de empenho! E por terem construído uma família tão linda onde sempre reinaram a compreensão, o amor e a harmonia. Nós amamos vocês!                                


"
381,"
Parabéns por realizar o sonho de ser pai


                                    Era um sonho muito desejado e finalmente chegou esse dia memorável. Parabéns pelo bebê que recebe agora nos braços e no seu coração.

De hoje em diante haverá muito amor e momentos carregados de ternura e carinho que poderá guardar para sempre. Que Deus abençoe muito sua família e que este acontecimento seja apenas o começo de uma experiência paternal muito feliz.                                


"
382,"
Meu genro, futuro papai


                                    Querido genro, sei que muitas vezes, e quando se trata de gravidez, se dá mais atenção à futura mamãe que ao futuro papai. 

Para contrariar isso eu quero dedicar esta pequena homenagem a você, e parabenizar você pela gravidez. Parabéns, futuro papai de primeira viagem! Sei que está muito feliz, assim como estamos todos. 

Eu sinto muito orgulho, pois minha filha não poderia ter escolhido melhor marido, e tenho certeza que você será um pai maravilhoso. Desejo que aproveite cada instante dessa nova etapa, e que todos sejam muito, muito felizes!                                


"
383,"
Vocês merecem minha profunda gratidão


                                    Deus me abençoou com a vida maravilhosa que tenho e com esta força que me permite estar aqui hoje, neste dia tão especial.

A esta instituição eu ofereço minha eterna gratidão, porque me forneceu todos os recursos que precisei ao longo dos últimos anos.

É claro que não posso me esquecer dos meus ilustres e sábios professores. Eles nunca desistiram e sempre me incentivaram a continuar, mesmo quando a dificuldade me encontrava.

À minha mãe e ao meu pai, mas também aos meus amigos, eu agradeço do fundo do meu coração e com algumas lágrimas nos olhos. Vocês são os melhores do mundo!

Todas aquelas pessoas que de alguma forma me tocaram estão no meu pensamento, hoje e sempre. A elas, serei sempre gratidão.  


"
384,"
Aos melhores pais do mundo


                                    Eu nem sempre falo ou demonstro, mas a todos declaro agora que vocês são os melhores pais do mundo!                                


"
385,"
Um Pai Maravilhoso


                                    Sinto tanto sua falta, meu pai! Dava tudo para ter seu abraço uma vez mais. Ninguém está preparado para a perda, mas confesso que nunca lidei da melhor forma com sua partida para o céu. 

Você será sempre o melhor pai que algum filho pode ansiar, porque nunca me faltou seu carinho, suas palavras de conforto, seu amor, e acima de tudo seus ensinamentos. Devo tudo a você, meu pai tão adorado! Um dia vou voltar a encontrar você. Até breve!                                


"
386,"
Ser pai, a viagem que nunca termina


                                    Que viagem mais louca é essa de ser pai pela primeira vez. Por mais que nos preparemos para essa fase nova da vida, nada se compara com a realidade de pegar seu bebê no colo.

Começamos a sentir um amor nascer no nosso peito desde o começo da gestação e quando o bebê chega é como se tudo que tínhamos guardado nesses 9 meses explodisse de uma vez e iluminasse nossa vida.

O amor e a dedicação que um pai tem por um filho é proporcional à coragem e à força que ele recebe para poder criá-lo da melhor forma.

Um viva para os pais de primeira viagem e para os pais já viajados!                                


"
387,"
Ainda não consigo dizer quanto o amo, papai


                                    Ainda não sei falar para lhe poder dizer quanto amo você, papai, mas está bem visível no meu sorriso.                                


"
388,"
Obrigado, Pai!


                                    Pai, agradeço a você por tudo o que hoje sou. Se sei o que é ser uma mulher independente, de caráter e personalidade, é porque você me fez assim. 

Só eu sei o quanto está sendo difícil esta vida sem você, sem ter o meu porto seguro, sem ter para onde correr quando sinto medo à noite, sem ter o seu colo quentinho para deitar e chorar quando o peito está apertado, cheio de tristezas.

Mas o que fazer se essa tristeza toda é de saudade de você? Não culpo Deus por tê-lo levado, se isso aconteceu foi porque estava merecendo o seu descanso e a paz. 

Descanso de uma vida cheia de preocupações e muito trabalho. Sim, porque foi isso que vi a vida inteira. Você trabalhava e, mesmo assim, vivia preocupado se estávamos tendo a vida que queríamos. Sempre me deu tudo de melhor. 

Você foi e sempre será o melhor pai do mundo. Queria muito ter dito isso olhando nos seus olhos, mas nunca tive coragem. Sei que deve estar vendo eu digitar esse texto, por isso direi: Eu Te Amo!                                


"
389,"
Obrigada Pai, por orientar meu caminho


                                    Este homem que eu admiro tanto,
com todas as suas virtudes
e também com seus limites.

Este homem com olhar de menino,
sempre pronto e atento,
me mostrando o caminho da vida,
que está pela frente.

Este mestre contador de histórias
traz em seu coração tantas memórias,
espalha no meu caminhar muitas esperanças,
certezas e confiança.

Este homem alegre e brincalhão,
mas também, às vezes,
silencioso e pensativo,
homem de fé e grande luta,
sensível e generoso.

O abraço aconchegante a me acolher,
este homem, meu pai,
com quem aprendo a viver.

Pai, paizinho, paizão...
meu velho, meu grande amigão,
conselheiro e leal amigo:
infinito é teu coração.

Obrigado, pai,
por orientar o meu caminho,
feito de lutas e incertezas
mas também de muitas
esperanças e sonhos.                                


"
390,"
Bebê agradece aos pais


                                    Mãe, pai,

Vocês são o meu pilar, o suporte que preciso para crescer de bem com a vida. Meu corpo é ainda muito pequeno – sou bebê, mas sinto que me coraçãozinho está cada vez maior e mais cheio de amor por vocês!

É tão bom perceber que vocês cuidam de mim com tanta dedicação e carinho! Sinto uma segurança que não tem preço, nem explicação. Sei que no frio e no calor, no outono ou na primavera, não importa como nem quando; mas sei que estaremos eternamente ligados.

Quero agradecer aos dois pela vida que tenho.
Serei sempre gratidão, serei sempre amor!                                


"
391,"
A importância de Deus na minha vida


                                    Há uma luz que todos os dias guia meus passos, uma força que me faz continuar firme no meu caminho. É algo único e especial que provém de Alguém superior a tudo que existe. Falo de Deus, um Pai amoroso que se tornou um verdadeiro alicerce na minha vida.

Não importa as dificuldades que surjam, ou os obstáculos que se atravessem no meu caminho. Com Deus do meu lado sinto que nada me fará desistir.                                


"
392,"
Eu tenho o melhor pai do mundo

 


                                    Não é apenas por ser meu pai, por pertencermos à mesma família, por sermos sangue do mesmo sangue. Amo você pela pessoa que é, por me ter criado e ensinado os valores certos, por me ter protegido e nunca me ter abandonado diante das adversidades da vida.

Tenho um orgulho do tamanho do mundo em ser sua filha, pois você, além de meu pai, é também uma pessoa especial. Homem batalhador e honesto, que defende suas convicções com afinco e bravura, portador de um maravilhoso coração e sempre pronto a ajudar o próximo. Seu exemplo me fez crescer muito e todos os dias aprendo mais e mais com sua forma de ser e agir. 

Quero ter você ao meu lado por muitos anos e retribuir tudo que me deu com seu esforço e dedicação. Não é apenas por ser meu pai que eu amo tanto você, mas ainda bem que o é, pois eu não o trocaria por nada nem ninguém deste mundo.                                


"
393,"
Para futuro Pai


                                    Que bela novidade! Estou muito feliz com essa grande notícia, meu amigo. Você vai ser pai em breve. Isso é mais que razão para comemorar, não acha? Sua família está crescendo em todos os sentidos, em pessoas e em sentimentos.

Que maravilha! Agora sua vida vai ter um outro propósito, tudo será mais positivo ainda e você se sentirá ainda mais realizado. Não vejo a hora de ver esse menino ou menina em seu colo. Milagres desses são luz para o mundo. Parabéns, muitos parabéns, meu amigo!                                


"
394,"
Tudo vai dar certo, papai


                                    Este pesadelo vai acabar, papai! Você é um ser humano incrível e dono de uma força e persistência inspiradoras. Essa doença não vai levar a melhor. Nunca! Jamais! Eu sei que tudo vai dar certo; eu sei que vamos vencer.

Vamos agarrar este desafio com unhas e dentes e superar dia após dia todas as dificuldades com fé e esperança no coração. Quero ver seu melhor sorriso todas as manhãs. Quero sentir que você está confiante, porque não duvide que em breve esta etapa fará parte do passado.

Você sempre que ensinou que o amor pode vencer todos os males do mundo e será sempre a resposta para todas as questões. Chegou a hora de provar que esse sentimento tão belo é também milagroso. Força, meu pai! Vamos lutar juntos até conhecermos a vitória.                                


"
395,"
Reflexão para o Dia dos Pais 


                                    Segundo Domingo de agosto
Comemora-se o Dia dos Pais
E os pais que vivem isolados
Em quartinhos de quintais
Os pais que vivem mudos
Porque os filhos sabem mais?

Asilos e casas de repouso
Vivem esses marginais
Marginalizados pelos filhos
Essas feras racionais

Deus sabe quanto lutaram
Para criar esses filhos
Hoje homens formados
Que jogam seus pais em asilos

Quantos hoje são mendigos
Mãos estendidas pedem auxílio
Se eles ficam em casa
São verdadeiros empecilhos

Enquanto os velhos mendigam
Os jovens vivem tranquilos

Os filhos ouvem música
Ou assistem televisão
E o velho pai onde está?
Sentado na cama no porão

Meu pai não gosta de nada
Vive bem com a solidão
Desci as escadas e fui ver
Vi o velho esfregando as mãos
Estava muito gelada
Com o frio da ingratidão

O absurdo dos absurdos
Eu quero contar pra vocês
Conheço um velho pai doente
Filhos casados tem três
Três casas para ficar
Cada casa fica um mês
Eu pergunto a mim mesmo
Que mal este velho fez?

Por que os filhos têm tudo
E os pais nunca tem vez?

Tudo o que bate volta
É um grande ditado
Se teu pai vive assim
Tenha muito cuidado

O tempo corre, a vida passa
E você já está escalado
A dormir no porão úmido
E teu filho no sobrado
Quem semeia semente ruim
Vai colher fruto estragado...                                


"
396,"
Meu amor, você está prestes a se tornar pai


                                    Prepara-se, meu amor, pois nossa vida irá mudar. Eu sei que esta é uma grande notícia, mas sei também que irá recebê-la com muito amor.

Nós fomos abençoados e nossos bebê está a caminho. Tudo irá mudar, será um novo desafio, mas sei que, ao seu lado, iremos enfrentar tudo com muita alegria.

Mal posso esperar para poder finalmente segurar nosso bebezinho no colo. Serão 9 meses de muita ansiedade e espera, mas tudo valerá a pena.

Meu amor, sei que você será um pai incrível e que seremos uma família muito feliz!                                


"
397,"
Vai embarcar na maior aventura da sua vida, futuro pai


                                    Soube que está prestes a embarcar na maior aventura da sua vida e queria me juntar às muitas vozes que têm parabenizado você nesta sua primeira viagem como pai.

É um momento de enorme emoção, por isso, deixe que a alegria desta situação invada o seu coração e coloque as preocupaçõe de lado. Tudo irá correr bem.

O seu futuro rebento não poderia esperar um pai melhor. Você tem demonstrado ao longo do tempo de que está mais do que preparado para esta novidade.

Que a vinda do seu bebê cause uma onde de felicidade na sua vida! Muitas felicidades para você e para a sua esposa!                                


"
398,"
Seja muito feliz em seu casamento, filha


                                    Filha querida, hoje é o dia mais feliz da sua vida. Hoje você começa uma outra história, uma outra etapa da sua vida. Agora você vai começar a construir uma família, a sua família que é um apêndice da nossa, a família em que você nasceu e te viu crescer. 

Nós sabemos como esse dia é importante para você, como você sonhou e planejou o dia do seu casamento. É muito bom saber que você está feliz e radiante. Hoje, minha filha, é um dia para ficar na história da sua vida. Nós desejamos que você seja tão feliz, plena e realizada como eu e o seu pai somos, viva em harmonia com o homem que você escolheu para ser o pai dos seus filhos, e que os seus filhos sejam tão maravilhosos como você é para nós.

O amor é sagrado e a família é uma das coisas mais importantes da vida. Estamos muito felizes e orgulhoso por você estar agora começando a construir a sua família com muito amor.

Parabéns, minha filha, e toda a felicidade do mundo!                                


"
399,"
O Nascimento na Vida de um Pai


                                    O nascimento de um filho ou filha é sempre um momento inesquecível na vida de um pai. Em breve você estará com seu neném no colo e tenho certeza que a felicidade estará no seu rosto e coração. 

Prepare-se para acordar de madrugada e para adormecer ao longo do dia. Mas esteja pronto também para conhecer um amor maior do que a própria existência. Seu bebê será o foco da sua vida.                                


"
400,"
Quando seu filho estiver nos seus braços


                                    Quando seu filho estiver nos seus braços você esquecerá tudo à sua volta. De repente, não haverá preocupações, angústias e tristezas. Seu mundo se resumirá à felicidade desse bebê que receberá com todo amor.

Você perceberá que valeu a pena esperar nove meses, que a sensação é melhor que aquela que imaginava. Quando seu filho estiver no seu colo você verá que nada é mais belo que ele e seu coração palpitará daí em diante na expectativa de ouvir ele dizer a palavra pai.

Você agradecerá a Deus pela bênção que Ele lhe deu, você abraçará sua esposa e lhe dirá que a ama mais do que nunca. Esse bebê chegará no momento certo para trazer tudo que falta à sua vida e eu vou querer estar também ao seu lado para compartilhar minha alegria e lhe dar meus sinceros parabéns.                                


"
401,"
Um Coração Do Tamanho da Lua

 


                                    Sou apaixonado pelo melhor pai do mundo – o meu! Minha admiração por você não tem limite, não conhece fim. Desde pequeno que quero ser igual a você, sabe? Te adoro! 

Todas as dificuldades que já ultrapassou na vida, todas as conquistas que já alcançou fazem de você um homem completo, repleto de princípios maravilhosos e com um coração do tamanho da lua. Te amo, meu pai, por tudo!                                


"
402,"
Aprender junto é a melhor parte de ser pai


                                    Às vezes, julgo o papel de um pai algo muito complicado, mas quando olho seu sorriso, filho, tudo ganha uma simplicidade incrível. Ser pai foi o melhor que já me aconteceu na vida.

É incrível porque eu cresço e amadureço com você. Aprendo muito olhando seus passos, filho. Vou descobrindo novas faces da minha personalidade e tentando educar você para ser alguém melhor.

A melhor parte de ser pai é aprender! Amo você, filhote!                                


"
403,"
Sou um pai orgulhoso em ver meu bebe completar 1 mês


                                    Eu sou o pai mais feliz deste mundo inteiro, porque hoje, vejo meu bebê completar seu primeiro mês de vida. 

Os dias têm sido intensos e corridos, mas tudo vale a pena porque tenho nos meus braços o bem mais precioso do mundo.

Obrigado, Deus, por ter me concedido a chance de me tornar pai. Tenho aprendido muito a cada dia e me sinto cada vez mais forte e capaz. 

A tarefa é dura, mas ser pai é muito gratificante.

Somos uma família linda, completa e abençoada e estamos juntos e unidos para encarar todos os desafios. 

Parabéns, meu bebezinho lindo!                                


"
404,"
Meu padrasto, meu pai, eu te adoro


                                    Minha família é muito especial e você fará sempre parte dela. Não importa se o sangue é diferente; o que interessa é que o amor é gigante. Gosto muito de você e sempre gostarei. Mais do que um padrasto, você é um pai para mim!

Você tem sempre uma palavra sábia para oferecer; segurança e proteção para confortar e ensinamentos para me educar. Tenho muita admiração por você e também sorte por compartilhar minha vida com um ser humano tão rico e especial.

Meu pai de coração é você e sempre será. Tenho muito orgulho em todas as suas atitudes e só desejo que a vida seja sempre sua amiga. É bom receber seu amor, porque sei que é intenso e verdadeiro. Meu padrasto, meu amigo, meu pai, você é muito especial.                                


"
405,"
Mesmo não sendo de sangue, você é minha família


                                    Dizem que pai de verdade é aquele que cuida, por isso sei que você é um pai para mim. Quando você chegou em minha vida, posso até ter estranhado um pouco, mas com o tempo, fui conhecendo seu coração sincero e atencioso.

Hoje, você é minha família e nada vai mudar isso. Só posso agradecer pela paciência que teve para me conhecer melhor e por ter me dado tempo para conhecê-lo também. 

Sou muito feliz por ter sua presença em meus dias e sei que este amor só vai crescer ainda mais.

Agradeço por você ser a figura paterna que me faltava!                                


"
